label,4_u1_200_p(1)
time_s,raw
0.000000000,437.000000
0.000113379,-132.000000
0.000226757,-725.500000
0.000340136,848.500000
0.000453515,-130.000000
0.000566893,-842.000000
0.000680272,627.000000
0.000793651,-197.000000
0.000907029,-352.000000
0.001020408,1145.000000
0.001133787,-188.500000
0.001247166,-371.000000
0.001360544,823.000000
0.001473923,-359.500000
0.001587302,-192.000000
0.001700680,1069.500000
0.001814059,-408.500000
0.001927438,-232.500000
0.002040816,646.000000
0.002154195,-818.500000
0.002267574,-262.000000
0.002380952,563.500000
0.002494331,-1071.500000
0.002607710,-324.000000
0.002721088,350.500000
0.002834467,-751.000000
0.002947846,289.000000
0.003061224,767.000000
0.003174603,-698.000000
0.003287982,250.000000
0.003401361,403.500000
0.003514739,-837.500000
0.003628118,461.500000
0.003741497,548.500000
0.003854875,-452.500000
0.003968254,587.000000
0.004081633,137.500000
0.004195011,-944.000000
0.004308390,295.500000
0.004421769,-106.000000
0.004535147,-912.000000
0.004648526,383.000000
0.004761905,-131.500000
0.004875283,-810.000000
0.004988662,388.500000
0.005102041,-309.000000
0.005215420,-687.500000
0.005328798,701.000000
0.005442177,-211.000000
0.005555556,-354.500000
0.005668934,651.500000
0.005782313,-365.500000
0.005895692,-273.500000
0.006009070,787.500000
0.006122449,-212.500000
0.006235828,-38.500000
0.006349206,855.500000
0.006462585,-391.500000
0.006575964,-99.000000
0.006689342,610.000000
0.006802721,-737.000000
0.006916100,-265.000000
0.007029478,400.000000
0.007142857,-743.500000
0.007256236,165.000000
0.007369615,697.000000
0.007482993,-541.000000
0.007596372,273.000000
0.007709751,518.000000
0.007823129,-838.500000
0.007936508,309.500000
0.008049887,390.000000
0.008163265,-668.500000
0.008276644,545.500000
0.008390023,342.000000
0.008503401,-605.500000
0.008616780,591.500000
0.008730159,153.000000
0.008843537,-821.000000
0.008956916,395.000000
0.009070295,-161.000000
0.009183673,-660.000000
0.009297052,641.500000
0.009410431,-195.000000
0.009523810,-728.000000
0.009637188,494.000000
0.009750567,-224.000000
0.009863946,-277.000000
0.009977324,900.500000
0.010090703,-75.500000
0.010204082,-391.000000
0.010317460,479.000000
0.010430839,-630.000000
0.010544218,-399.000000
0.010657596,906.500000
0.010770975,-300.000000
0.010884354,-15.500000
0.010997732,835.500000
0.011111111,-608.000000
0.011224490,-177.500000
0.011337868,610.000000
0.011451247,-770.500000
0.011564626,-130.000000
0.011678005,679.500000
0.011791383,-624.500000
0.011904762,187.500000
0.012018141,732.500000
