label,4_u1_200_p(1)
time_s,raw
0.000000000,1078.000000
0.000113379,-164.500000
0.000226757,-278.000000
0.000340136,1208.000000
0.000453515,-308.500000
0.000566893,-478.500000
0.000680272,1101.500000
0.000793651,-372.500000
0.000907029,-166.000000
0.001020408,1212.500000
0.001133787,-680.500000
0.001247166,-553.500000
0.001360544,721.000000
0.001473923,-964.500000
0.001587302,111.000000
0.001700680,1052.000000
0.001814059,-1017.000000
0.001927438,-204.500000
0.002040816,289.000000
0.002154195,-1459.500000
0.002267574,80.500000
0.002380952,806.000000
0.002494331,-869.500000
0.002607710,565.500000
0.002721088,553.500000
0.002834467,-1009.500000
0.002947846,664.000000
0.003061224,895.500000
0.003174603,-575.500000
0.003287982,1020.500000
0.003401361,585.000000
0.003514739,-791.000000
0.003628118,897.000000
0.003741497,376.000000
0.003854875,-981.500000
0.003968254,797.000000
0.004081633,-92.000000
0.004195011,-744.500000
0.004308390,1060.500000
0.004421769,-8.000000
0.004535147,-698.000000
0.004648526,993.500000
0.004761905,-365.000000
0.004875283,-710.000000
0.004988662,1370.000000
0.005102041,122.500000
0.005215420,183.000000
0.005328798,1597.500000
0.005442177,-290.500000
0.005555556,-244.000000
0.005668934,1216.500000
0.005782313,-436.000000
0.005895692,203.500000
0.006009070,1298.000000
0.006122449,-581.000000
0.006235828,-56.500000
0.006349206,969.000000
0.006462585,-802.500000
0.006575964,254.000000
0.006689342,1169.500000
0.006802721,-892.500000
0.006916100,451.500000
0.007029478,763.500000
0.007142857,-1024.000000
0.007256236,739.000000
0.007369615,1000.500000
0.007482993,-637.500000
0.007596372,918.500000
0.007709751,896.500000
0.007823129,-880.500000
0.007936508,961.500000
0.008049887,585.500000
0.008163265,-939.000000
0.008276644,846.500000
0.008390023,362.500000
0.008503401,-1008.500000
0.008616780,1179.000000
0.008730159,416.000000
0.008843537,-668.500000
0.008956916,1204.000000
0.009070295,129.500000
0.009183673,-1010.000000
0.009297052,1243.500000
0.009410431,-141.500000
0.009523810,-693.000000
0.009637188,1449.000000
0.009750567,-173.000000
0.009863946,-554.000000
0.009977324,1227.000000
0.010090703,-617.500000
0.010204082,-689.000000
0.010317460,1228.500000
0.010430839,-549.500000
0.010544218,-46.000000
0.010657596,1477.500000
0.010770975,-816.000000
0.010884354,-309.000000
0.010997732,994.000000
0.011111111,-940.000000
0.011224490,140.500000
0.011337868,1386.000000
0.011451247,-905.000000
0.011564626,-54.000000
0.011678005,660.000000
0.011791383,-1594.500000
0.011904762,102.500000
0.012018141,1078.500000
0.012131519,-1072.500000
0.012244898,528.500000
0.012358277,638.000000
0.012471655,-1339.500000
0.012585034,514.500000
0.012698413,761.500000
0.012811791,-1255.500000
0.012925170,835.000000
0.013038549,538.000000
0.013151927,-1283.500000
0.013265306,1094.500000
0.013378685,537.000000
0.013492063,-1015.000000
0.013605442,1236.000000
0.013718821,348.500000
0.013832200,-1273.000000
0.013945578,1187.500000
0.014058957,202.000000
0.014172336,-1063.000000
0.014285714,1380.000000
0.014399093,-159.000000
0.014512472,-1314.000000
0.014625850,1101.500000
0.014739229,-491.500000
0.014852608,-950.500000
0.014965986,1492.500000
0.015079365,-685.000000
0.015192744,-915.000000
0.015306122,982.000000
0.015419501,-1059.000000
0.015532880,-690.000000
0.015646259,1590.000000
0.015759637,-709.000000
0.015873016,-447.500000
0.015986395,1143.500000
0.016099773,-1531.500000
0.016213152,-558.000000
0.016326531,1294.500000
0.016439909,-1204.000000
0.016553288,-205.500000
0.016666667,901.500000
0.016780045,-1772.500000
0.016893424,-487.000000
0.017006803,640.000000
0.017120181,-2065.500000
0.017233560,-517.500000
0.017346939,265.500000
0.017460317,-2180.500000
0.017573696,219.500000
0.017687075,778.000000
0.017800454,-1713.000000
0.017913832,361.000000
0.018027211,227.500000
0.018140590,-2063.500000
0.018253968,548.000000
0.018367347,395.000000
0.018480726,-1530.500000
0.018594104,1051.000000
0.018707483,179.000000
0.018820862,-2103.000000
0.018934240,716.000000
0.019047619,-339.000000
0.019160998,-1723.500000
0.019274376,1053.500000
0.019387755,-318.000000
0.019501134,-1973.000000
0.019614512,909.000000
0.019727891,-908.000000
0.019841270,-1661.500000
0.019954649,1425.500000
0.020068027,-631.500000
0.020181406,-1263.500000
0.020294785,1404.000000
0.020408163,-1057.000000
0.020521542,-1181.500000
0.020634921,1518.500000
0.020748299,-696.000000
0.020861678,-763.500000
0.020975057,1658.500000
0.021088435,-1199.000000
0.021201814,-706.000000
0.021315193,1508.500000
0.021428571,-1227.500000
0.021541950,-554.000000
0.021655329,1330.000000
0.021768707,-1701.500000
0.021882086,-616.500000
0.021995465,1233.000000
0.022108844,-1580.500000
0.022222222,-56.000000
0.022335601,1454.500000
0.022448980,-1700.000000
0.022562358,-1.500000
0.022675737,1485.500000
0.022789116,-1721.500000
0.022902494,517.500000
0.023015873,1352.500000
0.023129252,-1841.000000
0.023242630,731.500000
0.023356009,865.500000
0.023469388,-1892.000000
0.023582766,683.500000
0.023696145,850.500000
0.023809524,-1666.500000
0.023922902,1338.500000
0.024036281,746.500000
0.024149660,-1865.500000
0.024263039,1009.000000
0.024376417,329.000000
0.024489796,-1704.500000
0.024603175,1678.000000
0.024716553,563.500000
0.024829932,-1502.500000
0.024943311,1363.000000
0.025056689,-280.000000
0.025170068,-1916.500000
0.025283447,1865.000000
0.025396825,30.000000
0.025510204,-1161.000000
0.025623583,1839.000000
0.025736961,-360.000000
0.025850340,-1311.500000
0.025963719,1996.000000
0.026077098,-449.000000
0.026190476,-960.000000
0.026303855,2055.500000
0.026417234,-647.000000
0.026530612,-984.000000
0.026643991,2006.500000
0.026757370,-943.000000
0.026870748,-531.000000
0.026984127,2036.500000
0.027097506,-1159.500000
0.027210884,-429.500000
0.027324263,2057.000000
0.027437642,-1088.000000
0.027551020,-52.000000
0.027664399,2124.500000
0.027777778,-1494.500000
0.027891156,-205.500000
0.028004535,1762.000000
0.028117914,-1721.000000
0.028231293,415.000000
0.028344671,1870.500000
0.028458050,-1731.000000
0.028571429,369.500000
0.028684807,1336.000000
0.028798186,-1791.500000
0.028911565,849.500000
0.029024943,1753.500000
0.029138322,-1830.500000
0.029251701,1003.500000
0.029365079,1093.500000
0.029478458,-1931.500000
0.029591837,1386.000000
0.029705215,1416.000000
0.029818594,-1544.500000
0.029931973,1413.500000
0.030045351,918.000000
0.030158730,-1869.000000
0.030272109,1676.000000
0.030385488,658.500000
0.030498866,-1918.000000
0.030612245,1591.000000
0.030725624,238.000000
0.030839002,-1496.000000
0.030952381,2242.500000
0.031065760,431.500000
0.031179138,-1432.500000
0.031292517,1888.500000
0.031405896,-253.000000
0.031519274,-1578.000000
0.031632653,2263.500000
0.031746032,43.000000
0.031859410,-775.500000
0.031972789,2528.000000
0.032086168,-499.500000
0.032199546,-1173.500000
0.032312925,2392.500000
0.032426304,-574.500000
0.032539683,-542.000000
0.032653061,2440.500000
0.032766440,-1011.000000
0.032879819,-787.500000
0.032993197,2013.500000
0.033106576,-1338.500000
0.033219955,-375.500000
0.033333333,2252.500000
0.033446712,-1334.000000
0.033560091,-300.500000
0.033673469,1816.500000
0.033786848,-1965.000000
0.033900227,-35.000000
0.034013605,2141.500000
0.034126984,-1554.500000
0.034240363,421.000000
0.034353741,1869.500000
0.034467120,-1978.000000
0.034580499,449.500000
0.034693878,1711.500000
0.034807256,-1906.000000
0.034920635,642.000000
0.035034014,1386.500000
0.035147392,-2257.500000
0.035260771,949.000000
0.035374150,1397.500000
0.035487528,-1884.000000
0.035600907,1412.000000
0.035714286,1182.500000
0.035827664,-2253.000000
0.035941043,1530.500000
0.036054422,746.000000
0.036167800,-2097.500000
0.036281179,1767.000000
0.036394558,502.000000
0.036507937,-1981.500000
0.036621315,1688.000000
0.036734694,255.000000
0.036848073,-2178.000000
0.036961451,1919.500000
0.037074830,107.000000
0.037188209,-1595.500000
0.037301587,2225.500000
0.037414966,-202.000000
0.037528345,-1903.500000
0.037641723,2025.500000
0.037755102,-516.500000
0.037868481,-1342.000000
0.037981859,2297.500000
0.038095238,-591.500000
0.038208617,-1598.000000
0.038321995,1902.000000
0.038435374,-1394.500000
0.038548753,-1183.500000
0.038662132,2313.000000
0.038775510,-1187.000000
0.038888889,-1031.500000
0.039002268,1996.000000
0.039115646,-1803.000000
0.039229025,-965.000000
0.039342404,1978.500000
0.039455782,-1781.500000
0.039569161,-673.500000
0.039682540,1934.500000
0.039795918,-2233.500000
0.039909297,-473.500000
0.040022676,1724.000000
0.040136054,-2004.500000
0.040249433,-24.500000
0.040362812,1592.000000
0.040476190,-2290.500000
0.040589569,135.500000
0.040702948,1657.000000
0.040816327,-2258.500000
0.040929705,669.000000
0.041043084,1368.500000
0.041156463,-2693.000000
0.041269841,475.500000
0.041383220,867.500000
0.041496599,-2447.500000
0.041609977,880.500000
0.041723356,868.500000
0.041836735,-2649.500000
0.041950113,878.500000
0.042063492,581.000000
0.042176871,-2455.500000
0.042290249,1556.000000
0.042403628,516.000000
0.042517007,-2279.500000
0.042630385,1474.500000
0.042743764,217.000000
0.042857143,-2132.000000
0.042970522,1937.000000
0.043083900,259.000000
0.043197279,-2156.000000
0.043310658,1941.000000
0.043424036,-193.000000
0.043537415,-1892.500000
0.043650794,2044.000000
0.043764172,-784.500000
0.043877551,-2158.000000
0.043990930,1890.500000
0.044104308,-678.000000
0.044217687,-1329.500000
0.044331066,2422.000000
0.044444444,-968.500000
0.044557823,-1652.000000
0.044671202,1894.500000
0.044784580,-1473.500000
0.044897959,-1199.000000
0.045011338,2348.000000
0.045124717,-1040.000000
0.045238095,-926.500000
0.045351474,1980.000000
0.045464853,-1869.500000
0.045578231,-806.500000
0.045691610,2193.500000
0.045804989,-1666.500000
0.045918367,-425.000000
0.046031746,1902.500000
0.046145125,-2399.000000
0.046258503,-473.500000
0.046371882,1726.500000
0.046485261,-1981.500000
0.046598639,171.500000
0.046712018,1845.000000
0.046825397,-2296.000000
0.046938776,163.000000
0.047052154,1493.000000
0.047165533,-2291.500000
0.047278912,736.000000
0.047392290,1601.000000
0.047505669,-2345.000000
0.047619048,839.500000
0.047732426,1139.500000
0.047845805,-2351.000000
