label,4_u1_200_p(1)
time_s,raw
0.000000000,668.000000
0.000113379,492.000000
0.000226757,-1009.000000
0.000340136,725.500000
0.000453515,287.000000
0.000566893,-1064.000000
0.000680272,633.000000
0.000793651,134.500000
0.000907029,-968.000000
0.001020408,867.500000
0.001133787,35.000000
0.001247166,-838.500000
0.001360544,756.500000
0.001473923,-41.000000
0.001587302,-962.500000
0.001700680,924.500000
0.001814059,-249.000000
0.001927438,-741.500000
0.002040816,1095.500000
0.002154195,-316.000000
0.002267574,-513.000000
0.002380952,876.500000
0.002494331,-547.500000
0.002607710,-543.000000
0.002721088,1013.500000
0.002834467,-579.000000
0.002947846,-374.500000
0.003061224,918.000000
0.003174603,-801.500000
0.003287982,-247.000000
0.003401361,956.000000
0.003514739,-750.000000
0.003628118,-0.500000
0.003741497,729.000000
0.003854875,-972.500000
0.003968254,-246.500000
0.004081633,691.000000
0.004195011,-888.500000
0.004308390,118.000000
0.004421769,591.000000
0.004535147,-1180.000000
0.004648526,215.000000
0.004761905,348.000000
0.004875283,-897.500000
0.004988662,308.000000
0.005102041,450.000000
0.005215420,-935.500000
0.005328798,438.000000
0.005442177,319.000000
0.005555556,-752.500000
0.005668934,744.500000
0.005782313,349.000000
0.005895692,-909.500000
0.006009070,580.500000
0.006122449,47.500000
0.006235828,-720.000000
0.006349206,791.000000
0.006462585,130.500000
0.006575964,-712.500000
0.006689342,545.500000
0.006802721,-334.000000
0.006916100,-701.000000
0.007029478,837.500000
0.007142857,-93.000000
0.007256236,-430.000000
0.007369615,800.500000
0.007482993,-541.500000
0.007596372,-343.500000
0.007709751,859.500000
0.007823129,-96.000000
0.007936508,-159.500000
0.008049887,894.000000
0.008163265,-590.500000
0.008276644,-206.000000
0.008390023,790.000000
0.008503401,-332.500000
0.008616780,121.000000
0.008730159,712.500000
0.008843537,-597.000000
0.008956916,-71.000000
0.009070295,546.000000
0.009183673,-687.000000
0.009297052,-108.000000
0.009410431,331.500000
0.009523810,-989.500000
0.009637188,160.000000
0.009750567,551.000000
0.009863946,-565.500000
0.009977324,339.000000
0.010090703,278.000000
0.010204082,-779.000000
0.010317460,303.500000
0.010430839,284.500000
0.010544218,-415.000000
0.010657596,762.000000
0.010770975,410.500000
0.010884354,-711.000000
0.010997732,348.000000
0.011111111,-124.000000
0.011224490,-595.000000
0.011337868,507.500000
0.011451247,-88.500000
0.011564626,-668.000000
0.011678005,259.000000
0.011791383,-476.500000
0.011904762,-656.500000
0.012018141,592.000000
0.012131519,-225.500000
0.012244898,-356.500000
0.012358277,574.500000
0.012471655,-497.500000
0.012585034,-485.500000
0.012698413,577.000000
0.012811791,-362.500000
0.012925170,-105.500000
0.013038549,607.500000
0.013151927,-466.000000
