label,4_u1_200_p(1)
time_s,raw
0.000000000,1967.000000
0.000113379,-1362.500000
0.000226757,-782.500000
0.000340136,1855.000000
0.000453515,-1792.500000
0.000566893,-672.500000
0.000680272,1781.500000
0.000793651,-1731.500000
0.000907029,-79.000000
0.001020408,2267.000000
0.001133787,-1651.000000
0.001247166,6.500000
0.001360544,1680.000000
0.001473923,-1998.500000
0.001587302,362.500000
0.001700680,1589.500000
0.001814059,-2086.500000
0.001927438,361.500000
0.002040816,1142.500000
0.002154195,-2355.500000
0.002267574,488.000000
0.002380952,1243.500000
0.002494331,-2313.000000
0.002607710,753.000000
0.002721088,729.000000
0.002834467,-2748.500000
0.002947846,722.500000
0.003061224,569.000000
0.003174603,-2320.000000
0.003287982,1161.500000
0.003401361,456.000000
0.003514739,-2259.500000
0.003628118,1414.500000
0.003741497,324.500000
0.003854875,-1953.000000
0.003968254,1795.000000
0.004081633,99.000000
0.004195011,-2163.000000
0.004308390,1887.500000
0.004421769,26.000000
0.004535147,-1555.000000
0.004648526,2270.500000
0.004761905,-146.000000
0.004875283,-1493.000000
0.004988662,2022.500000
0.005102041,-282.500000
0.005215420,-1336.500000
0.005328798,2343.500000
0.005442177,-532.000000
0.005555556,-1411.500000
0.005668934,2318.000000
0.005782313,-892.000000
0.005895692,-898.500000
0.006009070,2202.500000
0.006122449,-1116.000000
0.006235828,-781.500000
0.006349206,2448.000000
0.006462585,-1403.500000
0.006575964,-426.000000
0.006689342,2099.000000
0.006802721,-1576.000000
0.006916100,-181.500000
0.007029478,2071.500000
0.007142857,-1645.500000
0.007256236,286.000000
0.007369615,2038.000000
0.007482993,-1833.000000
0.007596372,-151.000000
0.007709751,2068.500000
0.007823129,-1953.500000
0.007936508,284.000000
0.008049887,1465.500000
0.008163265,-2165.000000
0.008276644,413.000000
0.008390023,1303.000000
0.008503401,-2351.500000
0.008616780,735.000000
0.008730159,1090.000000
0.008843537,-2304.000000
0.008956916,861.000000
0.009070295,1032.500000
0.009183673,-2385.000000
0.009297052,1219.000000
0.009410431,725.000000
0.009523810,-2318.500000
0.009637188,1256.500000
0.009750567,525.500000
0.009863946,-2120.500000
0.009977324,1501.500000
0.010090703,344.000000
0.010204082,-2317.000000
0.010317460,1303.500000
0.010430839,-127.000000
0.010544218,-2356.000000
0.010657596,1890.500000
0.010770975,-266.000000
0.010884354,-2004.500000
0.010997732,1721.500000
0.011111111,-676.000000
0.011224490,-1707.000000
0.011337868,2241.500000
0.011451247,-334.000000
0.011564626,-1319.000000
0.011678005,2124.000000
0.011791383,-1072.000000
0.011904762,-1590.000000
0.012018141,2166.500000
0.012131519,-921.000000
0.012244898,-894.500000
0.012358277,2259.000000
0.012471655,-1181.500000
0.012585034,-795.000000
0.012698413,2311.500000
0.012811791,-1171.000000
0.012925170,-556.000000
0.013038549,2202.000000
0.013151927,-1616.500000
0.013265306,162.000000
0.013378685,2525.500000
0.013492063,-1342.000000
0.013605442,331.500000
0.013718821,2326.000000
0.013832200,-1833.500000
0.013945578,60.000000
0.014058957,1963.000000
0.014172336,-1986.500000
0.014285714,569.000000
0.014399093,1870.000000
0.014512472,-2264.000000
0.014625850,699.500000
0.014739229,1689.000000
0.014852608,-2258.500000
0.014965986,1070.000000
0.015079365,1601.000000
0.015192744,-2175.500000
0.015306122,1129.500000
0.015419501,1043.500000
0.015532880,-2189.000000
0.015646259,1589.500000
0.015759637,1000.000000
0.015873016,-2176.000000
0.015986395,1766.000000
0.016099773,498.500000
0.016213152,-2428.000000
0.016326531,1729.500000
0.016439909,427.500000
0.016553288,-2127.500000
0.016666667,1756.000000
0.016780045,-33.500000
0.016893424,-2347.500000
0.017006803,1727.500000
0.017120181,-439.000000
0.017233560,-2202.500000
0.017346939,1639.500000
0.017460317,-1073.000000
0.017573696,-2371.000000
0.017687075,1864.500000
0.017800454,-1102.000000
0.017913832,-1684.500000
0.018027211,2114.500000
0.018140590,-1055.500000
0.018253968,-1525.500000
0.018367347,2514.000000
0.018480726,-1311.000000
0.018594104,-1108.000000
0.018707483,2457.000000
0.018820862,-1698.500000
0.018934240,-992.000000
0.019047619,2188.500000
0.019160998,-2093.500000
0.019274376,-761.000000
0.019387755,2035.500000
0.019501134,-2088.000000
0.019614512,-58.500000
0.019727891,2168.000000
0.019841270,-2144.500000
0.019954649,-104.500000
0.020068027,2038.500000
0.020181406,-1982.000000
0.020294785,718.500000
0.020408163,2390.500000
0.020521542,-1674.500000
0.020634921,826.000000
