label,8_u1_80_p
time_s,envelope
0.000000000,31.488842
0.000113379,31.488091
0.000226757,31.487343
0.000340136,31.486601
0.000453515,31.485865
0.000566893,31.485132
0.000680272,31.484407
0.000793651,31.483686
0.000907029,31.482973
0.001020408,31.482264
0.001133787,31.481562
0.001247166,31.480864
0.001360544,31.480173
0.001473923,31.479488
0.001587302,31.478807
0.001700680,31.478134
0.001814059,31.477465
0.001927438,31.476805
0.002040816,31.476147
0.002154195,31.475496
0.002267574,31.474850
0.002380952,31.474209
0.002494331,31.473576
0.002607710,31.472944
0.002721088,31.472321
0.002834467,31.471699
0.002947846,31.471087
0.003061224,31.470478
0.003174603,31.469872
0.003287982,31.469275
0.003401361,31.468679
0.003514739,31.468088
0.003628118,31.467506
0.003741497,31.466928
0.003854875,31.466352
0.003968254,31.465784
0.004081633,31.465221
0.004195011,31.464659
0.004308390,31.464108
0.004421769,31.463558
0.004535147,31.463013
0.004648526,31.462477
0.004761905,31.461943
0.004875283,31.461414
0.004988662,31.460890
0.005102041,31.460375
0.005215420,31.459862
0.005328798,31.459354
0.005442177,31.458855
0.005555556,31.458359
0.005668934,31.457869
0.005782313,31.457382
0.005895692,31.456903
0.006009070,31.456429
0.006122449,31.455959
0.006235828,31.455498
0.006349206,31.455038
0.006462585,31.454584
0.006575964,31.454134
0.006689342,31.453690
0.006802721,31.453253
0.006916100,31.452820
0.007029478,31.452387
0.007142857,31.451962
0.007256236,31.451536
0.007369615,31.451120
0.007482993,31.450705
0.007596372,31.450291
0.007709751,31.449884
0.007823129,31.449478
0.007936508,31.449076
0.008049887,31.448675
0.008163265,31.448277
0.008276644,31.447882
0.008390023,31.447487
0.008503401,31.447094
0.008616780,31.446705
0.008730159,31.446316
0.008843537,31.445927
0.008956916,31.445541
0.009070295,31.445158
0.009183673,31.444775
0.009297052,31.444393
0.009410431,31.444010
0.009523810,31.443628
0.009637188,31.443249
0.009750567,31.442873
0.009863946,31.442492
0.009977324,31.442116
0.010090703,31.441738
0.010204082,31.441364
0.010317460,31.440987
0.010430839,31.440613
0.010544218,31.440243
0.010657596,31.439869
0.010770975,31.439497
0.010884354,31.439127
0.010997732,31.438755
0.011111111,31.438385
0.011224490,31.438017
0.011337868,31.437649
0.011451247,31.437281
0.011564626,31.436913
0.011678005,31.436544
0.011791383,31.436180
0.011904762,31.435816
0.012018141,31.435450
0.012131519,31.435085
0.012244898,31.434721
0.012358277,31.434359
0.012471655,31.433992
0.012585034,31.433632
0.012698413,31.433266
0.012811791,31.432901
0.012925170,31.432539
0.013038549,31.432175
0.013151927,31.431810
0.013265306,31.431444
0.013378685,31.431076
0.013492063,31.430708
0.013605442,31.430344
0.013718821,31.429974
0.013832200,31.429605
0.013945578,31.429234
0.014058957,31.428864
0.014172336,31.428490
0.014285714,31.428116
0.014399093,31.427742
0.014512472,31.427364
0.014625850,31.426987
0.014739229,31.426607
0.014852608,31.426228
0.014965986,31.425848
0.015079365,31.425465
0.015192744,31.425081
0.015306122,31.424698
0.015419501,31.424314
