label,10_u1_180_p
time_s,envelope
0.000000000,13.689340
0.000113379,13.689385
0.000226757,13.689434
0.000340136,13.689487
0.000453515,13.689543
0.000566893,13.689602
0.000680272,13.689663
0.000793651,13.689728
0.000907029,13.689795
0.001020408,13.689866
0.001133787,13.689938
0.001247166,13.690014
0.001360544,13.690092
0.001473923,13.690172
0.001587302,13.690255
0.001700680,13.690340
0.001814059,13.690428
0.001927438,13.690516
0.002040816,13.690608
0.002154195,13.690702
0.002267574,13.690799
0.002380952,13.690896
0.002494331,13.690996
0.002607710,13.691096
0.002721088,13.691199
0.002834467,13.691305
0.002947846,13.691410
0.003061224,13.691518
0.003174603,13.691628
0.003287982,13.691738
0.003401361,13.691851
0.003514739,13.691963
0.003628118,13.692078
0.003741497,13.692193
0.003854875,13.692310
0.003968254,13.692429
0.004081633,13.692548
0.004195011,13.692669
0.004308390,13.692790
0.004421769,13.692913
0.004535147,13.693037
0.004648526,13.693162
0.004761905,13.693288
0.004875283,13.693415
0.004988662,13.693543
0.005102041,13.693673
0.005215420,13.693803
0.005328798,13.693933
0.005442177,13.694064
0.005555556,13.694197
0.005668934,13.694329
0.005782313,13.694462
0.005895692,13.694595
0.006009070,13.694730
0.006122449,13.694863
0.006235828,13.694998
0.006349206,13.695131
0.006462585,13.695267
0.006575964,13.695401
0.006689342,13.695535
0.006802721,13.695669
0.006916100,13.695802
0.007029478,13.695935
0.007142857,13.696068
0.007256236,13.696200
0.007369615,13.696333
0.007482993,13.696465
0.007596372,13.696594
0.007709751,13.696724
0.007823129,13.696853
0.007936508,13.696980
0.008049887,13.697106
0.008163265,13.697230
0.008276644,13.697354
0.008390023,13.697477
0.008503401,13.697598
0.008616780,13.697717
0.008730159,13.697834
0.008843537,13.697949
0.008956916,13.698064
0.009070295,13.698177
0.009183673,13.698287
0.009297052,13.698397
0.009410431,13.698504
0.009523810,13.698610
0.009637188,13.698713
0.009750567,13.698816
0.009863946,13.698916
0.009977324,13.699015
0.010090703,13.699112
0.010204082,13.699206
0.010317460,13.699300
0.010430839,13.699391
0.010544218,13.699482
0.010657596,13.699569
0.010770975,13.699656
0.010884354,13.699739
0.010997732,13.699821
0.011111111,13.699903
0.011224490,13.699980
0.011337868,13.700056
0.011451247,13.700130
0.011564626,13.700203
0.011678005,13.700274
0.011791383,13.700340
0.011904762,13.700407
0.012018141,13.700471
0.012131519,13.700533
0.012244898,13.700592
0.012358277,13.700648
0.012471655,13.700702
0.012585034,13.700752
0.012698413,13.700802
0.012811791,13.700847
0.012925170,13.700891
0.013038549,13.700931
0.013151927,13.700969
0.013265306,13.701002
0.013378685,13.701034
0.013492063,13.701061
0.013605442,13.701087
0.013718821,13.701108
0.013832200,13.701126
0.013945578,13.701142
0.014058957,13.701153
0.014172336,13.701161
0.014285714,13.701166
0.014399093,13.701167
0.014512472,13.701164
0.014625850,13.701159
0.014739229,13.701149
