rank,frequency_hz,magnitude_db
1,3000.000,-19.200
2,43.125,-59.533
3,2989.375,-61.572
4,3010.625,-63.413
5,2998.625,-64.231
6,3001.375,-65.015
7,2820.000,-67.151
8,180.000,-67.683
9,3002.625,-69.121
10,389.125,-69.416
