rank,frequency_hz,magnitude_db
1,3000.000,-20.511
2,3002.125,-34.872
3,2997.875,-37.466
4,2999.625,-58.384
5,3002.500,-61.622
6,180.000,-62.248
7,2995.875,-62.585
8,2997.500,-63.838
9,2820.000,-64.553
10,3000.875,-65.147
