time_s,trend
0.000000000,3.480448
0.000113379,3.480439
0.000226757,3.480430
0.000340136,3.480421
0.000453515,3.480412
0.000566893,3.480403
0.000680272,3.480394
0.000793651,3.480385
0.000907029,3.480376
0.001020408,3.480367
0.001133787,3.480359
0.001247166,3.480350
0.001360544,3.480341
0.001473923,3.480332
0.001587302,3.480323
0.001700680,3.480314
0.001814059,3.480305
0.001927438,3.480297
0.002040816,3.480288
0.002154195,3.480279
0.002267574,3.480270
0.002380952,3.480261
0.002494331,3.480253
0.002607710,3.480244
0.002721088,3.480235
0.002834467,3.480226
0.002947846,3.480218
0.003061224,3.480209
0.003174603,3.480200
0.003287982,3.480191
0.003401361,3.480183
0.003514739,3.480174
0.003628118,3.480165
0.003741497,3.480157
0.003854875,3.480148
0.003968254,3.480139
0.004081633,3.480131
0.004195011,3.480122
0.004308390,3.480114
0.004421769,3.480105
0.004535147,3.480097
0.004648526,3.480088
0.004761905,3.480079
0.004875283,3.480071
0.004988662,3.480062
0.005102041,3.480054
0.005215420,3.480045
0.005328798,3.480037
0.005442177,3.480028
0.005555556,3.480020
0.005668934,3.480012
0.005782313,3.480003
0.005895692,3.479995
0.006009070,3.479986
0.006122449,3.479978
0.006235828,3.479970
0.006349206,3.479961
0.006462585,3.479953
0.006575964,3.479944
0.006689342,3.479936
0.006802721,3.479928
0.006916100,3.479919
0.007029478,3.479911
0.007142857,3.479903
0.007256236,3.479894
0.007369615,3.479886
0.007482993,3.479878
0.007596372,3.479870
0.007709751,3.479861
0.007823129,3.479853
0.007936508,3.479845
0.008049887,3.479837
0.008163265,3.479828
0.008276644,3.479820
0.008390023,3.479812
0.008503401,3.479804
0.008616780,3.479796
0.008730159,3.479788
0.008843537,3.479780
0.008956916,3.479772
0.009070295,3.479763
0.009183673,3.479755
0.009297052,3.479747
0.009410431,3.479739
0.009523810,3.479731
0.009637188,3.479723
0.009750567,3.479715
0.009863946,3.479707
0.009977324,3.479699
0.010090703,3.479691
0.010204082,3.479683
0.010317460,3.479675
0.010430839,3.479667
0.010544218,3.479659
0.010657596,3.479651
0.010770975,3.479644
0.010884354,3.479635
0.010997732,3.479628
0.011111111,3.479620
0.011224490,3.479612
0.011337868,3.479604
0.011451247,3.479596
0.011564626,3.479589
0.011678005,3.479581
0.011791383,3.479573
0.011904762,3.479565
0.012018141,3.479557
0.012131519,3.479549
0.012244898,3.479542
0.012358277,3.479534
0.012471655,3.479526
0.012585034,3.479518
0.012698413,3.479511
0.012811791,3.479503
0.012925170,3.479496
0.013038549,3.479488
0.013151927,3.479480
0.013265306,3.479472
0.013378685,3.479465
0.013492063,3.479457
0.013605442,3.479450
0.013718821,3.479442
0.013832200,3.479434
0.013945578,3.479427
0.014058957,3.479419
0.014172336,3.479412
0.014285714,3.479404
0.014399093,3.479397
0.014512472,3.479389
0.014625850,3.479382
0.014739229,3.479374
0.014852608,3.479367
0.014965986,3.479359
0.015079365,3.479352
0.015192744,3.479344
0.015306122,3.479337
0.015419501,3.479330
0.015532880,3.479322
0.015646259,3.479315
0.015759637,3.479308
0.015873016,3.479300
0.015986395,3.479293
0.016099773,3.479285
0.016213152,3.479278
0.016326531,3.479271
0.016439909,3.479264
0.016553288,3.479256
0.016666667,3.479249
0.016780045,3.479242
0.016893424,3.479234
0.017006803,3.479227
0.017120181,3.479220
0.017233560,3.479213
0.017346939,3.479206
0.017460317,3.479199
0.017573696,3.479192
0.017687075,3.479184
0.017800454,3.479177
0.017913832,3.479170
0.018027211,3.479163
0.018140590,3.479156
0.018253968,3.479149
0.018367347,3.479142
0.018480726,3.479135
0.018594104,3.479128
0.018707483,3.479121
0.018820862,3.479113
0.018934240,3.479106
0.019047619,3.479100
0.019160998,3.479093
0.019274376,3.479086
0.019387755,3.479079
0.019501134,3.479072
0.019614512,3.479065
0.019727891,3.479058
0.019841270,3.479051
0.019954649,3.479044
0.020068027,3.479037
0.020181406,3.479030
0.020294785,3.479023
0.020408163,3.479017
0.020521542,3.479010
0.020634921,3.479003
0.020748299,3.478997
0.020861678,3.478990
0.020975057,3.478983
0.021088435,3.478976
0.021201814,3.478969
0.021315193,3.478963
0.021428571,3.478956
0.021541950,3.478949
0.021655329,3.478943
0.021768707,3.478936
0.021882086,3.478929
0.021995465,3.478923
0.022108844,3.478916
0.022222222,3.478909
0.022335601,3.478903
0.022448980,3.478896
0.022562358,3.478890
0.022675737,3.478883
0.022789116,3.478877
0.022902494,3.478870
0.023015873,3.478864
0.023129252,3.478857
0.023242630,3.478851
0.023356009,3.478844
0.023469388,3.478838
0.023582766,3.478831
0.023696145,3.478825
0.023809524,3.478818
0.023922902,3.478812
0.024036281,3.478806
0.024149660,3.478799
0.024263039,3.478793
0.024376417,3.478786
0.024489796,3.478780
0.024603175,3.478774
0.024716553,3.478767
0.024829932,3.478761
0.024943311,3.478755
0.025056689,3.478749
0.025170068,3.478742
0.025283447,3.478736
0.025396825,3.478730
0.025510204,3.478724
0.025623583,3.478718
0.025736961,3.478712
0.025850340,3.478705
0.025963719,3.478699
0.026077098,3.478693
0.026190476,3.478687
0.026303855,3.478681
0.026417234,3.478675
0.026530612,3.478669
0.026643991,3.478662
0.026757370,3.478657
0.026870748,3.478651
0.026984127,3.478644
0.027097506,3.478638
0.027210884,3.478632
0.027324263,3.478626
0.027437642,3.478621
0.027551020,3.478615
0.027664399,3.478609
0.027777778,3.478603
0.027891156,3.478597
0.028004535,3.478591
0.028117914,3.478585
0.028231293,3.478579
0.028344671,3.478573
0.028458050,3.478568
0.028571429,3.478562
0.028684807,3.478556
0.028798186,3.478550
0.028911565,3.478544
0.029024943,3.478539
0.029138322,3.478533
0.029251701,3.478527
0.029365079,3.478521
0.029478458,3.478516
0.029591837,3.478510
0.029705215,3.478504
0.029818594,3.478499
0.029931973,3.478493
0.030045351,3.478487
0.030158730,3.478482
0.030272109,3.478476
0.030385488,3.478470
0.030498866,3.478465
0.030612245,3.478459
0.030725624,3.478454
0.030839002,3.478448
0.030952381,3.478443
0.031065760,3.478437
0.031179138,3.478432
0.031292517,3.478426
0.031405896,3.478421
0.031519274,3.478415
0.031632653,3.478410
0.031746032,3.478405
0.031859410,3.478399
0.031972789,3.478394
0.032086168,3.478388
0.032199546,3.478383
0.032312925,3.478378
0.032426304,3.478373
0.032539683,3.478367
0.032653061,3.478362
0.032766440,3.478356
0.032879819,3.478351
0.032993197,3.478346
0.033106576,3.478341
0.033219955,3.478336
0.033333333,3.478330
0.033446712,3.478325
0.033560091,3.478320
0.033673469,3.478315
0.033786848,3.478310
0.033900227,3.478304
0.034013605,3.478299
0.034126984,3.478294
0.034240363,3.478289
0.034353741,3.478284
0.034467120,3.478279
0.034580499,3.478274
0.034693878,3.478269
0.034807256,3.478264
0.034920635,3.478259
0.035034014,3.478254
0.035147392,3.478249
0.035260771,3.478244
0.035374150,3.478239
0.035487528,3.478234
0.035600907,3.478229
0.035714286,3.478224
0.035827664,3.478220
0.035941043,3.478215
0.036054422,3.478210
0.036167800,3.478205
0.036281179,3.478200
0.036394558,3.478195
0.036507937,3.478190
0.036621315,3.478186
0.036734694,3.478181
0.036848073,3.478176
0.036961451,3.478172
0.037074830,3.478167
0.037188209,3.478162
0.037301587,3.478158
0.037414966,3.478153
0.037528345,3.478148
0.037641723,3.478143
0.037755102,3.478139
0.037868481,3.478134
0.037981859,3.478130
0.038095238,3.478125
0.038208617,3.478121
0.038321995,3.478116
0.038435374,3.478112
0.038548753,3.478107
0.038662132,3.478102
0.038775510,3.478098
0.038888889,3.478094
0.039002268,3.478089
0.039115646,3.478085
0.039229025,3.478080
0.039342404,3.478076
0.039455782,3.478071
0.039569161,3.478067
0.039682540,3.478063
0.039795918,3.478059
0.039909297,3.478054
0.040022676,3.478050
0.040136054,3.478045
0.040249433,3.478041
0.040362812,3.478037
0.040476190,3.478033
0.040589569,3.478029
0.040702948,3.478024
0.040816327,3.478020
0.040929705,3.478016
0.041043084,3.478012
0.041156463,3.478008
0.041269841,3.478004
0.041383220,3.477999
0.041496599,3.477995
0.041609977,3.477991
0.041723356,3.477987
0.041836735,3.477983
0.041950113,3.477979
0.042063492,3.477975
0.042176871,3.477971
0.042290249,3.477967
0.042403628,3.477963
0.042517007,3.477959
0.042630385,3.477955
0.042743764,3.477951
0.042857143,3.477947
0.042970522,3.477943
0.043083900,3.477939
0.043197279,3.477936
0.043310658,3.477932
0.043424036,3.477928
0.043537415,3.477924
0.043650794,3.477920
0.043764172,3.477916
0.043877551,3.477912
0.043990930,3.477909
0.044104308,3.477905
0.044217687,3.477901
0.044331066,3.477898
0.044444444,3.477894
0.044557823,3.477890
0.044671202,3.477886
0.044784580,3.477883
0.044897959,3.477879
0.045011338,3.477875
