rank,frequency_hz,magnitude_db
1,3000.000,-16.390
2,2995.750,-47.936
3,3004.250,-49.673
4,3001.375,-56.519
5,2820.000,-57.432
6,3023.375,-60.883
7,3002.750,-63.865
8,2998.625,-64.413
9,180.000,-65.979
10,2997.250,-66.105
