rank,frequency_hz,magnitude_db
1,3000.000,-15.040
2,2991.000,-54.717
3,2820.000,-60.073
4,3023.500,-62.399
5,3009.000,-67.087
6,2994.875,-69.973
7,180.000,-70.288
8,2998.750,-70.804
9,372.250,-73.495
10,374.750,-73.648
