rank,frequency_hz,magnitude_db
1,3000.000,-19.433
2,3003.375,-51.195
3,180.000,-57.686
4,2993.250,-57.943
5,55.000,-57.981
6,2998.375,-61.545
7,1157.000,-62.641
8,3001.625,-63.096
9,2989.875,-63.679
10,2996.625,-63.789
