rank,frequency_hz,magnitude_db
1,3000.000,-24.124
2,43.750,-60.342
3,37.750,-64.059
4,2820.000,-64.785
5,39.500,-65.335
6,38.625,-65.450
7,36.875,-65.859
8,180.000,-66.583
9,3046.875,-67.915
10,393.375,-68.470
