time_s,envelope_detrended
0.000000000,0.493828
0.000113379,0.486434
0.000226757,0.479040
0.000340136,0.471650
0.000453515,0.464262
0.000566893,0.456878
0.000680272,0.449500
0.000793651,0.442130
0.000907029,0.434768
0.001020408,0.427415
0.001133787,0.420073
0.001247166,0.412745
0.001360544,0.405429
0.001473923,0.398127
0.001587302,0.390841
0.001700680,0.383572
0.001814059,0.376320
0.001927438,0.369086
0.002040816,0.361871
0.002154195,0.354679
0.002267574,0.347504
0.002380952,0.340354
0.002494331,0.333228
0.002607710,0.326123
0.002721088,0.319045
0.002834467,0.311990
0.002947846,0.304961
0.003061224,0.297961
0.003174603,0.290988
0.003287982,0.284042
0.003401361,0.277125
0.003514739,0.270238
0.003628118,0.263381
0.003741497,0.256555
0.003854875,0.249760
0.003968254,0.242995
0.004081633,0.236264
0.004195011,0.229563
0.004308390,0.222898
0.004421769,0.216265
0.004535147,0.209666
0.004648526,0.203101
0.004761905,0.196570
0.004875283,0.190075
0.004988662,0.183616
0.005102041,0.177191
0.005215420,0.170804
0.005328798,0.164451
0.005442177,0.158136
0.005555556,0.151856
0.005668934,0.145615
0.005782313,0.139410
0.005895692,0.133240
0.006009070,0.127111
0.006122449,0.121017
0.006235828,0.114962
0.006349206,0.108947
0.006462585,0.102967
0.006575964,0.097025
0.006689342,0.091124
0.006802721,0.085258
0.006916100,0.079433
0.007029478,0.073647
0.007142857,0.067899
0.007256236,0.062189
0.007369615,0.056518
0.007482993,0.050888
0.007596372,0.045296
0.007709751,0.039742
0.007823129,0.034228
0.007936508,0.028754
0.008049887,0.023320
0.008163265,0.017924
0.008276644,0.012570
0.008390023,0.007254
0.008503401,0.001978
0.008616780,-0.003260
0.008730159,-0.008457
0.008843537,-0.013613
0.008956916,-0.018731
0.009070295,-0.023810
0.009183673,-0.028848
0.009297052,-0.033848
0.009410431,-0.038807
0.009523810,-0.043727
0.009637188,-0.048610
0.009750567,-0.053450
0.009863946,-0.058255
0.009977324,-0.063018
0.010090703,-0.067744
0.010204082,-0.072431
0.010317460,-0.077080
0.010430839,-0.081689
0.010544218,-0.086261
0.010657596,-0.090794
0.010770975,-0.095291
0.010884354,-0.099750
0.010997732,-0.104171
0.011111111,-0.108556
0.011224490,-0.112903
0.011337868,-0.117214
0.011451247,-0.121489
0.011564626,-0.125727
0.011678005,-0.129928
0.011791383,-0.134093
0.011904762,-0.138222
0.012018141,-0.142318
0.012131519,-0.146377
0.012244898,-0.150401
0.012358277,-0.154388
0.012471655,-0.158341
0.012585034,-0.162261
0.012698413,-0.166145
0.012811791,-0.169994
0.012925170,-0.173810
0.013038549,-0.177590
0.013151927,-0.181337
0.013265306,-0.185049
0.013378685,-0.188729
0.013492063,-0.192375
0.013605442,-0.195985
0.013718821,-0.199565
0.013832200,-0.203109
0.013945578,-0.206621
0.014058957,-0.210101
0.014172336,-0.213547
0.014285714,-0.216962
0.014399093,-0.220342
0.014512472,-0.223690
0.014625850,-0.227006
0.014739229,-0.230291
0.014852608,-0.233543
0.014965986,-0.236764
0.015079365,-0.239954
0.015192744,-0.243111
0.015306122,-0.246237
0.015419501,-0.249332
0.015532880,-0.252397
0.015646259,-0.255429
0.015759637,-0.258432
0.015873016,-0.261405
0.015986395,-0.264348
0.016099773,-0.267261
0.016213152,-0.270144
0.016326531,-0.272997
0.016439909,-0.275822
0.016553288,-0.278617
0.016666667,-0.281384
0.016780045,-0.284123
0.016893424,-0.286835
0.017006803,-0.289518
0.017120181,-0.292171
0.017233560,-0.294799
0.017346939,-0.297400
0.017460317,-0.299974
0.017573696,-0.302519
0.017687075,-0.305039
0.017800454,-0.307532
0.017913832,-0.310000
0.018027211,-0.312442
0.018140590,-0.314858
0.018253968,-0.317246
0.018367347,-0.319609
0.018480726,-0.321949
0.018594104,-0.324261
0.018707483,-0.326549
0.018820862,-0.328813
0.018934240,-0.331052
0.019047619,-0.333264
0.019160998,-0.335452
0.019274376,-0.337616
0.019387755,-0.339757
0.019501134,-0.341871
0.019614512,-0.343964
0.019727891,-0.346032
0.019841270,-0.348077
0.019954649,-0.350099
0.020068027,-0.352098
0.020181406,-0.354073
0.020294785,-0.356027
0.020408163,-0.357958
0.020521542,-0.359867
0.020634921,-0.361756
0.020748299,-0.363621
0.020861678,-0.365466
0.020975057,-0.367291
0.021088435,-0.369094
0.021201814,-0.370879
0.021315193,-0.372643
0.021428571,-0.374386
0.021541950,-0.376111
0.021655329,-0.377817
0.021768707,-0.379502
0.021882086,-0.381172
0.021995465,-0.382821
0.022108844,-0.384455
0.022222222,-0.386068
0.022335601,-0.387666
0.022448980,-0.389246
0.022562358,-0.390810
0.022675737,-0.392358
0.022789116,-0.393888
0.022902494,-0.395404
0.023015873,-0.396902
0.023129252,-0.398386
0.023242630,-0.399856
0.023356009,-0.401310
0.023469388,-0.402748
0.023582766,-0.404175
0.023696145,-0.405585
0.023809524,-0.406982
0.023922902,-0.408366
0.024036281,-0.409735
0.024149660,-0.411093
0.024263039,-0.412436
0.024376417,-0.413767
0.024489796,-0.415086
0.024603175,-0.416392
0.024716553,-0.417685
0.024829932,-0.418968
0.024943311,-0.420239
0.025056689,-0.421496
0.025170068,-0.422744
0.025283447,-0.423981
0.025396825,-0.425206
