label,4_u1_220_p
time_s,raw
0.000000000,1555.000000
0.000113379,387.500000
0.000226757,-2193.500000
0.000340136,1431.500000
0.000453515,-79.000000
0.000566893,-1842.500000
0.000680272,2286.000000
0.000793651,319.500000
0.000907029,-1472.000000
0.001020408,2325.000000
0.001133787,-291.500000
0.001247166,-1568.500000
0.001360544,2255.000000
0.001473923,-972.500000
0.001587302,-1589.000000
0.001700680,2201.000000
0.001814059,-1025.000000
0.001927438,-1049.000000
0.002040816,2255.500000
0.002154195,-1347.500000
0.002267574,-997.500000
0.002380952,2198.000000
0.002494331,-1721.500000
0.002607710,-961.000000
0.002721088,1796.500000
0.002834467,-2225.500000
0.002947846,-736.000000
0.003061224,1993.000000
0.003174603,-1893.000000
0.003287982,204.500000
0.003401361,2257.000000
0.003514739,-2115.000000
0.003628118,117.000000
0.003741497,1645.000000
0.003854875,-2354.000000
0.003968254,650.000000
0.004081633,1569.500000
0.004195011,-2482.500000
0.004308390,796.000000
0.004421769,1284.500000
0.004535147,-2482.500000
0.004648526,1236.500000
0.004761905,1126.000000
0.004875283,-2355.000000
0.004988662,1225.000000
0.005102041,549.000000
0.005215420,-2623.500000
0.005328798,1484.000000
0.005442177,694.500000
0.005555556,-1970.000000
0.005668934,2202.000000
0.005782313,562.500000
0.005895692,-2201.000000
0.006009070,2049.500000
0.006122449,53.000000
0.006235828,-1789.500000
0.006349206,2698.500000
0.006462585,-18.000000
0.006575964,-1982.500000
0.006689342,2232.000000
0.006802721,-839.000000
0.006916100,-1473.000000
0.007029478,3025.500000
0.007142857,-552.500000
0.007256236,-950.500000
0.007369615,2550.500000
0.007482993,-1266.500000
0.007596372,-1138.000000
0.007709751,2663.500000
0.007823129,-1358.000000
0.007936508,-837.000000
0.008049887,2329.500000
0.008163265,-1802.000000
0.008276644,-468.500000
0.008390023,2790.000000
0.008503401,-1546.000000
0.008616780,303.000000
0.008730159,2806.000000
0.008843537,-1812.000000
0.008956916,472.000000
0.009070295,2426.500000
0.009183673,-2408.000000
0.009297052,137.500000
0.009410431,1504.000000
0.009523810,-2798.500000
0.009637188,638.500000
0.009750567,1503.000000
0.009863946,-2759.000000
0.009977324,779.500000
0.010090703,1165.500000
0.010204082,-2842.000000
0.010317460,1195.500000
0.010430839,1034.000000
0.010544218,-2915.000000
0.010657596,1284.000000
0.010770975,443.500000
