time_s,envelope_detrended
0.000000000,0.011433
0.000113379,0.019575
0.000226757,0.027722
0.000340136,0.035873
0.000453515,0.044025
0.000566893,0.052179
0.000680272,0.060330
0.000793651,0.068480
0.000907029,0.076626
0.001020408,0.084767
0.001133787,0.092903
0.001247166,0.101029
0.001360544,0.109149
0.001473923,0.117257
0.001587302,0.125354
0.001700680,0.133439
0.001814059,0.141510
0.001927438,0.149567
0.002040816,0.157608
0.002154195,0.165631
0.002267574,0.173637
0.002380952,0.181624
0.002494331,0.189590
0.002607710,0.197535
0.002721088,0.205458
0.002834467,0.213358
0.002947846,0.221234
0.003061224,0.229085
0.003174603,0.236909
0.003287982,0.244707
0.003401361,0.252476
0.003514739,0.260218
0.003628118,0.267929
0.003741497,0.275610
0.003854875,0.283258
0.003968254,0.290875
0.004081633,0.298459
0.004195011,0.306009
0.004308390,0.313524
0.004421769,0.321003
0.004535147,0.328445
0.004648526,0.335850
0.004761905,0.343218
0.004875283,0.350547
0.004988662,0.357835
0.005102041,0.365083
0.005215420,0.372292
0.005328798,0.379458
0.005442177,0.386581
0.005555556,0.393660
0.005668934,0.400696
0.005782313,0.407689
0.005895692,0.414635
0.006009070,0.421535
0.006122449,0.428390
0.006235828,0.435197
0.006349206,0.441957
0.006462585,0.448669
0.006575964,0.455332
0.006689342,0.461947
0.006802721,0.468511
0.006916100,0.475025
0.007029478,0.481489
0.007142857,0.487902
0.007256236,0.494263
0.007369615,0.500572
0.007482993,0.506829
0.007596372,0.513033
0.007709751,0.519184
0.007823129,0.525281
0.007936508,0.531325
0.008049887,0.537314
0.008163265,0.543249
0.008276644,0.549128
0.008390023,0.554953
0.008503401,0.560722
0.008616780,0.566435
0.008730159,0.572092
0.008843537,0.577692
0.008956916,0.583236
0.009070295,0.588722
0.009183673,0.594153
0.009297052,0.599525
0.009410431,0.604838
0.009523810,0.610094
0.009637188,0.615292
0.009750567,0.620431
0.009863946,0.625511
0.009977324,0.630533
0.010090703,0.635496
0.010204082,0.640398
0.010317460,0.645242
0.010430839,0.650025
0.010544218,0.654747
0.010657596,0.659410
0.010770975,0.664011
0.010884354,0.668554
0.010997732,0.673034
0.011111111,0.677453
0.011224490,0.681811
0.011337868,0.686109
0.011451247,0.690345
0.011564626,0.694520
0.011678005,0.698632
0.011791383,0.702684
0.011904762,0.706673
0.012018141,0.710600
0.012131519,0.714466
0.012244898,0.718270
0.012358277,0.722011
0.012471655,0.725691
0.012585034,0.729307
0.012698413,0.732865
0.012811791,0.736358
0.012925170,0.739790
0.013038549,0.743158
0.013151927,0.746467
0.013265306,0.749712
0.013378685,0.752896
0.013492063,0.756018
0.013605442,0.759079
0.013718821,0.762078
0.013832200,0.765015
0.013945578,0.767891
0.014058957,0.770706
0.014172336,0.773460
0.014285714,0.776152
0.014399093,0.778783
0.014512472,0.781351
0.014625850,0.783861
0.014739229,0.786311
0.014852608,0.788697
0.014965986,0.791025
0.015079365,0.793291
0.015192744,0.795498
0.015306122,0.797644
0.015419501,0.799730
0.015532880,0.801757
0.015646259,0.803723
0.015759637,0.805628
0.015873016,0.807475
0.015986395,0.809262
0.016099773,0.810989
0.016213152,0.812658
0.016326531,0.814266
0.016439909,0.815816
0.016553288,0.817309
0.016666667,0.818741
0.016780045,0.820114
0.016893424,0.821429
0.017006803,0.822687
0.017120181,0.823886
0.017233560,0.825026
0.017346939,0.826110
0.017460317,0.827137
0.017573696,0.828105
0.017687075,0.829018
0.017800454,0.829872
0.017913832,0.830672
0.018027211,0.831414
0.018140590,0.832100
0.018253968,0.832731
0.018367347,0.833305
0.018480726,0.833826
0.018594104,0.834290
0.018707483,0.834700
0.018820862,0.835056
0.018934240,0.835357
0.019047619,0.835606
0.019160998,0.835799
0.019274376,0.835941
0.019387755,0.836028
0.019501134,0.836064
0.019614512,0.836048
0.019727891,0.835980
0.019841270,0.835858
0.019954649,0.835688
0.020068027,0.835465
0.020181406,0.835192
0.020294785,0.834868
0.020408163,0.834494
0.020521542,0.834069
0.020634921,0.833596
0.020748299,0.833075
0.020861678,0.832503
0.020975057,0.831882
0.021088435,0.831216
0.021201814,0.830498
0.021315193,0.829735
0.021428571,0.828922
0.021541950,0.828065
0.021655329,0.827157
0.021768707,0.826207
0.021882086,0.825207
0.021995465,0.824163
0.022108844,0.823073
0.022222222,0.821938
0.022335601,0.820756
0.022448980,0.819531
0.022562358,0.818262
0.022675737,0.816948
0.022789116,0.815590
0.022902494,0.814188
0.023015873,0.812745
0.023129252,0.811259
0.023242630,0.809728
0.023356009,0.808158
0.023469388,0.806545
0.023582766,0.804891
0.023696145,0.803196
0.023809524,0.801462
0.023922902,0.799685
0.024036281,0.797869
0.024149660,0.796015
0.024263039,0.794121
0.024376417,0.792189
0.024489796,0.790217
0.024603175,0.788208
0.024716553,0.786162
0.024829932,0.784079
0.024943311,0.781960
0.025056689,0.779803
0.025170068,0.777611
0.025283447,0.775384
0.025396825,0.773121
0.025510204,0.770824
0.025623583,0.768492
0.025736961,0.766125
0.025850340,0.763727
0.025963719,0.761293
0.026077098,0.758828
0.026190476,0.756330
0.026303855,0.753799
0.026417234,0.751237
0.026530612,0.748642
0.026643991,0.746017
0.026757370,0.743362
0.026870748,0.740676
0.026984127,0.737959
0.027097506,0.735212
0.027210884,0.732436
0.027324263,0.729631
0.027437642,0.726798
0.027551020,0.723934
0.027664399,0.721044
0.027777778,0.718126
0.027891156,0.715179
0.028004535,0.712205
0.028117914,0.709205
0.028231293,0.706177
0.028344671,0.703124
0.028458050,0.700046
0.028571429,0.696940
0.028684807,0.693811
0.028798186,0.690656
0.028911565,0.687476
0.029024943,0.684274
0.029138322,0.681047
0.029251701,0.677797
0.029365079,0.674524
0.029478458,0.671229
0.029591837,0.667911
0.029705215,0.664570
0.029818594,0.661208
0.029931973,0.657826
0.030045351,0.654422
0.030158730,0.650998
0.030272109,0.647555
0.030385488,0.644091
0.030498866,0.640608
0.030612245,0.637105
0.030725624,0.633586
0.030839002,0.630046
0.030952381,0.626489
0.031065760,0.622916
0.031179138,0.619323
0.031292517,0.615715
0.031405896,0.612090
0.031519274,0.608450
0.031632653,0.604793
0.031746032,0.601121
0.031859410,0.597434
0.031972789,0.593731
0.032086168,0.590014
0.032199546,0.586283
0.032312925,0.582537
0.032426304,0.578777
0.032539683,0.575005
0.032653061,0.571219
0.032766440,0.567420
0.032879819,0.563608
0.032993197,0.559784
0.033106576,0.555948
0.033219955,0.552100
0.033333333,0.548240
0.033446712,0.544369
0.033560091,0.540487
0.033673469,0.536593
0.033786848,0.532690
0.033900227,0.528777
0.034013605,0.524853
0.034126984,0.520919
0.034240363,0.516976
0.034353741,0.513024
0.034467120,0.509063
0.034580499,0.505094
0.034693878,0.501116
0.034807256,0.497129
0.034920635,0.493135
0.035034014,0.489134
0.035147392,0.485125
0.035260771,0.481110
0.035374150,0.477087
