label,4_u1_200_p(1)
time_s,envelope
0.000000000,1.139283
0.000113379,1.140120
0.000226757,1.140954
0.000340136,1.141784
0.000453515,1.142612
0.000566893,1.143435
0.000680272,1.144256
0.000793651,1.145074
0.000907029,1.145888
0.001020408,1.146698
0.001133787,1.147506
0.001247166,1.148310
0.001360544,1.149111
0.001473923,1.149909
0.001587302,1.150703
0.001700680,1.151494
0.001814059,1.152281
0.001927438,1.153066
0.002040816,1.153846
0.002154195,1.154624
0.002267574,1.155398
0.002380952,1.156168
0.002494331,1.156935
0.002607710,1.157699
0.002721088,1.158459
0.002834467,1.159216
0.002947846,1.159969
0.003061224,1.160718
0.003174603,1.161464
0.003287982,1.162206
0.003401361,1.162944
0.003514739,1.163679
0.003628118,1.164410
0.003741497,1.165137
0.003854875,1.165860
0.003968254,1.166580
0.004081633,1.167295
0.004195011,1.168007
0.004308390,1.168714
0.004421769,1.169418
0.004535147,1.170117
0.004648526,1.170813
0.004761905,1.171504
0.004875283,1.172191
0.004988662,1.172874
0.005102041,1.173553
0.005215420,1.174228
0.005328798,1.174898
0.005442177,1.175564
0.005555556,1.176226
0.005668934,1.176883
0.005782313,1.177536
0.005895692,1.178184
0.006009070,1.178828
0.006122449,1.179467
0.006235828,1.180102
0.006349206,1.180732
0.006462585,1.181357
0.006575964,1.181977
0.006689342,1.182593
0.006802721,1.183203
0.006916100,1.183809
0.007029478,1.184409
0.007142857,1.185005
0.007256236,1.185595
0.007369615,1.186180
0.007482993,1.186760
0.007596372,1.187334
0.007709751,1.187904
0.007823129,1.188467
0.007936508,1.189025
0.008049887,1.189578
0.008163265,1.190125
0.008276644,1.190665
0.008390023,1.191201
0.008503401,1.191730
0.008616780,1.192254
0.008730159,1.192771
0.008843537,1.193283
0.008956916,1.193788
0.009070295,1.194287
0.009183673,1.194780
0.009297052,1.195266
0.009410431,1.195747
0.009523810,1.196220
0.009637188,1.196688
0.009750567,1.197148
0.009863946,1.197602
0.009977324,1.198049
0.010090703,1.198490
0.010204082,1.198923
0.010317460,1.199350
0.010430839,1.199769
0.010544218,1.200182
0.010657596,1.200587
0.010770975,1.200986
0.010884354,1.201377
0.010997732,1.201760
0.011111111,1.202137
0.011224490,1.202505
0.011337868,1.202867
0.011451247,1.203220
0.011564626,1.203566
0.011678005,1.203905
0.011791383,1.204235
0.011904762,1.204557
0.012018141,1.204872
0.012131519,1.205178
0.012244898,1.205477
0.012358277,1.205767
0.012471655,1.206049
0.012585034,1.206323
0.012698413,1.206588
0.012811791,1.206845
0.012925170,1.207094
0.013038549,1.207333
0.013151927,1.207565
0.013265306,1.207787
0.013378685,1.208001
0.013492063,1.208205
0.013605442,1.208401
0.013718821,1.208588
0.013832200,1.208765
0.013945578,1.208934
0.014058957,1.209093
0.014172336,1.209243
0.014285714,1.209383
0.014399093,1.209514
0.014512472,1.209635
0.014625850,1.209747
0.014739229,1.209849
0.014852608,1.209941
0.014965986,1.210023
0.015079365,1.210095
0.015192744,1.210157
0.015306122,1.210209
0.015419501,1.210250
0.015532880,1.210282
0.015646259,1.210302
0.015759637,1.210313
0.015873016,1.210313
0.015986395,1.210302
0.016099773,1.210280
0.016213152,1.210248
0.016326531,1.210204
0.016439909,1.210150
0.016553288,1.210084
0.016666667,1.210007
0.016780045,1.209919
0.016893424,1.209820
0.017006803,1.209709
0.017120181,1.209587
0.017233560,1.209453
0.017346939,1.209307
0.017460317,1.209149
0.017573696,1.208980
0.017687075,1.208799
0.017800454,1.208605
0.017913832,1.208399
0.018027211,1.208182
0.018140590,1.207952
0.018253968,1.207709
0.018367347,1.207454
0.018480726,1.207187
0.018594104,1.206907
0.018707483,1.206614
0.018820862,1.206309
0.018934240,1.205991
0.019047619,1.205659
0.019160998,1.205315
0.019274376,1.204958
0.019387755,1.204587
0.019501134,1.204203
0.019614512,1.203807
0.019727891,1.203396
0.019841270,1.202972
0.019954649,1.202534
0.020068027,1.202083
0.020181406,1.201618
0.020294785,1.201139
0.020408163,1.200647
0.020521542,1.200140
0.020634921,1.199619
0.020748299,1.199084
0.020861678,1.198535
0.020975057,1.197972
0.021088435,1.197394
0.021201814,1.196802
0.021315193,1.196196
0.021428571,1.195575
