label,4_u1_200_p(1)
time_s,envelope
0.000000000,0.587923
0.000113379,0.585725
0.000226757,0.583530
0.000340136,0.581338
0.000453515,0.579150
0.000566893,0.576965
0.000680272,0.574784
0.000793651,0.572606
0.000907029,0.570433
0.001020408,0.568263
0.001133787,0.566098
0.001247166,0.563938
0.001360544,0.561782
0.001473923,0.559631
0.001587302,0.557484
0.001700680,0.555343
0.001814059,0.553207
0.001927438,0.551077
0.002040816,0.548952
0.002154195,0.546833
0.002267574,0.544720
0.002380952,0.542613
0.002494331,0.540512
0.002607710,0.538417
0.002721088,0.536329
0.002834467,0.534248
0.002947846,0.532174
0.003061224,0.530106
0.003174603,0.528046
0.003287982,0.525993
0.003401361,0.523948
0.003514739,0.521910
0.003628118,0.519880
0.003741497,0.517859
0.003854875,0.515845
0.003968254,0.513839
0.004081633,0.511842
0.004195011,0.509854
0.004308390,0.507875
0.004421769,0.505904
0.004535147,0.503943
0.004648526,0.501991
0.004761905,0.500048
0.004875283,0.498115
0.004988662,0.496192
0.005102041,0.494278
0.005215420,0.492375
0.005328798,0.490482
0.005442177,0.488600
0.005555556,0.486728
0.005668934,0.484867
0.005782313,0.483017
0.005895692,0.481178
0.006009070,0.479350
0.006122449,0.477534
0.006235828,0.475729
0.006349206,0.473936
0.006462585,0.472155
0.006575964,0.470385
0.006689342,0.468628
0.006802721,0.466884
0.006916100,0.465152
0.007029478,0.463432
0.007142857,0.461725
0.007256236,0.460032
0.007369615,0.458351
0.007482993,0.456684
0.007596372,0.455030
0.007709751,0.453389
0.007823129,0.451763
0.007936508,0.450150
0.008049887,0.448551
0.008163265,0.446967
0.008276644,0.445396
0.008390023,0.443840
0.008503401,0.442299
0.008616780,0.440772
0.008730159,0.439260
0.008843537,0.437764
0.008956916,0.436282
0.009070295,0.434815
0.009183673,0.433364
0.009297052,0.431929
0.009410431,0.430509
0.009523810,0.429105
0.009637188,0.427716
0.009750567,0.426344
0.009863946,0.424988
0.009977324,0.423648
0.010090703,0.422324
0.010204082,0.421017
0.010317460,0.419726
0.010430839,0.418453
0.010544218,0.417195
0.010657596,0.415955
0.010770975,0.414732
0.010884354,0.413526
0.010997732,0.412338
0.011111111,0.411166
0.011224490,0.410012
0.011337868,0.408876
0.011451247,0.407757
0.011564626,0.406656
0.011678005,0.405573
0.011791383,0.404507
0.011904762,0.403460
0.012018141,0.402431
0.012131519,0.401419
0.012244898,0.400427
0.012358277,0.399452
0.012471655,0.398496
0.012585034,0.397558
0.012698413,0.396639
0.012811791,0.395738
0.012925170,0.394856
0.013038549,0.393993
0.013151927,0.393149
0.013265306,0.392323
0.013378685,0.391517
0.013492063,0.390729
0.013605442,0.389961
0.013718821,0.389211
0.013832200,0.388481
0.013945578,0.387770
0.014058957,0.387078
0.014172336,0.386406
0.014285714,0.385753
0.014399093,0.385119
0.014512472,0.384504
0.014625850,0.383909
0.014739229,0.383334
0.014852608,0.382778
0.014965986,0.382241
0.015079365,0.381724
0.015192744,0.381226
0.015306122,0.380749
0.015419501,0.380290
0.015532880,0.379851
0.015646259,0.379432
0.015759637,0.379033
0.015873016,0.378653
0.015986395,0.378293
0.016099773,0.377952
0.016213152,0.377631
0.016326531,0.377330
0.016439909,0.377049
0.016553288,0.376786
0.016666667,0.376544
0.016780045,0.376321
0.016893424,0.376117
0.017006803,0.375934
0.017120181,0.375769
0.017233560,0.375624
0.017346939,0.375498
0.017460317,0.375392
0.017573696,0.375305
0.017687075,0.375238
0.017800454,0.375189
0.017913832,0.375160
0.018027211,0.375150
0.018140590,0.375159
0.018253968,0.375188
0.018367347,0.375235
0.018480726,0.375301
0.018594104,0.375386
0.018707483,0.375490
0.018820862,0.375612
0.018934240,0.375753
0.019047619,0.375913
0.019160998,0.376091
0.019274376,0.376288
0.019387755,0.376502
0.019501134,0.376736
0.019614512,0.376987
0.019727891,0.377256
0.019841270,0.377543
0.019954649,0.377848
0.020068027,0.378171
0.020181406,0.378512
0.020294785,0.378870
0.020408163,0.379245
0.020521542,0.379638
0.020634921,0.380048
0.020748299,0.380475
0.020861678,0.380919
0.020975057,0.381381
0.021088435,0.381859
0.021201814,0.382353
0.021315193,0.382865
0.021428571,0.383392
0.021541950,0.383936
0.021655329,0.384497
0.021768707,0.385073
0.021882086,0.385665
0.021995465,0.386274
0.022108844,0.386898
0.022222222,0.387537
0.022335601,0.388192
0.022448980,0.388863
0.022562358,0.389549
0.022675737,0.390249
0.022789116,0.390965
0.022902494,0.391696
0.023015873,0.392441
0.023129252,0.393201
0.023242630,0.393975
0.023356009,0.394764
0.023469388,0.395566
0.023582766,0.396383
0.023696145,0.397213
0.023809524,0.398058
0.023922902,0.398915
0.024036281,0.399786
0.024149660,0.400670
0.024263039,0.401568
0.024376417,0.402478
0.024489796,0.403401
0.024603175,0.404336
0.024716553,0.405284
0.024829932,0.406245
0.024943311,0.407217
0.025056689,0.408201
0.025170068,0.409198
0.025283447,0.410205
0.025396825,0.411225
0.025510204,0.412256
0.025623583,0.413298
0.025736961,0.414351
0.025850340,0.415415
0.025963719,0.416489
0.026077098,0.417575
0.026190476,0.418671
0.026303855,0.419777
0.026417234,0.420893
0.026530612,0.422019
0.026643991,0.423156
0.026757370,0.424301
0.026870748,0.425457
0.026984127,0.426622
0.027097506,0.427796
0.027210884,0.428979
0.027324263,0.430171
0.027437642,0.431372
0.027551020,0.432581
0.027664399,0.433799
0.027777778,0.435025
0.027891156,0.436259
0.028004535,0.437502
0.028117914,0.438752
0.028231293,0.440010
0.028344671,0.441275
0.028458050,0.442548
0.028571429,0.443828
0.028684807,0.445115
0.028798186,0.446410
0.028911565,0.447711
0.029024943,0.449019
0.029138322,0.450333
0.029251701,0.451654
0.029365079,0.452981
0.029478458,0.454315
0.029591837,0.455654
0.029705215,0.456999
0.029818594,0.458350
0.029931973,0.459707
0.030045351,0.461069
0.030158730,0.462437
0.030272109,0.463809
0.030385488,0.465187
0.030498866,0.466570
0.030612245,0.467958
0.030725624,0.469350
0.030839002,0.470747
0.030952381,0.472148
0.031065760,0.473554
0.031179138,0.474964
0.031292517,0.476378
0.031405896,0.477796
