label,4_u1_200_p(1)
time_s,envelope
0.000000000,1.136014
0.000113379,1.137384
0.000226757,1.138748
0.000340136,1.140107
0.000453515,1.141461
0.000566893,1.142809
0.000680272,1.144153
0.000793651,1.145491
0.000907029,1.146824
0.001020408,1.148152
0.001133787,1.149475
0.001247166,1.150793
0.001360544,1.152106
0.001473923,1.153414
0.001587302,1.154718
0.001700680,1.156017
0.001814059,1.157311
0.001927438,1.158601
0.002040816,1.159886
0.002154195,1.161167
0.002267574,1.162444
0.002380952,1.163716
0.002494331,1.164984
0.002607710,1.166247
0.002721088,1.167506
0.002834467,1.168762
0.002947846,1.170013
0.003061224,1.171260
0.003174603,1.172503
0.003287982,1.173743
0.003401361,1.174978
0.003514739,1.176210
0.003628118,1.177438
0.003741497,1.178662
0.003854875,1.179883
0.003968254,1.181101
0.004081633,1.182314
0.004195011,1.183525
0.004308390,1.184732
0.004421769,1.185936
0.004535147,1.187137
0.004648526,1.188334
0.004761905,1.189528
0.004875283,1.190720
0.004988662,1.191908
0.005102041,1.193094
0.005215420,1.194276
0.005328798,1.195456
0.005442177,1.196633
0.005555556,1.197808
0.005668934,1.198980
0.005782313,1.200149
0.005895692,1.201316
0.006009070,1.202480
0.006122449,1.203642
0.006235828,1.204801
0.006349206,1.205958
0.006462585,1.207113
0.006575964,1.208265
0.006689342,1.209416
0.006802721,1.210564
0.006916100,1.211710
0.007029478,1.212854
0.007142857,1.213997
0.007256236,1.215137
0.007369615,1.216275
0.007482993,1.217412
0.007596372,1.218546
0.007709751,1.219679
0.007823129,1.220810
0.007936508,1.221940
0.008049887,1.223068
0.008163265,1.224194
0.008276644,1.225318
0.008390023,1.226441
0.008503401,1.227563
0.008616780,1.228683
0.008730159,1.229801
0.008843537,1.230918
0.008956916,1.232033
0.009070295,1.233147
0.009183673,1.234260
0.009297052,1.235371
0.009410431,1.236481
0.009523810,1.237589
0.009637188,1.238696
0.009750567,1.239802
0.009863946,1.240906
0.009977324,1.242010
0.010090703,1.243111
0.010204082,1.244212
0.010317460,1.245311
0.010430839,1.246408
0.010544218,1.247505
0.010657596,1.248600
0.010770975,1.249694
0.010884354,1.250786
0.010997732,1.251877
0.011111111,1.252966
0.011224490,1.254055
0.011337868,1.255141
0.011451247,1.256226
0.011564626,1.257310
0.011678005,1.258392
0.011791383,1.259473
0.011904762,1.260552
0.012018141,1.261630
0.012131519,1.262706
0.012244898,1.263781
0.012358277,1.264853
0.012471655,1.265924
0.012585034,1.266994
0.012698413,1.268061
0.012811791,1.269127
0.012925170,1.270190
0.013038549,1.271252
0.013151927,1.272312
0.013265306,1.273369
0.013378685,1.274424
0.013492063,1.275478
0.013605442,1.276528
0.013718821,1.277577
0.013832200,1.278623
0.013945578,1.279666
0.014058957,1.280707
0.014172336,1.281746
0.014285714,1.282781
0.014399093,1.283814
0.014512472,1.284843
0.014625850,1.285870
0.014739229,1.286894
0.014852608,1.287914
0.014965986,1.288931
0.015079365,1.289945
0.015192744,1.290956
0.015306122,1.291963
0.015419501,1.292966
0.015532880,1.293966
0.015646259,1.294962
0.015759637,1.295955
0.015873016,1.296943
0.015986395,1.297928
0.016099773,1.298908
0.016213152,1.299884
0.016326531,1.300856
0.016439909,1.301824
0.016553288,1.302787
0.016666667,1.303745
0.016780045,1.304699
0.016893424,1.305649
0.017006803,1.306593
0.017120181,1.307533
0.017233560,1.308467
0.017346939,1.309397
0.017460317,1.310321
0.017573696,1.311240
0.017687075,1.312153
0.017800454,1.313061
0.017913832,1.313964
0.018027211,1.314860
0.018140590,1.315751
0.018253968,1.316636
0.018367347,1.317515
0.018480726,1.318387
0.018594104,1.319253
0.018707483,1.320113
0.018820862,1.320966
0.018934240,1.321813
0.019047619,1.322653
0.019160998,1.323486
0.019274376,1.324312
0.019387755,1.325132
0.019501134,1.325944
0.019614512,1.326749
0.019727891,1.327546
0.019841270,1.328337
0.019954649,1.329120
0.020068027,1.329895
0.020181406,1.330662
0.020294785,1.331422
0.020408163,1.332174
0.020521542,1.332918
0.020634921,1.333654
0.020748299,1.334382
0.020861678,1.335101
0.020975057,1.335812
0.021088435,1.336515
0.021201814,1.337209
0.021315193,1.337894
0.021428571,1.338571
0.021541950,1.339238
0.021655329,1.339897
0.021768707,1.340547
0.021882086,1.341187
0.021995465,1.341819
0.022108844,1.342441
0.022222222,1.343053
0.022335601,1.343657
0.022448980,1.344250
0.022562358,1.344834
0.022675737,1.345408
0.022789116,1.345972
0.022902494,1.346526
0.023015873,1.347070
0.023129252,1.347603
0.023242630,1.348127
0.023356009,1.348639
0.023469388,1.349142
0.023582766,1.349634
0.023696145,1.350115
0.023809524,1.350585
0.023922902,1.351045
0.024036281,1.351493
0.024149660,1.351930
0.024263039,1.352357
0.024376417,1.352771
0.024489796,1.353175
0.024603175,1.353567
0.024716553,1.353947
0.024829932,1.354316
0.024943311,1.354673
0.025056689,1.355018
0.025170068,1.355351
0.025283447,1.355672
0.025396825,1.355981
0.025510204,1.356278
0.025623583,1.356563
0.025736961,1.356835
0.025850340,1.357095
0.025963719,1.357342
0.026077098,1.357577
0.026190476,1.357799
0.026303855,1.358008
0.026417234,1.358204
0.026530612,1.358387
0.026643991,1.358558
0.026757370,1.358715
0.026870748,1.358859
0.026984127,1.358990
0.027097506,1.359107
0.027210884,1.359212
0.027324263,1.359303
0.027437642,1.359380
0.027551020,1.359443
0.027664399,1.359494
0.027777778,1.359530
0.027891156,1.359553
0.028004535,1.359561
0.028117914,1.359556
0.028231293,1.359537
0.028344671,1.359504
0.028458050,1.359457
0.028571429,1.359396
0.028684807,1.359320
0.028798186,1.359230
0.028911565,1.359126
0.029024943,1.359007
0.029138322,1.358874
0.029251701,1.358726
0.029365079,1.358564
0.029478458,1.358387
0.029591837,1.358195
0.029705215,1.357988
0.029818594,1.357766
0.029931973,1.357530
0.030045351,1.357278
0.030158730,1.357011
0.030272109,1.356729
0.030385488,1.356432
0.030498866,1.356120
0.030612245,1.355792
0.030725624,1.355448
0.030839002,1.355090
0.030952381,1.354715
0.031065760,1.354325
0.031179138,1.353919
0.031292517,1.353497
0.031405896,1.353060
0.031519274,1.352606
0.031632653,1.352137
0.031746032,1.351652
0.031859410,1.351150
0.031972789,1.350632
0.032086168,1.350099
0.032199546,1.349549
0.032312925,1.348982
0.032426304,1.348400
0.032539683,1.347801
0.032653061,1.347185
0.032766440,1.346553
0.032879819,1.345905
0.032993197,1.345240
0.033106576,1.344558
0.033219955,1.343860
0.033333333,1.343145
0.033446712,1.342414
0.033560091,1.341666
0.033673469,1.340900
0.033786848,1.340118
0.033900227,1.339319
0.034013605,1.338503
0.034126984,1.337670
0.034240363,1.336820
0.034353741,1.335953
0.034467120,1.335069
0.034580499,1.334168
0.034693878,1.333249
0.034807256,1.332313
0.034920635,1.331360
0.035034014,1.330389
0.035147392,1.329401
0.035260771,1.328396
0.035374150,1.327373
0.035487528,1.326333
0.035600907,1.325274
0.035714286,1.324199
0.035827664,1.323106
0.035941043,1.321995
0.036054422,1.320866
0.036167800,1.319720
0.036281179,1.318556
0.036394558,1.317374
0.036507937,1.316174
0.036621315,1.314957
0.036734694,1.313721
0.036848073,1.312468
0.036961451,1.311197
0.037074830,1.309908
0.037188209,1.308601
0.037301587,1.307276
0.037414966,1.305934
0.037528345,1.304574
0.037641723,1.303195
0.037755102,1.301799
0.037868481,1.300385
0.037981859,1.298953
