label,4_u1_200_p(1)
time_s,envelope
0.000000000,0.564415
0.000113379,0.566172
0.000226757,0.567931
0.000340136,0.569691
0.000453515,0.571453
0.000566893,0.573216
0.000680272,0.574979
0.000793651,0.576744
0.000907029,0.578509
0.001020408,0.580275
0.001133787,0.582041
0.001247166,0.583807
0.001360544,0.585573
0.001473923,0.587339
0.001587302,0.589104
0.001700680,0.590869
0.001814059,0.592633
0.001927438,0.594397
0.002040816,0.596159
0.002154195,0.597921
0.002267574,0.599681
0.002380952,0.601439
0.002494331,0.603196
0.002607710,0.604951
0.002721088,0.606704
0.002834467,0.608456
0.002947846,0.610205
0.003061224,0.611952
0.003174603,0.613696
0.003287982,0.615438
0.003401361,0.617177
0.003514739,0.618913
0.003628118,0.620646
0.003741497,0.622377
0.003854875,0.624104
0.003968254,0.625827
0.004081633,0.627548
0.004195011,0.629264
0.004308390,0.630977
0.004421769,0.632687
0.004535147,0.634392
0.004648526,0.636094
0.004761905,0.637791
0.004875283,0.639484
0.004988662,0.641173
0.005102041,0.642857
0.005215420,0.644537
0.005328798,0.646212
0.005442177,0.647882
0.005555556,0.649547
0.005668934,0.651208
0.005782313,0.652863
0.005895692,0.654514
0.006009070,0.656159
0.006122449,0.657798
0.006235828,0.659433
0.006349206,0.661062
0.006462585,0.662685
0.006575964,0.664302
0.006689342,0.665914
0.006802721,0.667520
0.006916100,0.669120
0.007029478,0.670715
0.007142857,0.672303
0.007256236,0.673885
0.007369615,0.675460
0.007482993,0.677030
0.007596372,0.678593
0.007709751,0.680150
0.007823129,0.681700
0.007936508,0.683243
0.008049887,0.684780
0.008163265,0.686310
0.008276644,0.687834
0.008390023,0.689350
0.008503401,0.690860
0.008616780,0.692363
0.008730159,0.693859
0.008843537,0.695347
0.008956916,0.696829
0.009070295,0.698303
0.009183673,0.699771
0.009297052,0.701231
0.009410431,0.702684
0.009523810,0.704129
0.009637188,0.705567
0.009750567,0.706998
0.009863946,0.708421
0.009977324,0.709837
0.010090703,0.711245
0.010204082,0.712646
0.010317460,0.714039
0.010430839,0.715425
0.010544218,0.716803
0.010657596,0.718173
0.010770975,0.719536
0.010884354,0.720891
0.010997732,0.722238
0.011111111,0.723577
0.011224490,0.724909
0.011337868,0.726233
0.011451247,0.727550
