label,4_u1_200_p(1)
time_s,envelope
0.000000000,0.787875
0.000113379,0.790020
0.000226757,0.792162
0.000340136,0.794301
0.000453515,0.796437
0.000566893,0.798571
0.000680272,0.800701
0.000793651,0.802827
0.000907029,0.804951
0.001020408,0.807071
0.001133787,0.809187
0.001247166,0.811299
0.001360544,0.813408
0.001473923,0.815512
0.001587302,0.817613
0.001700680,0.819709
0.001814059,0.821801
0.001927438,0.823889
0.002040816,0.825972
0.002154195,0.828051
0.002267574,0.830125
0.002380952,0.832194
0.002494331,0.834259
0.002607710,0.836318
0.002721088,0.838373
0.002834467,0.840423
0.002947846,0.842468
0.003061224,0.844507
0.003174603,0.846541
0.003287982,0.848570
0.003401361,0.850594
0.003514739,0.852612
0.003628118,0.854624
0.003741497,0.856632
0.003854875,0.858633
0.003968254,0.860629
0.004081633,0.862619
0.004195011,0.864603
0.004308390,0.866582
0.004421769,0.868554
0.004535147,0.870521
0.004648526,0.872482
0.004761905,0.874436
0.004875283,0.876385
0.004988662,0.878328
0.005102041,0.880264
0.005215420,0.882194
0.005328798,0.884119
0.005442177,0.886037
0.005555556,0.887948
0.005668934,0.889854
0.005782313,0.891753
0.005895692,0.893646
0.006009070,0.895533
0.006122449,0.897413
0.006235828,0.899287
0.006349206,0.901154
0.006462585,0.903015
0.006575964,0.904869
0.006689342,0.906717
0.006802721,0.908558
0.006916100,0.910393
0.007029478,0.912222
0.007142857,0.914043
0.007256236,0.915858
0.007369615,0.917667
0.007482993,0.919468
0.007596372,0.921264
0.007709751,0.923052
0.007823129,0.924834
0.007936508,0.926609
0.008049887,0.928378
0.008163265,0.930140
0.008276644,0.931895
0.008390023,0.933644
0.008503401,0.935386
0.008616780,0.937121
0.008730159,0.938850
0.008843537,0.940572
0.008956916,0.942288
0.009070295,0.943997
0.009183673,0.945700
0.009297052,0.947396
0.009410431,0.949085
0.009523810,0.950768
0.009637188,0.952445
0.009750567,0.954115
0.009863946,0.955779
0.009977324,0.957437
0.010090703,0.959088
0.010204082,0.960733
0.010317460,0.962371
0.010430839,0.964003
0.010544218,0.965630
0.010657596,0.967249
0.010770975,0.968863
0.010884354,0.970471
0.010997732,0.972072
0.011111111,0.973668
0.011224490,0.975257
0.011337868,0.976841
0.011451247,0.978419
0.011564626,0.979990
0.011678005,0.981556
0.011791383,0.983116
0.011904762,0.984670
0.012018141,0.986218
0.012131519,0.987761
0.012244898,0.989298
0.012358277,0.990829
0.012471655,0.992355
0.012585034,0.993875
0.012698413,0.995390
0.012811791,0.996899
0.012925170,0.998403
0.013038549,0.999902
0.013151927,1.001395
0.013265306,1.002883
0.013378685,1.004366
0.013492063,1.005843
0.013605442,1.007316
0.013718821,1.008783
0.013832200,1.010245
0.013945578,1.011702
0.014058957,1.013155
0.014172336,1.014602
0.014285714,1.016044
0.014399093,1.017482
0.014512472,1.018914
0.014625850,1.020342
0.014739229,1.021766
0.014852608,1.023184
0.014965986,1.024598
0.015079365,1.026008
0.015192744,1.027413
0.015306122,1.028813
0.015419501,1.030209
0.015532880,1.031601
0.015646259,1.032988
0.015759637,1.034371
0.015873016,1.035750
0.015986395,1.037124
0.016099773,1.038495
0.016213152,1.039861
0.016326531,1.041223
0.016439909,1.042582
0.016553288,1.043936
0.016666667,1.045286
0.016780045,1.046632
0.016893424,1.047974
0.017006803,1.049313
0.017120181,1.050647
0.017233560,1.051978
0.017346939,1.053305
0.017460317,1.054629
0.017573696,1.055948
0.017687075,1.057264
0.017800454,1.058577
0.017913832,1.059886
0.018027211,1.061191
0.018140590,1.062493
0.018253968,1.063791
0.018367347,1.065086
0.018480726,1.066377
0.018594104,1.067665
0.018707483,1.068949
0.018820862,1.070230
0.018934240,1.071508
0.019047619,1.072783
0.019160998,1.074054
0.019274376,1.075321
0.019387755,1.076586
0.019501134,1.077847
0.019614512,1.079104
0.019727891,1.080359
0.019841270,1.081610
0.019954649,1.082858
0.020068027,1.084103
0.020181406,1.085345
0.020294785,1.086583
0.020408163,1.087818
0.020521542,1.089050
0.020634921,1.090279
0.020748299,1.091505
0.020861678,1.092728
0.020975057,1.093947
0.021088435,1.095164
0.021201814,1.096377
0.021315193,1.097588
0.021428571,1.098795
0.021541950,1.100000
0.021655329,1.101201
0.021768707,1.102400
0.021882086,1.103595
0.021995465,1.104788
0.022108844,1.105977
0.022222222,1.107164
0.022335601,1.108348
0.022448980,1.109529
0.022562358,1.110707
0.022675737,1.111882
0.022789116,1.113054
0.022902494,1.114223
0.023015873,1.115390
0.023129252,1.116553
0.023242630,1.117714
0.023356009,1.118872
0.023469388,1.120026
0.023582766,1.121178
0.023696145,1.122327
0.023809524,1.123473
0.023922902,1.124616
0.024036281,1.125756
0.024149660,1.126893
0.024263039,1.128027
0.024376417,1.129158
0.024489796,1.130286
0.024603175,1.131411
0.024716553,1.132533
0.024829932,1.133652
0.024943311,1.134767
0.025056689,1.135880
0.025170068,1.136989
0.025283447,1.138095
0.025396825,1.139198
0.025510204,1.140298
0.025623583,1.141394
0.025736961,1.142487
0.025850340,1.143577
0.025963719,1.144663
0.026077098,1.145746
0.026190476,1.146825
0.026303855,1.147901
0.026417234,1.148974
0.026530612,1.150043
0.026643991,1.151109
0.026757370,1.152170
0.026870748,1.153229
0.026984127,1.154283
0.027097506,1.155334
0.027210884,1.156381
0.027324263,1.157425
0.027437642,1.158464
0.027551020,1.159500
0.027664399,1.160532
0.027777778,1.161559
0.027891156,1.162583
0.028004535,1.163603
0.028117914,1.164619
0.028231293,1.165630
0.028344671,1.166638
0.028458050,1.167641
0.028571429,1.168640
0.028684807,1.169635
0.028798186,1.170626
0.028911565,1.171612
0.029024943,1.172594
0.029138322,1.173571
0.029251701,1.174544
0.029365079,1.175512
0.029478458,1.176476
0.029591837,1.177435
0.029705215,1.178389
0.029818594,1.179338
0.029931973,1.180283
0.030045351,1.181223
0.030158730,1.182158
0.030272109,1.183087
0.030385488,1.184012
0.030498866,1.184932
0.030612245,1.185846
0.030725624,1.186756
0.030839002,1.187659
0.030952381,1.188558
0.031065760,1.189451
0.031179138,1.190339
0.031292517,1.191221
0.031405896,1.192097
0.031519274,1.192968
0.031632653,1.193833
0.031746032,1.194692
0.031859410,1.195545
0.031972789,1.196392
0.032086168,1.197233
0.032199546,1.198068
0.032312925,1.198897
0.032426304,1.199719
0.032539683,1.200535
0.032653061,1.201345
0.032766440,1.202148
0.032879819,1.202945
0.032993197,1.203735
0.033106576,1.204519
0.033219955,1.205295
0.033333333,1.206065
0.033446712,1.206828
0.033560091,1.207584
0.033673469,1.208333
0.033786848,1.209075
0.033900227,1.209810
0.034013605,1.210538
0.034126984,1.211258
0.034240363,1.211971
0.034353741,1.212676
0.034467120,1.213374
0.034580499,1.214064
0.034693878,1.214747
0.034807256,1.215422
0.034920635,1.216088
0.035034014,1.216747
0.035147392,1.217398
0.035260771,1.218040
