label,4_u1_200_p(1)
time_s,envelope
0.000000000,0.845293
0.000113379,0.843466
0.000226757,0.841629
0.000340136,0.839781
0.000453515,0.837923
0.000566893,0.836054
0.000680272,0.834175
0.000793651,0.832285
0.000907029,0.830386
0.001020408,0.828476
0.001133787,0.826557
0.001247166,0.824628
0.001360544,0.822689
0.001473923,0.820741
0.001587302,0.818783
0.001700680,0.816816
0.001814059,0.814839
0.001927438,0.812854
0.002040816,0.810860
0.002154195,0.808856
0.002267574,0.806844
0.002380952,0.804824
0.002494331,0.802795
0.002607710,0.800757
0.002721088,0.798711
0.002834467,0.796658
0.002947846,0.794596
0.003061224,0.792526
0.003174603,0.790448
0.003287982,0.788363
0.003401361,0.786271
0.003514739,0.784171
0.003628118,0.782064
0.003741497,0.779949
0.003854875,0.777828
0.003968254,0.775700
0.004081633,0.773565
0.004195011,0.771424
0.004308390,0.769276
0.004421769,0.767122
0.004535147,0.764962
0.004648526,0.762796
0.004761905,0.760624
0.004875283,0.758447
0.004988662,0.756264
0.005102041,0.754075
0.005215420,0.751882
0.005328798,0.749683
0.005442177,0.747479
0.005555556,0.745271
0.005668934,0.743058
0.005782313,0.740841
0.005895692,0.738619
0.006009070,0.736394
0.006122449,0.734164
0.006235828,0.731931
0.006349206,0.729694
0.006462585,0.727453
0.006575964,0.725210
0.006689342,0.722963
0.006802721,0.720713
0.006916100,0.718460
0.007029478,0.716205
0.007142857,0.713947
0.007256236,0.711687
0.007369615,0.709425
0.007482993,0.707160
0.007596372,0.704894
0.007709751,0.702626
0.007823129,0.700357
0.007936508,0.698086
0.008049887,0.695814
0.008163265,0.693541
0.008276644,0.691267
0.008390023,0.688992
0.008503401,0.686717
0.008616780,0.684441
0.008730159,0.682165
0.008843537,0.679889
0.008956916,0.677613
0.009070295,0.675337
0.009183673,0.673061
0.009297052,0.670787
0.009410431,0.668513
0.009523810,0.666240
0.009637188,0.663968
0.009750567,0.661697
0.009863946,0.659428
0.009977324,0.657161
0.010090703,0.654895
0.010204082,0.652631
0.010317460,0.650370
0.010430839,0.648111
0.010544218,0.645854
0.010657596,0.643600
0.010770975,0.641350
0.010884354,0.639102
0.010997732,0.636857
0.011111111,0.634616
0.011224490,0.632378
0.011337868,0.630144
0.011451247,0.627915
0.011564626,0.625689
0.011678005,0.623468
0.011791383,0.621251
0.011904762,0.619039
