label,4_u1_200_p(1)
time_s,envelope
0.000000000,1.154563
0.000113379,1.155077
0.000226757,1.155580
0.000340136,1.156074
0.000453515,1.156558
0.000566893,1.157032
0.000680272,1.157497
0.000793651,1.157951
0.000907029,1.158395
0.001020408,1.158828
0.001133787,1.159252
0.001247166,1.159665
0.001360544,1.160067
0.001473923,1.160459
0.001587302,1.160840
0.001700680,1.161210
0.001814059,1.161569
0.001927438,1.161918
0.002040816,1.162255
0.002154195,1.162581
0.002267574,1.162896
0.002380952,1.163199
0.002494331,1.163491
0.002607710,1.163771
0.002721088,1.164039
0.002834467,1.164296
0.002947846,1.164541
0.003061224,1.164773
0.003174603,1.164994
0.003287982,1.165202
0.003401361,1.165398
0.003514739,1.165581
0.003628118,1.165752
0.003741497,1.165910
0.003854875,1.166056
0.003968254,1.166188
0.004081633,1.166308
0.004195011,1.166414
0.004308390,1.166507
0.004421769,1.166587
0.004535147,1.166654
0.004648526,1.166707
0.004761905,1.166747
0.004875283,1.166773
0.004988662,1.166785
0.005102041,1.166783
0.005215420,1.166768
0.005328798,1.166738
0.005442177,1.166695
0.005555556,1.166637
0.005668934,1.166564
0.005782313,1.166478
0.005895692,1.166377
0.006009070,1.166261
0.006122449,1.166131
0.006235828,1.165987
0.006349206,1.165827
0.006462585,1.165652
0.006575964,1.165463
0.006689342,1.165258
0.006802721,1.165039
0.006916100,1.164804
0.007029478,1.164554
0.007142857,1.164289
0.007256236,1.164008
0.007369615,1.163711
0.007482993,1.163399
0.007596372,1.163072
0.007709751,1.162728
0.007823129,1.162369
0.007936508,1.161994
0.008049887,1.161603
0.008163265,1.161196
0.008276644,1.160773
0.008390023,1.160334
0.008503401,1.159878
0.008616780,1.159406
0.008730159,1.158918
0.008843537,1.158413
0.008956916,1.157892
0.009070295,1.157355
0.009183673,1.156801
0.009297052,1.156230
0.009410431,1.155643
0.009523810,1.155039
0.009637188,1.154418
0.009750567,1.153780
0.009863946,1.153126
0.009977324,1.152455
0.010090703,1.151767
0.010204082,1.151062
0.010317460,1.150340
0.010430839,1.149601
0.010544218,1.148845
0.010657596,1.148072
0.010770975,1.147282
0.010884354,1.146475
0.010997732,1.145651
0.011111111,1.144809
0.011224490,1.143951
0.011337868,1.143075
0.011451247,1.142182
0.011564626,1.141272
0.011678005,1.140345
0.011791383,1.139400
0.011904762,1.138438
0.012018141,1.137459
0.012131519,1.136462
0.012244898,1.135448
0.012358277,1.134417
0.012471655,1.133368
0.012585034,1.132302
0.012698413,1.131218
0.012811791,1.130118
0.012925170,1.128999
0.013038549,1.127864
0.013151927,1.126711
0.013265306,1.125540
0.013378685,1.124352
0.013492063,1.123147
0.013605442,1.121925
0.013718821,1.120685
0.013832200,1.119427
0.013945578,1.118152
0.014058957,1.116860
0.014172336,1.115551
0.014285714,1.114224
0.014399093,1.112880
0.014512472,1.111518
0.014625850,1.110139
0.014739229,1.108743
0.014852608,1.107330
0.014965986,1.105900
0.015079365,1.104452
