label,4_u1_200_p(1)
time_s,envelope_detrended
0.000000000,-0.160723
0.000113379,-0.158612
0.000226757,-0.156505
0.000340136,-0.154400
0.000453515,-0.152298
0.000566893,-0.150199
0.000680272,-0.148104
0.000793651,-0.146012
0.000907029,-0.143923
0.001020408,-0.141838
0.001133787,-0.139756
0.001247166,-0.137678
0.001360544,-0.135604
0.001473923,-0.133534
0.001587302,-0.131468
0.001700680,-0.129406
0.001814059,-0.127349
0.001927438,-0.125296
0.002040816,-0.123247
0.002154195,-0.121203
0.002267574,-0.119163
0.002380952,-0.117128
0.002494331,-0.115099
0.002607710,-0.113073
0.002721088,-0.111053
0.002834467,-0.109038
0.002947846,-0.107028
0.003061224,-0.105023
0.003174603,-0.103024
0.003287982,-0.101029
0.003401361,-0.099040
0.003514739,-0.097057
0.003628118,-0.095079
0.003741497,-0.093106
0.003854875,-0.091139
0.003968254,-0.089178
0.004081633,-0.087223
0.004195011,-0.085273
0.004308390,-0.083329
0.004421769,-0.081391
0.004535147,-0.079459
0.004648526,-0.077533
0.004761905,-0.075613
0.004875283,-0.073699
0.004988662,-0.071791
0.005102041,-0.069889
0.005215420,-0.067994
0.005328798,-0.066104
0.005442177,-0.064221
0.005555556,-0.062344
0.005668934,-0.060473
0.005782313,-0.058608
0.005895692,-0.056750
0.006009070,-0.054898
0.006122449,-0.053052
0.006235828,-0.051213
0.006349206,-0.049381
0.006462585,-0.047554
0.006575964,-0.045735
0.006689342,-0.043921
0.006802721,-0.042115
0.006916100,-0.040315
0.007029478,-0.038521
0.007142857,-0.036734
0.007256236,-0.034954
0.007369615,-0.033180
0.007482993,-0.031413
0.007596372,-0.029653
0.007709751,-0.027899
0.007823129,-0.026152
0.007936508,-0.024411
0.008049887,-0.022677
0.008163265,-0.020950
0.008276644,-0.019229
0.008390023,-0.017515
0.008503401,-0.015808
0.008616780,-0.014107
0.008730159,-0.012413
0.008843537,-0.010726
0.008956916,-0.009045
0.009070295,-0.007370
0.009183673,-0.005702
0.009297052,-0.004041
0.009410431,-0.002386
0.009523810,-0.000738
