label,4_u1_200_p(1)
time_s,envelope_detrended
0.000000000,0.298702
0.000113379,0.299208
0.000226757,0.299703
0.000340136,0.300189
0.000453515,0.300665
0.000566893,0.301131
0.000680272,0.301587
0.000793651,0.302033
0.000907029,0.302469
0.001020408,0.302895
0.001133787,0.303310
0.001247166,0.303715
0.001360544,0.304109
0.001473923,0.304493
0.001587302,0.304866
0.001700680,0.305228
0.001814059,0.305579
0.001927438,0.305920
0.002040816,0.306249
0.002154195,0.306567
0.002267574,0.306873
0.002380952,0.307169
0.002494331,0.307452
0.002607710,0.307724
0.002721088,0.307985
0.002834467,0.308233
0.002947846,0.308470
0.003061224,0.308694
0.003174603,0.308907
0.003287982,0.309107
0.003401361,0.309295
0.003514739,0.309470
0.003628118,0.309633
0.003741497,0.309783
0.003854875,0.309920
0.003968254,0.310044
0.004081633,0.310156
0.004195011,0.310254
0.004308390,0.310339
0.004421769,0.310411
0.004535147,0.310470
0.004648526,0.310515
0.004761905,0.310546
0.004875283,0.310564
0.004988662,0.310568
0.005102041,0.310558
0.005215420,0.310534
0.005328798,0.310497
0.005442177,0.310445
0.005555556,0.310379
0.005668934,0.310299
0.005782313,0.310204
0.005895692,0.310095
0.006009070,0.309971
0.006122449,0.309833
0.006235828,0.309680
0.006349206,0.309512
0.006462585,0.309329
0.006575964,0.309132
0.006689342,0.308919
0.006802721,0.308691
0.006916100,0.308448
0.007029478,0.308190
0.007142857,0.307916
0.007256236,0.307627
0.007369615,0.307323
0.007482993,0.307002
0.007596372,0.306667
0.007709751,0.306315
0.007823129,0.305948
0.007936508,0.305564
0.008049887,0.305165
0.008163265,0.304750
0.008276644,0.304319
0.008390023,0.303871
0.008503401,0.303407
0.008616780,0.302927
0.008730159,0.302431
0.008843537,0.301918
0.008956916,0.301389
0.009070295,0.300843
0.009183673,0.300281
0.009297052,0.299702
0.009410431,0.299106
0.009523810,0.298494
0.009637188,0.297865
0.009750567,0.297219
0.009863946,0.296556
0.009977324,0.295877
0.010090703,0.295181
0.010204082,0.294467
0.010317460,0.293737
0.010430839,0.292990
0.010544218,0.292226
0.010657596,0.291445
0.010770975,0.290646
0.010884354,0.289831
0.010997732,0.288998
0.011111111,0.288149
0.011224490,0.287282
0.011337868,0.286398
0.011451247,0.285497
0.011564626,0.284578
0.011678005,0.283642
0.011791383,0.282689
0.011904762,0.281719
0.012018141,0.280731
0.012131519,0.279726
0.012244898,0.278704
0.012358277,0.277664
0.012471655,0.276607
0.012585034,0.275533
0.012698413,0.274441
0.012811791,0.273332
0.012925170,0.272206
0.013038549,0.271062
0.013151927,0.269900
0.013265306,0.268721
0.013378685,0.267525
0.013492063,0.266311
0.013605442,0.265080
0.013718821,0.263832
0.013832200,0.262566
0.013945578,0.261283
0.014058957,0.259983
0.014172336,0.258665
0.014285714,0.257329
0.014399093,0.255977
0.014512472,0.254607
