label,4_u1_200_p(1)
time_s,envelope_detrended
0.000000000,0.189578
0.000113379,0.190409
0.000226757,0.191238
0.000340136,0.192063
0.000453515,0.192885
0.000566893,0.193703
0.000680272,0.194518
0.000793651,0.195330
0.000907029,0.196139
0.001020408,0.196944
0.001133787,0.197746
0.001247166,0.198545
0.001360544,0.199340
0.001473923,0.200132
0.001587302,0.200921
0.001700680,0.201706
0.001814059,0.202488
0.001927438,0.203267
0.002040816,0.204042
0.002154195,0.204814
0.002267574,0.205582
0.002380952,0.206347
0.002494331,0.207109
0.002607710,0.207867
0.002721088,0.208622
0.002834467,0.209373
0.002947846,0.210120
0.003061224,0.210864
0.003174603,0.211604
0.003287982,0.212341
0.003401361,0.213073
0.003514739,0.213802
0.003628118,0.214528
0.003741497,0.215249
0.003854875,0.215967
0.003968254,0.216681
0.004081633,0.217391
0.004195011,0.218097
0.004308390,0.218799
0.004421769,0.219497
0.004535147,0.220191
0.004648526,0.220881
0.004761905,0.221566
0.004875283,0.222248
0.004988662,0.222925
0.005102041,0.223599
0.005215420,0.224268
0.005328798,0.224932
0.005442177,0.225593
0.005555556,0.226249
0.005668934,0.226901
0.005782313,0.227548
0.005895692,0.228190
0.006009070,0.228829
0.006122449,0.229462
0.006235828,0.230091
0.006349206,0.230715
0.006462585,0.231335
0.006575964,0.231949
0.006689342,0.232559
0.006802721,0.233164
0.006916100,0.233764
0.007029478,0.234359
0.007142857,0.234949
0.007256236,0.235533
0.007369615,0.236113
0.007482993,0.236687
0.007596372,0.237256
0.007709751,0.237819
0.007823129,0.238377
0.007936508,0.238930
0.008049887,0.239477
0.008163265,0.240018
0.008276644,0.240553
0.008390023,0.241083
0.008503401,0.241607
0.008616780,0.242124
0.008730159,0.242636
0.008843537,0.243142
0.008956916,0.243642
0.009070295,0.244135
0.009183673,0.244622
0.009297052,0.245103
0.009410431,0.245577
0.009523810,0.246046
0.009637188,0.246507
0.009750567,0.246962
0.009863946,0.247410
0.009977324,0.247852
0.010090703,0.248286
0.010204082,0.248714
0.010317460,0.249135
0.010430839,0.249549
0.010544218,0.249956
0.010657596,0.250356
0.010770975,0.250748
0.010884354,0.251133
0.010997732,0.251511
0.011111111,0.251882
0.011224490,0.252245
0.011337868,0.252600
0.011451247,0.252948
0.011564626,0.253289
0.011678005,0.253621
0.011791383,0.253946
0.011904762,0.254262
0.012018141,0.254571
0.012131519,0.254872
0.012244898,0.255165
0.012358277,0.255449
0.012471655,0.255726
0.012585034,0.255994
0.012698413,0.256253
0.012811791,0.256504
0.012925170,0.256747
0.013038549,0.256981
0.013151927,0.257206
0.013265306,0.257423
0.013378685,0.257631
0.013492063,0.257830
0.013605442,0.258020
0.013718821,0.258201
0.013832200,0.258373
0.013945578,0.258535
0.014058957,0.258689
0.014172336,0.258833
0.014285714,0.258967
0.014399093,0.259092
0.014512472,0.259208
0.014625850,0.259314
0.014739229,0.259410
0.014852608,0.259496
0.014965986,0.259572
0.015079365,0.259638
0.015192744,0.259695
0.015306122,0.259741
0.015419501,0.259777
0.015532880,0.259802
0.015646259,0.259817
0.015759637,0.259822
0.015873016,0.259816
0.015986395,0.259799
0.016099773,0.259771
0.016213152,0.259733
0.016326531,0.259684
0.016439909,0.259624
0.016553288,0.259552
0.016666667,0.259470
0.016780045,0.259376
0.016893424,0.259271
0.017006803,0.259154
0.017120181,0.259026
0.017233560,0.258886
0.017346939,0.258734
0.017460317,0.258571
0.017573696,0.258395
0.017687075,0.258208
0.017800454,0.258009
0.017913832,0.257797
0.018027211,0.257574
0.018140590,0.257338
0.018253968,0.257090
0.018367347,0.256829
0.018480726,0.256555
0.018594104,0.256270
0.018707483,0.255971
0.018820862,0.255660
0.018934240,0.255336
0.019047619,0.254999
0.019160998,0.254649
0.019274376,0.254285
0.019387755,0.253909
0.019501134,0.253519
0.019614512,0.253116
0.019727891,0.252700
0.019841270,0.252270
0.019954649,0.251827
0.020068027,0.251369
0.020181406,0.250898
0.020294785,0.250414
0.020408163,0.249915
0.020521542,0.249402
0.020634921,0.248876
0.020748299,0.248335
0.020861678,0.247780
0.020975057,0.247211
0.021088435,0.246627
