label,4_u1_200_p(1)
time_s,envelope_detrended
0.000000000,0.065878
0.000113379,0.067199
0.000226757,0.068515
0.000340136,0.069825
0.000453515,0.071130
0.000566893,0.072429
0.000680272,0.073724
0.000793651,0.075013
0.000907029,0.076297
0.001020408,0.077576
0.001133787,0.078850
0.001247166,0.080119
0.001360544,0.081384
0.001473923,0.082643
0.001587302,0.083898
0.001700680,0.085148
0.001814059,0.086393
0.001927438,0.087634
0.002040816,0.088870
0.002154195,0.090102
0.002267574,0.091329
0.002380952,0.092552
0.002494331,0.093770
0.002607710,0.094985
0.002721088,0.096195
0.002834467,0.097401
0.002947846,0.098603
0.003061224,0.099801
0.003174603,0.100994
0.003287982,0.102185
0.003401361,0.103371
0.003514739,0.104553
0.003628118,0.105732
0.003741497,0.106907
0.003854875,0.108078
0.003968254,0.109246
0.004081633,0.110411
0.004195011,0.111572
0.004308390,0.112730
0.004421769,0.113884
0.004535147,0.115035
0.004648526,0.116183
0.004761905,0.117328
0.004875283,0.118470
0.004988662,0.119608
0.005102041,0.120744
0.005215420,0.121877
0.005328798,0.123007
0.005442177,0.124135
0.005555556,0.125260
0.005668934,0.126382
0.005782313,0.127501
0.005895692,0.128618
0.006009070,0.129733
0.006122449,0.130845
0.006235828,0.131954
0.006349206,0.133061
0.006462585,0.134166
0.006575964,0.135269
0.006689342,0.136370
0.006802721,0.137468
0.006916100,0.138564
0.007029478,0.139659
0.007142857,0.140751
0.007256236,0.141841
0.007369615,0.142929
0.007482993,0.144016
0.007596372,0.145101
0.007709751,0.146183
0.007823129,0.147264
0.007936508,0.148344
0.008049887,0.149421
0.008163265,0.150497
0.008276644,0.151572
0.008390023,0.152645
0.008503401,0.153716
0.008616780,0.154786
0.008730159,0.155854
0.008843537,0.156920
0.008956916,0.157986
0.009070295,0.159049
0.009183673,0.160112
0.009297052,0.161172
0.009410431,0.162232
0.009523810,0.163290
0.009637188,0.164347
0.009750567,0.165402
0.009863946,0.166456
0.009977324,0.167509
0.010090703,0.168560
0.010204082,0.169610
0.010317460,0.170659
0.010430839,0.171706
0.010544218,0.172752
0.010657596,0.173796
0.010770975,0.174839
0.010884354,0.175881
0.010997732,0.176922
0.011111111,0.177960
0.011224490,0.178998
0.011337868,0.180034
0.011451247,0.181069
0.011564626,0.182102
0.011678005,0.183133
0.011791383,0.184163
0.011904762,0.185192
0.012018141,0.186219
0.012131519,0.187244
0.012244898,0.188268
0.012358277,0.189290
0.012471655,0.190310
0.012585034,0.191328
0.012698413,0.192345
0.012811791,0.193359
0.012925170,0.194372
0.013038549,0.195383
0.013151927,0.196392
0.013265306,0.197398
0.013378685,0.198403
0.013492063,0.199405
0.013605442,0.200405
0.013718821,0.201402
0.013832200,0.202397
0.013945578,0.203389
0.014058957,0.204379
0.014172336,0.205366
0.014285714,0.206351
0.014399093,0.207332
0.014512472,0.208311
0.014625850,0.209286
0.014739229,0.210259
0.014852608,0.211228
0.014965986,0.212194
0.015079365,0.213157
0.015192744,0.214116
0.015306122,0.215072
0.015419501,0.216024
0.015532880,0.216973
0.015646259,0.217917
0.015759637,0.218858
0.015873016,0.219795
0.015986395,0.220728
0.016099773,0.221657
0.016213152,0.222582
0.016326531,0.223503
0.016439909,0.224419
0.016553288,0.225331
0.016666667,0.226238
0.016780045,0.227140
0.016893424,0.228038
0.017006803,0.228931
0.017120181,0.229819
0.017233560,0.230702
0.017346939,0.231580
0.017460317,0.232452
0.017573696,0.233320
0.017687075,0.234181
0.017800454,0.235038
0.017913832,0.235888
0.018027211,0.236733
0.018140590,0.237572
0.018253968,0.238405
0.018367347,0.239232
0.018480726,0.240053
0.018594104,0.240867
0.018707483,0.241675
0.018820862,0.242477
0.018934240,0.243272
0.019047619,0.244060
0.019160998,0.244841
0.019274376,0.245615
0.019387755,0.246383
0.019501134,0.247143
0.019614512,0.247896
0.019727891,0.248642
0.019841270,0.249380
0.019954649,0.250111
0.020068027,0.250834
0.020181406,0.251549
0.020294785,0.252257
0.020408163,0.252957
0.020521542,0.253649
0.020634921,0.254332
0.020748299,0.255008
0.020861678,0.255675
0.020975057,0.256334
0.021088435,0.256985
0.021201814,0.257626
0.021315193,0.258260
