label,4_u1_200_p(1)
time_s,envelope_detrended
0.000000000,-0.499623
0.000113379,-0.500488
0.000226757,-0.501326
0.000340136,-0.502138
0.000453515,-0.502922
0.000566893,-0.503679
0.000680272,-0.504409
0.000793651,-0.505111
0.000907029,-0.505786
0.001020408,-0.506434
0.001133787,-0.507055
0.001247166,-0.507648
0.001360544,-0.508213
0.001473923,-0.508752
0.001587302,-0.509262
0.001700680,-0.509745
0.001814059,-0.510200
0.001927438,-0.510628
0.002040816,-0.511028
0.002154195,-0.511401
0.002267574,-0.511746
0.002380952,-0.512063
0.002494331,-0.512352
0.002607710,-0.512614
0.002721088,-0.512849
0.002834467,-0.513055
0.002947846,-0.513234
0.003061224,-0.513385
0.003174603,-0.513509
0.003287982,-0.513605
0.003401361,-0.513674
0.003514739,-0.513715
0.003628118,-0.513728
0.003741497,-0.513714
0.003854875,-0.513672
0.003968254,-0.513603
0.004081633,-0.513507
0.004195011,-0.513383
0.004308390,-0.513232
0.004421769,-0.513054
0.004535147,-0.512848
0.004648526,-0.512616
0.004761905,-0.512357
0.004875283,-0.512070
0.004988662,-0.511757
0.005102041,-0.511417
0.005215420,-0.511050
0.005328798,-0.510657
0.005442177,-0.510237
0.005555556,-0.509790
0.005668934,-0.509317
0.005782313,-0.508818
0.005895692,-0.508293
0.006009070,-0.507742
0.006122449,-0.507165
0.006235828,-0.506562
0.006349206,-0.505933
0.006462585,-0.505278
0.006575964,-0.504598
0.006689342,-0.503893
0.006802721,-0.503163
0.006916100,-0.502407
0.007029478,-0.501626
0.007142857,-0.500821
0.007256236,-0.499990
0.007369615,-0.499136
0.007482993,-0.498256
0.007596372,-0.497353
0.007709751,-0.496425
0.007823129,-0.495473
0.007936508,-0.494498
0.008049887,-0.493499
0.008163265,-0.492476
0.008276644,-0.491430
0.008390023,-0.490361
0.008503401,-0.489269
0.008616780,-0.488153
0.008730159,-0.487015
0.008843537,-0.485855
0.008956916,-0.484672
0.009070295,-0.483467
0.009183673,-0.482240
0.009297052,-0.480991
0.009410431,-0.479721
0.009523810,-0.478429
0.009637188,-0.477116
0.009750567,-0.475781
0.009863946,-0.474426
0.009977324,-0.473050
0.010090703,-0.471654
0.010204082,-0.470237
0.010317460,-0.468799
0.010430839,-0.467342
0.010544218,-0.465865
0.010657596,-0.464369
0.010770975,-0.462853
0.010884354,-0.461317
0.010997732,-0.459763
0.011111111,-0.458190
0.011224490,-0.456598
0.011337868,-0.454988
0.011451247,-0.453360
0.011564626,-0.451713
0.011678005,-0.450049
0.011791383,-0.448367
0.011904762,-0.446668
0.012018141,-0.444952
0.012131519,-0.443219
0.012244898,-0.441469
0.012358277,-0.439702
0.012471655,-0.437919
0.012585034,-0.436120
0.012698413,-0.434306
0.012811791,-0.432475
0.012925170,-0.430629
0.013038549,-0.428768
0.013151927,-0.426892
0.013265306,-0.425001
0.013378685,-0.423096
0.013492063,-0.421176
0.013605442,-0.419242
0.013718821,-0.417294
0.013832200,-0.415333
0.013945578,-0.413358
0.014058957,-0.411370
0.014172336,-0.409369
0.014285714,-0.407355
0.014399093,-0.405329
0.014512472,-0.403291
0.014625850,-0.401240
