label,4_u1_200_p(1)
time_s,envelope_detrended
0.000000000,-0.304171
0.000113379,-0.305784
0.000226757,-0.307376
0.000340136,-0.308946
0.000453515,-0.310496
0.000566893,-0.312023
0.000680272,-0.313529
0.000793651,-0.315013
0.000907029,-0.316475
0.001020408,-0.317914
0.001133787,-0.319332
0.001247166,-0.320727
0.001360544,-0.322099
0.001473923,-0.323449
0.001587302,-0.324776
0.001700680,-0.326080
0.001814059,-0.327361
0.001927438,-0.328619
0.002040816,-0.329854
0.002154195,-0.331065
0.002267574,-0.332252
0.002380952,-0.333416
0.002494331,-0.334556
0.002607710,-0.335673
0.002721088,-0.336765
0.002834467,-0.337834
0.002947846,-0.338878
0.003061224,-0.339898
0.003174603,-0.340893
0.003287982,-0.341865
0.003401361,-0.342811
0.003514739,-0.343733
0.003628118,-0.344630
0.003741497,-0.345503
0.003854875,-0.346350
0.003968254,-0.347172
0.004081633,-0.347970
0.004195011,-0.348742
0.004308390,-0.349489
0.004421769,-0.350211
0.004535147,-0.350908
0.004648526,-0.351579
0.004761905,-0.352224
0.004875283,-0.352844
0.004988662,-0.353439
0.005102041,-0.354008
0.005215420,-0.354551
0.005328798,-0.355069
0.005442177,-0.355561
0.005555556,-0.356027
0.005668934,-0.356468
0.005782313,-0.356883
0.005895692,-0.357271
0.006009070,-0.357634
0.006122449,-0.357972
0.006235828,-0.358283
0.006349206,-0.358569
0.006462585,-0.358828
0.006575964,-0.359062
0.006689342,-0.359270
0.006802721,-0.359452
0.006916100,-0.359609
0.007029478,-0.359740
0.007142857,-0.359845
0.007256236,-0.359924
0.007369615,-0.359977
0.007482993,-0.360005
0.007596372,-0.360008
0.007709751,-0.359985
0.007823129,-0.359936
0.007936508,-0.359862
0.008049887,-0.359762
0.008163265,-0.359637
0.008276644,-0.359487
0.008390023,-0.359312
0.008503401,-0.359111
0.008616780,-0.358886
0.008730159,-0.358635
0.008843537,-0.358359
0.008956916,-0.358059
0.009070295,-0.357733
0.009183673,-0.357383
0.009297052,-0.357009
0.009410431,-0.356609
0.009523810,-0.356186
0.009637188,-0.355738
0.009750567,-0.355265
0.009863946,-0.354769
0.009977324,-0.354248
0.010090703,-0.353704
0.010204082,-0.353136
0.010317460,-0.352544
0.010430839,-0.351928
0.010544218,-0.351290
0.010657596,-0.350627
0.010770975,-0.349942
0.010884354,-0.349234
0.010997732,-0.348503
0.011111111,-0.347749
0.011224490,-0.346972
0.011337868,-0.346173
0.011451247,-0.345352
0.011564626,-0.344509
0.011678005,-0.343644
0.011791383,-0.342757
0.011904762,-0.341848
0.012018141,-0.340918
0.012131519,-0.339967
0.012244898,-0.338994
0.012358277,-0.338001
0.012471655,-0.336987
0.012585034,-0.335952
0.012698413,-0.334897
0.012811791,-0.333821
0.012925170,-0.332726
0.013038549,-0.331610
0.013151927,-0.330475
0.013265306,-0.329321
0.013378685,-0.328147
0.013492063,-0.326954
0.013605442,-0.325742
0.013718821,-0.324511
0.013832200,-0.323262
0.013945578,-0.321995
0.014058957,-0.320709
0.014172336,-0.319405
0.014285714,-0.318084
0.014399093,-0.316745
0.014512472,-0.315389
0.014625850,-0.314016
0.014739229,-0.312625
0.014852608,-0.311218
0.014965986,-0.309795
0.015079365,-0.308355
0.015192744,-0.306899
0.015306122,-0.305427
0.015419501,-0.303940
0.015532880,-0.302437
0.015646259,-0.300919
0.015759637,-0.299386
0.015873016,-0.297838
0.015986395,-0.296275
0.016099773,-0.294698
0.016213152,-0.293107
0.016326531,-0.291502
0.016439909,-0.289884
0.016553288,-0.288252
0.016666667,-0.286607
0.016780045,-0.284949
0.016893424,-0.283278
0.017006803,-0.281594
0.017120181,-0.279898
0.017233560,-0.278190
0.017346939,-0.276471
0.017460317,-0.274740
0.017573696,-0.272997
0.017687075,-0.271243
0.017800454,-0.269478
0.017913832,-0.267703
0.018027211,-0.265917
0.018140590,-0.264121
0.018253968,-0.262315
0.018367347,-0.260499
0.018480726,-0.258673
0.018594104,-0.256838
0.018707483,-0.254994
0.018820862,-0.253142
0.018934240,-0.251280
0.019047619,-0.249411
0.019160998,-0.247533
0.019274376,-0.245647
0.019387755,-0.243754
0.019501134,-0.241853
0.019614512,-0.239945
0.019727891,-0.238030
0.019841270,-0.236108
0.019954649,-0.234179
0.020068027,-0.232244
0.020181406,-0.230303
0.020294785,-0.228356
0.020408163,-0.226404
0.020521542,-0.224446
0.020634921,-0.222482
0.020748299,-0.220514
0.020861678,-0.218541
0.020975057,-0.216563
