time_s,trend
0.000000000,7.990178
0.000113379,7.990746
0.000226757,7.991313
0.000340136,7.991881
0.000453515,7.992450
0.000566893,7.993019
0.000680272,7.993587
0.000793651,7.994156
0.000907029,7.994724
0.001020408,7.995294
0.001133787,7.995863
0.001247166,7.996433
0.001360544,7.997002
0.001473923,7.997571
0.001587302,7.998142
0.001700680,7.998712
0.001814059,7.999282
0.001927438,7.999853
0.002040816,8.000422
0.002154195,8.000994
0.002267574,8.001564
0.002380952,8.002135
0.002494331,8.002707
0.002607710,8.003278
0.002721088,8.003849
0.002834467,8.004421
0.002947846,8.004993
0.003061224,8.005565
0.003174603,8.006137
0.003287982,8.006709
0.003401361,8.007281
0.003514739,8.007854
0.003628118,8.008427
0.003741497,8.009000
0.003854875,8.009572
0.003968254,8.010146
0.004081633,8.010719
0.004195011,8.011293
0.004308390,8.011867
0.004421769,8.012440
0.004535147,8.013015
0.004648526,8.013588
0.004761905,8.014162
0.004875283,8.014737
0.004988662,8.015312
0.005102041,8.015886
0.005215420,8.016461
0.005328798,8.017036
0.005442177,8.017612
0.005555556,8.018188
0.005668934,8.018763
0.005782313,8.019339
0.005895692,8.019915
0.006009070,8.020491
0.006122449,8.021067
0.006235828,8.021643
0.006349206,8.022220
0.006462585,8.022797
0.006575964,8.023373
0.006689342,8.023950
0.006802721,8.024527
0.006916100,8.025104
0.007029478,8.025681
0.007142857,8.026259
0.007256236,8.026836
0.007369615,8.027414
0.007482993,8.027993
0.007596372,8.028570
0.007709751,8.029149
0.007823129,8.029728
0.007936508,8.030306
0.008049887,8.030885
0.008163265,8.031464
0.008276644,8.032043
0.008390023,8.032621
0.008503401,8.033201
0.008616780,8.033781
0.008730159,8.034361
0.008843537,8.034941
0.008956916,8.035521
0.009070295,8.036101
0.009183673,8.036681
0.009297052,8.037261
0.009410431,8.037842
0.009523810,8.038423
0.009637188,8.039003
0.009750567,8.039584
0.009863946,8.040165
0.009977324,8.040747
0.010090703,8.041328
0.010204082,8.041910
0.010317460,8.042492
0.010430839,8.043074
0.010544218,8.043656
0.010657596,8.044238
0.010770975,8.044821
0.010884354,8.045403
0.010997732,8.045985
0.011111111,8.046568
0.011224490,8.047152
0.011337868,8.047734
0.011451247,8.048318
0.011564626,8.048902
0.011678005,8.049484
0.011791383,8.050068
0.011904762,8.050653
0.012018141,8.051237
0.012131519,8.051820
0.012244898,8.052404
0.012358277,8.052989
0.012471655,8.053574
0.012585034,8.054159
0.012698413,8.054743
0.012811791,8.055328
0.012925170,8.055913
0.013038549,8.056499
0.013151927,8.057084
0.013265306,8.057671
0.013378685,8.058255
0.013492063,8.058841
0.013605442,8.059428
0.013718821,8.060014
0.013832200,8.060599
0.013945578,8.061187
0.014058957,8.061773
0.014172336,8.062360
0.014285714,8.062946
0.014399093,8.063535
0.014512472,8.064121
0.014625850,8.064709
0.014739229,8.065296
0.014852608,8.065884
0.014965986,8.066471
0.015079365,8.067059
0.015192744,8.067647
0.015306122,8.068235
0.015419501,8.068824
0.015532880,8.069412
0.015646259,8.070001
0.015759637,8.070590
0.015873016,8.071178
0.015986395,8.071768
0.016099773,8.072357
0.016213152,8.072946
0.016326531,8.073535
0.016439909,8.074125
0.016553288,8.074716
0.016666667,8.075304
0.016780045,8.075894
0.016893424,8.076486
0.017006803,8.077075
0.017120181,8.077665
0.017233560,8.078257
0.017346939,8.078847
0.017460317,8.079438
0.017573696,8.080029
0.017687075,8.080620
0.017800454,8.081211
0.017913832,8.081803
0.018027211,8.082395
0.018140590,8.082987
0.018253968,8.083578
0.018367347,8.084169
0.018480726,8.084763
0.018594104,8.085354
0.018707483,8.085946
0.018820862,8.086539
0.018934240,8.087132
0.019047619,8.087725
0.019160998,8.088318
0.019274376,8.088911
0.019387755,8.089504
0.019501134,8.090097
0.019614512,8.090691
0.019727891,8.091284
0.019841270,8.091878
0.019954649,8.092472
0.020068027,8.093066
0.020181406,8.093660
0.020294785,8.094254
0.020408163,8.094849
0.020521542,8.095444
0.020634921,8.096038
0.020748299,8.096633
0.020861678,8.097228
0.020975057,8.097823
0.021088435,8.098419
0.021201814,8.099014
0.021315193,8.099609
0.021428571,8.100205
0.021541950,8.100801
0.021655329,8.101398
0.021768707,8.101993
0.021882086,8.102590
0.021995465,8.103186
0.022108844,8.103782
0.022222222,8.104379
0.022335601,8.104975
0.022448980,8.105572
0.022562358,8.106170
0.022675737,8.106766
0.022789116,8.107364
0.022902494,8.107961
0.023015873,8.108559
0.023129252,8.109156
0.023242630,8.109754
0.023356009,8.110352
0.023469388,8.110950
0.023582766,8.111548
0.023696145,8.112146
0.023809524,8.112744
0.023922902,8.113343
0.024036281,8.113942
0.024149660,8.114541
0.024263039,8.115139
0.024376417,8.115739
0.024489796,8.116339
0.024603175,8.116938
0.024716553,8.117537
0.024829932,8.118136
0.024943311,8.118736
0.025056689,8.119336
0.025170068,8.119936
0.025283447,8.120536
0.025396825,8.121136
0.025510204,8.121737
0.025623583,8.122336
0.025736961,8.122937
0.025850340,8.123538
0.025963719,8.124139
0.026077098,8.124741
0.026190476,8.125341
0.026303855,8.125943
0.026417234,8.126544
0.026530612,8.127146
0.026643991,8.127748
0.026757370,8.128349
0.026870748,8.128951
0.026984127,8.129553
0.027097506,8.130155
0.027210884,8.130757
0.027324263,8.131359
0.027437642,8.131962
0.027551020,8.132565
0.027664399,8.133167
0.027777778,8.133771
0.027891156,8.134374
0.028004535,8.134976
0.028117914,8.135579
0.028231293,8.136184
0.028344671,8.136786
0.028458050,8.137391
0.028571429,8.137994
0.028684807,8.138598
0.028798186,8.139202
0.028911565,8.139806
0.029024943,8.140410
0.029138322,8.141015
0.029251701,8.141619
0.029365079,8.142224
0.029478458,8.142829
0.029591837,8.143434
0.029705215,8.144038
0.029818594,8.144644
0.029931973,8.145249
0.030045351,8.145854
0.030158730,8.146460
0.030272109,8.147065
0.030385488,8.147671
0.030498866,8.148277
0.030612245,8.148883
0.030725624,8.149489
0.030839002,8.150095
0.030952381,8.150702
0.031065760,8.151308
0.031179138,8.151915
0.031292517,8.152521
0.031405896,8.153128
0.031519274,8.153735
0.031632653,8.154341
0.031746032,8.154948
0.031859410,8.155556
0.031972789,8.156163
0.032086168,8.156771
0.032199546,8.157379
0.032312925,8.157986
0.032426304,8.158594
0.032539683,8.159202
0.032653061,8.159810
0.032766440,8.160418
0.032879819,8.161027
0.032993197,8.161635
0.033106576,8.162243
0.033219955,8.162852
0.033333333,8.163462
0.033446712,8.164070
0.033560091,8.164680
0.033673469,8.165288
0.033786848,8.165897
0.033900227,8.166506
0.034013605,8.167116
0.034126984,8.167726
0.034240363,8.168336
0.034353741,8.168945
0.034467120,8.169556
0.034580499,8.170165
0.034693878,8.170774
0.034807256,8.171386
0.034920635,8.171996
0.035034014,8.172606
0.035147392,8.173217
0.035260771,8.173827
0.035374150,8.174438
0.035487528,8.175050
0.035600907,8.175660
0.035714286,8.176271
0.035827664,8.176883
0.035941043,8.177494
0.036054422,8.178105
0.036167800,8.178718
0.036281179,8.179329
0.036394558,8.179941
0.036507937,8.180552
0.036621315,8.181165
0.036734694,8.181777
0.036848073,8.182389
0.036961451,8.183002
0.037074830,8.183614
0.037188209,8.184226
0.037301587,8.184839
0.037414966,8.185452
0.037528345,8.186065
0.037641723,8.186678
0.037755102,8.187291
0.037868481,8.187904
0.037981859,8.188518
0.038095238,8.189131
0.038208617,8.189745
0.038321995,8.190358
0.038435374,8.190972
0.038548753,8.191586
0.038662132,8.192200
0.038775510,8.192814
0.038888889,8.193429
0.039002268,8.194042
0.039115646,8.194657
0.039229025,8.195271
0.039342404,8.195886
0.039455782,8.196501
0.039569161,8.197116
0.039682540,8.197730
0.039795918,8.198346
0.039909297,8.198960
0.040022676,8.199576
0.040136054,8.200191
0.040249433,8.200807
0.040362812,8.201422
0.040476190,8.202039
0.040589569,8.202654
0.040702948,8.203270
0.040816327,8.203886
0.040929705,8.204502
0.041043084,8.205118
0.041156463,8.205734
0.041269841,8.206351
0.041383220,8.206967
0.041496599,8.207583
0.041609977,8.208200
0.041723356,8.208817
0.041836735,8.209434
0.041950113,8.210051
0.042063492,8.210669
0.042176871,8.211286
0.042290249,8.211903
0.042403628,8.212520
0.042517007,8.213138
0.042630385,8.213756
0.042743764,8.214374
0.042857143,8.214991
0.042970522,8.215609
0.043083900,8.216227
0.043197279,8.216845
0.043310658,8.217463
0.043424036,8.218081
0.043537415,8.218699
0.043650794,8.219317
0.043764172,8.219936
0.043877551,8.220555
0.043990930,8.221174
0.044104308,8.221793
0.044217687,8.222412
0.044331066,8.223031
