time_s,trend
0.000000000,0.955293
0.000113379,0.955269
0.000226757,0.955244
0.000340136,0.955219
0.000453515,0.955195
0.000566893,0.955170
0.000680272,0.955145
0.000793651,0.955120
0.000907029,0.955095
0.001020408,0.955070
0.001133787,0.955045
0.001247166,0.955019
0.001360544,0.954994
0.001473923,0.954969
0.001587302,0.954943
0.001700680,0.954918
0.001814059,0.954892
0.001927438,0.954867
0.002040816,0.954841
0.002154195,0.954816
0.002267574,0.954790
0.002380952,0.954764
0.002494331,0.954738
0.002607710,0.954712
0.002721088,0.954686
0.002834467,0.954660
0.002947846,0.954634
0.003061224,0.954608
0.003174603,0.954582
0.003287982,0.954556
0.003401361,0.954529
0.003514739,0.954503
0.003628118,0.954476
0.003741497,0.954450
0.003854875,0.954423
0.003968254,0.954397
0.004081633,0.954370
0.004195011,0.954343
0.004308390,0.954317
0.004421769,0.954290
0.004535147,0.954263
0.004648526,0.954236
0.004761905,0.954209
0.004875283,0.954182
0.004988662,0.954155
0.005102041,0.954127
0.005215420,0.954100
0.005328798,0.954073
0.005442177,0.954045
0.005555556,0.954018
0.005668934,0.953990
0.005782313,0.953963
0.005895692,0.953935
0.006009070,0.953908
0.006122449,0.953880
0.006235828,0.953852
0.006349206,0.953824
0.006462585,0.953796
0.006575964,0.953768
0.006689342,0.953740
0.006802721,0.953712
0.006916100,0.953684
0.007029478,0.953656
0.007142857,0.953628
0.007256236,0.953599
0.007369615,0.953571
0.007482993,0.953542
0.007596372,0.953514
0.007709751,0.953485
0.007823129,0.953457
0.007936508,0.953428
0.008049887,0.953399
0.008163265,0.953370
0.008276644,0.953341
0.008390023,0.953313
0.008503401,0.953284
0.008616780,0.953254
0.008730159,0.953225
0.008843537,0.953196
0.008956916,0.953167
0.009070295,0.953138
0.009183673,0.953108
0.009297052,0.953079
0.009410431,0.953049
0.009523810,0.953020
0.009637188,0.952990
0.009750567,0.952961
0.009863946,0.952931
0.009977324,0.952901
0.010090703,0.952871
0.010204082,0.952841
0.010317460,0.952811
0.010430839,0.952781
0.010544218,0.952751
0.010657596,0.952721
