label,5_u1_140_p
time_s,raw
0.000000000,2607.500000
0.000113379,1154.000000
0.000226757,-3269.000000
0.000340136,2494.000000
0.000453515,355.000000
0.000566893,-3039.500000
0.000680272,3050.000000
0.000793651,255.500000
0.000907029,-2803.000000
0.001020408,3003.000000
0.001133787,-535.000000
0.001247166,-2697.000000
0.001360544,3491.000000
0.001473923,-634.500000
0.001587302,-2094.000000
0.001700680,3511.000000
0.001814059,-1291.500000
0.001927438,-1996.000000
0.002040816,3551.500000
0.002154195,-1640.500000
0.002267574,-1405.000000
0.002380952,3606.500000
0.002494331,-2093.000000
0.002607710,-1294.000000
0.002721088,3464.500000
0.002834467,-2487.000000
0.002947846,-687.000000
0.003061224,3412.000000
0.003174603,-2892.500000
0.003287982,-349.000000
0.003401361,3237.000000
0.003514739,-3028.500000
0.003628118,253.500000
0.003741497,3025.500000
0.003854875,-3324.500000
0.003968254,611.500000
0.004081633,2671.500000
0.004195011,-3414.000000
0.004308390,1170.000000
0.004421769,2390.000000
0.004535147,-3554.000000
0.004648526,1365.000000
0.004761905,1959.500000
0.004875283,-3635.500000
0.004988662,2115.500000
0.005102041,1683.000000
0.005215420,-3648.500000
0.005328798,2240.500000
0.005442177,964.500000
0.005555556,-3617.000000
0.005668934,2725.500000
0.005782313,846.500000
0.005895692,-3237.500000
0.006009070,3107.500000
0.006122449,33.500000
0.006235828,-3256.000000
0.006349206,3210.000000
0.006462585,-280.000000
0.006575964,-2770.500000
0.006689342,3611.500000
0.006802721,-815.500000
0.006916100,-2601.000000
0.007029478,3533.000000
0.007142857,-1081.500000
0.007256236,-2243.000000
0.007369615,4050.500000
0.007482993,-1676.500000
0.007596372,-1823.000000
0.007709751,3601.000000
0.007823129,-2288.500000
0.007936508,-1472.000000
0.008049887,3745.500000
0.008163265,-2547.000000
0.008276644,-884.500000
0.008390023,3552.000000
0.008503401,-2949.500000
0.008616780,-602.500000
0.008730159,3421.000000
0.008843537,-3280.000000
0.008956916,9.000000
0.009070295,3309.000000
0.009183673,-3396.000000
0.009297052,427.500000
0.009410431,3082.500000
0.009523810,-3778.500000
0.009637188,1036.500000
0.009750567,2629.500000
0.009863946,-3812.500000
0.009977324,1410.000000
0.010090703,2180.500000
0.010204082,-4036.000000
0.010317460,1812.000000
0.010430839,1766.000000
0.010544218,-4082.000000
0.010657596,2230.500000
0.010770975,1299.500000
0.010884354,-3926.000000
0.010997732,2606.500000
0.011111111,785.500000
0.011224490,-3794.000000
0.011337868,2987.000000
0.011451247,239.500000
0.011564626,-3540.000000
0.011678005,3459.500000
0.011791383,-53.500000
0.011904762,-3220.000000
0.012018141,3640.500000
0.012131519,-662.000000
0.012244898,-3031.500000
0.012358277,3844.000000
0.012471655,-1163.000000
0.012585034,-2672.500000
0.012698413,3871.000000
0.012811791,-1830.500000
0.012925170,-2280.500000
0.013038549,3955.500000
0.013151927,-2211.500000
0.013265306,-1836.500000
0.013378685,3824.000000
0.013492063,-2799.500000
0.013605442,-1467.000000
0.013718821,3933.000000
0.013832200,-3072.500000
0.013945578,-775.000000
0.014058957,3803.500000
0.014172336,-3354.000000
0.014285714,-319.000000
0.014399093,3713.500000
0.014512472,-3514.500000
0.014625850,329.500000
0.014739229,3262.000000
0.014852608,-3899.000000
0.014965986,742.500000
0.015079365,2962.000000
0.015192744,-4133.000000
0.015306122,1256.000000
