time_s,envelope_detrended
0.000000000,0.275750
0.000113379,0.266507
0.000226757,0.257269
0.000340136,0.248036
0.000453515,0.238811
0.000566893,0.229596
0.000680272,0.220390
0.000793651,0.211199
0.000907029,0.202021
0.001020408,0.192862
0.001133787,0.183719
0.001247166,0.174596
0.001360544,0.165495
0.001473923,0.156417
0.001587302,0.147363
0.001700680,0.138335
0.001814059,0.129334
0.001927438,0.120362
0.002040816,0.111421
0.002154195,0.102511
0.002267574,0.093634
0.002380952,0.084790
0.002494331,0.075981
0.002607710,0.067211
0.002721088,0.058479
0.002834467,0.049783
0.002947846,0.041129
0.003061224,0.032514
0.003174603,0.023942
0.003287982,0.015415
0.003401361,0.006932
0.003514739,-0.001509
0.003628118,-0.009902
0.003741497,-0.018248
0.003854875,-0.026546
0.003968254,-0.034795
0.004081633,-0.042993
0.004195011,-0.051144
0.004308390,-0.059239
0.004421769,-0.067285
0.004535147,-0.075278
0.004648526,-0.083217
0.004761905,-0.091101
0.004875283,-0.098930
0.004988662,-0.106703
0.005102041,-0.114420
0.005215420,-0.122078
0.005328798,-0.129680
0.005442177,-0.137222
0.005555556,-0.144705
0.005668934,-0.152129
0.005782313,-0.159491
0.005895692,-0.166793
0.006009070,-0.174034
0.006122449,-0.181212
0.006235828,-0.188327
0.006349206,-0.195378
0.006462585,-0.202367
0.006575964,-0.209290
0.006689342,-0.216150
0.006802721,-0.222944
0.006916100,-0.229673
0.007029478,-0.236336
0.007142857,-0.242932
0.007256236,-0.249462
0.007369615,-0.255925
0.007482993,-0.262321
0.007596372,-0.268648
0.007709751,-0.274909
0.007823129,-0.281100
0.007936508,-0.287225
0.008049887,-0.293279
0.008163265,-0.299266
0.008276644,-0.305182
0.008390023,-0.311030
0.008503401,-0.316810
0.008616780,-0.322518
0.008730159,-0.328158
0.008843537,-0.333727
0.008956916,-0.339227
0.009070295,-0.344658
0.009183673,-0.350017
0.009297052,-0.355307
0.009410431,-0.360527
0.009523810,-0.365676
0.009637188,-0.370755
0.009750567,-0.375764
0.009863946,-0.380702
0.009977324,-0.385570
0.010090703,-0.390368
0.010204082,-0.395095
0.010317460,-0.399751
0.010430839,-0.404339
0.010544218,-0.408856
0.010657596,-0.413302
0.010770975,-0.417679
0.010884354,-0.421985
0.010997732,-0.426222
0.011111111,-0.430389
0.011224490,-0.434486
0.011337868,-0.438514
0.011451247,-0.442472
0.011564626,-0.446361
0.011678005,-0.450181
0.011791383,-0.453933
0.011904762,-0.457616
0.012018141,-0.461230
0.012131519,-0.464776
0.012244898,-0.468254
0.012358277,-0.471665
0.012471655,-0.475007
0.012585034,-0.478282
0.012698413,-0.481491
0.012811791,-0.484633
0.012925170,-0.487710
0.013038549,-0.490720
0.013151927,-0.493665
0.013265306,-0.496543
0.013378685,-0.499358
0.013492063,-0.502109
0.013605442,-0.504795
0.013718821,-0.507419
0.013832200,-0.509978
0.013945578,-0.512476
0.014058957,-0.514911
0.014172336,-0.517285
0.014285714,-0.519598
0.014399093,-0.521850
0.014512472,-0.524042
0.014625850,-0.526175
0.014739229,-0.528248
0.014852608,-0.530263
0.014965986,-0.532221
0.015079365,-0.534121
0.015192744,-0.535965
0.015306122,-0.537753
0.015419501,-0.539483
0.015532880,-0.541160
0.015646259,-0.542782
0.015759637,-0.544350
0.015873016,-0.545865
0.015986395,-0.547327
0.016099773,-0.548738
0.016213152,-0.550097
0.016326531,-0.551405
0.016439909,-0.552662
0.016553288,-0.553870
0.016666667,-0.555029
0.016780045,-0.556139
0.016893424,-0.557202
0.017006803,-0.558217
0.017120181,-0.559185
0.017233560,-0.560108
0.017346939,-0.560984
0.017460317,-0.561816
0.017573696,-0.562604
0.017687075,-0.563349
0.017800454,-0.564051
0.017913832,-0.564710
0.018027211,-0.565327
0.018140590,-0.565905
0.018253968,-0.566440
0.018367347,-0.566938
0.018480726,-0.567396
0.018594104,-0.567817
0.018707483,-0.568199
0.018820862,-0.568545
0.018934240,-0.568854
0.019047619,-0.569129
0.019160998,-0.569369
0.019274376,-0.569575
0.019387755,-0.569748
0.019501134,-0.569887
0.019614512,-0.569996
0.019727891,-0.570074
0.019841270,-0.570122
0.019954649,-0.570139
0.020068027,-0.570128
0.020181406,-0.570089
0.020294785,-0.570022
0.020408163,-0.569930
0.020521542,-0.569811
0.020634921,-0.569667
0.020748299,-0.569499
0.020861678,-0.569307
0.020975057,-0.569092
0.021088435,-0.568854
0.021201814,-0.568595
0.021315193,-0.568315
0.021428571,-0.568015
0.021541950,-0.567695
0.021655329,-0.567355
0.021768707,-0.566998
0.021882086,-0.566623
0.021995465,-0.566230
0.022108844,-0.565823
0.022222222,-0.565398
0.022335601,-0.564958
0.022448980,-0.564505
0.022562358,-0.564037
0.022675737,-0.563555
0.022789116,-0.563061
0.022902494,-0.562555
0.023015873,-0.562037
0.023129252,-0.561508
0.023242630,-0.560969
0.023356009,-0.560420
0.023469388,-0.559860
0.023582766,-0.559292
0.023696145,-0.558717
0.023809524,-0.558134
0.023922902,-0.557543
0.024036281,-0.556945
0.024149660,-0.556341
0.024263039,-0.555732
0.024376417,-0.555117
0.024489796,-0.554497
0.024603175,-0.553874
0.024716553,-0.553246
0.024829932,-0.552614
0.024943311,-0.551982
0.025056689,-0.551345
0.025170068,-0.550707
0.025283447,-0.550068
0.025396825,-0.549427
0.025510204,-0.548786
0.025623583,-0.548144
0.025736961,-0.547502
0.025850340,-0.546862
0.025963719,-0.546222
0.026077098,-0.545583
0.026190476,-0.544945
0.026303855,-0.544311
0.026417234,-0.543677
0.026530612,-0.543046
0.026643991,-0.542418
0.026757370,-0.541794
0.026870748,-0.541173
0.026984127,-0.540555
0.027097506,-0.539942
0.027210884,-0.539333
0.027324263,-0.538727
0.027437642,-0.538127
0.027551020,-0.537531
0.027664399,-0.536941
0.027777778,-0.536354
0.027891156,-0.535774
0.028004535,-0.535198
0.028117914,-0.534628
0.028231293,-0.534064
0.028344671,-0.533507
0.028458050,-0.532954
0.028571429,-0.532408
0.028684807,-0.531866
0.028798186,-0.531333
0.028911565,-0.530805
0.029024943,-0.530283
0.029138322,-0.529767
0.029251701,-0.529259
0.029365079,-0.528756
0.029478458,-0.528260
0.029591837,-0.527770
0.029705215,-0.527288
0.029818594,-0.526812
0.029931973,-0.526342
0.030045351,-0.525880
0.030158730,-0.525425
0.030272109,-0.524977
0.030385488,-0.524535
0.030498866,-0.524101
0.030612245,-0.523674
0.030725624,-0.523253
0.030839002,-0.522840
0.030952381,-0.522434
0.031065760,-0.522035
0.031179138,-0.521644
0.031292517,-0.521260
0.031405896,-0.520883
