time_s,envelope
0.000000000,22.452303
0.000113379,22.442907
0.000226757,22.433516
0.000340136,22.424129
0.000453515,22.414753
0.000566893,22.405386
0.000680272,22.396027
0.000793651,22.386683
0.000907029,22.377352
0.001020408,22.368040
0.001133787,22.358744
0.001247166,22.349470
0.001360544,22.340216
0.001473923,22.330986
0.001587302,22.321779
0.001700680,22.312599
0.001814059,22.303446
0.001927438,22.294321
0.002040816,22.285227
0.002154195,22.276165
0.002267574,22.267136
0.002380952,22.258141
0.002494331,22.249180
0.002607710,22.240257
0.002721088,22.231373
0.002834467,22.222525
0.002947846,22.213718
0.003061224,22.204952
0.003174603,22.196228
0.003287982,22.187548
0.003401361,22.178913
0.003514739,22.170321
0.003628118,22.161776
0.003741497,22.153278
0.003854875,22.144829
0.003968254,22.136427
0.004081633,22.128078
0.004195011,22.119776
0.004308390,22.111528
0.004421769,22.103331
0.004535147,22.095186
0.004648526,22.087095
0.004761905,22.079060
0.004875283,22.071079
0.004988662,22.063154
0.005102041,22.055286
0.005215420,22.047476
0.005328798,22.039724
0.005442177,22.032030
0.005555556,22.024397
0.005668934,22.016821
0.005782313,22.009308
0.005895692,22.001854
0.006009070,21.994463
0.006122449,21.987133
0.006235828,21.979868
0.006349206,21.972664
0.006462585,21.965525
0.006575964,21.958450
0.006689342,21.951441
0.006802721,21.944494
0.006916100,21.937614
0.007029478,21.930801
0.007142857,21.924055
0.007256236,21.917374
0.007369615,21.910759
0.007482993,21.904213
0.007596372,21.897736
0.007709751,21.891325
0.007823129,21.884983
0.007936508,21.878708
0.008049887,21.872501
0.008163265,21.866365
0.008276644,21.860298
0.008390023,21.854300
0.008503401,21.848370
0.008616780,21.842510
0.008730159,21.836721
0.008843537,21.831001
0.008956916,21.825352
0.009070295,21.819771
0.009183673,21.814260
0.009297052,21.808821
0.009410431,21.803452
0.009523810,21.798153
0.009637188,21.792923
0.009750567,21.787764
0.009863946,21.782677
0.009977324,21.777658
0.010090703,21.772711
0.010204082,21.767834
0.010317460,21.763027
0.010430839,21.758289
0.010544218,21.753624
0.010657596,21.749027
0.010770975,21.744501
0.010884354,21.740046
0.010997732,21.735659
0.011111111,21.731342
0.011224490,21.727097
0.011337868,21.722918
0.011451247,21.718811
0.011564626,21.714773
0.011678005,21.710804
0.011791383,21.706902
0.011904762,21.703070
0.012018141,21.699306
0.012131519,21.695612
0.012244898,21.691984
0.012358277,21.688425
0.012471655,21.684933
0.012585034,21.681509
0.012698413,21.678150
0.012811791,21.674860
0.012925170,21.671635
0.013038549,21.668476
0.013151927,21.665382
0.013265306,21.662355
0.013378685,21.659391
0.013492063,21.656492
0.013605442,21.653656
0.013718821,21.650885
0.013832200,21.648178
0.013945578,21.645531
0.014058957,21.642946
0.014172336,21.640425
0.014285714,21.637962
0.014399093,21.635563
0.014512472,21.633223
0.014625850,21.630941
0.014739229,21.628719
0.014852608,21.626556
0.014965986,21.624451
0.015079365,21.622402
0.015192744,21.620411
0.015306122,21.618475
0.015419501,21.616596
0.015532880,21.614773
0.015646259,21.613003
0.015759637,21.611286
0.015873016,21.609623
0.015986395,21.608013
0.016099773,21.606455
0.016213152,21.604948
0.016326531,21.603493
0.016439909,21.602089
0.016553288,21.600733
0.016666667,21.599426
0.016780045,21.598169
0.016893424,21.596958
0.017006803,21.595797
0.017120181,21.594681
0.017233560,21.593611
0.017346939,21.592587
0.017460317,21.591608
0.017573696,21.590673
0.017687075,21.589781
0.017800454,21.588932
0.017913832,21.588127
0.018027211,21.587362
0.018140590,21.586637
0.018253968,21.585955
0.018367347,21.585310
0.018480726,21.584705
0.018594104,21.584139
0.018707483,21.583611
0.018820862,21.583117
0.018934240,21.582661
0.019047619,21.582239
0.019160998,21.581854
0.019274376,21.581501
0.019387755,21.581182
0.019501134,21.580896
0.019614512,21.580641
0.019727891,21.580416
0.019841270,21.580223
0.019954649,21.580059
0.020068027,21.579924
0.020181406,21.579817
0.020294785,21.579739
0.020408163,21.579683
0.020521542,21.579659
0.020634921,21.579655
0.020748299,21.579678
0.020861678,21.579723
0.020975057,21.579794
0.021088435,21.579885
0.021201814,21.579998
0.021315193,21.580133
0.021428571,21.580288
0.021541950,21.580463
0.021655329,21.580656
0.021768707,21.580868
0.021882086,21.581097
0.021995465,21.581345
0.022108844,21.581608
0.022222222,21.581886
0.022335601,21.582182
0.022448980,21.582491
0.022562358,21.582813
0.022675737,21.583151
0.022789116,21.583500
0.022902494,21.583860
0.023015873,21.584232
0.023129252,21.584618
0.023242630,21.585012
0.023356009,21.585417
0.023469388,21.585831
