label,12_c_160_p
time_s,raw
0.000000000,1790.000000
0.000113379,2502.500000
0.000226757,-3992.500000
0.000340136,2274.000000
0.000453515,1993.000000
0.000566893,-3947.000000
0.000680272,2724.500000
0.000793651,1660.000000
0.000907029,-3905.000000
0.001020408,3138.500000
0.001133787,912.000000
0.001247166,-3788.000000
0.001360544,3397.000000
0.001473923,326.000000
0.001587302,-3817.000000
0.001700680,3516.000000
0.001814059,-407.500000
0.001927438,-3651.500000
0.002040816,3677.500000
0.002154195,-858.000000
0.002267574,-3006.000000
0.002380952,4138.000000
0.002494331,-1226.500000
0.002607710,-2675.500000
0.002721088,4125.500000
0.002834467,-1737.500000
0.002947846,-2236.000000
0.003061224,4376.000000
0.003174603,-2154.500000
0.003287982,-1643.000000
0.003401361,4306.000000
0.003514739,-2700.500000
0.003628118,-1299.000000
0.003741497,4089.500000
0.003854875,-2935.500000
0.003968254,-854.000000
0.004081633,3822.000000
0.004195011,-3533.500000
0.004308390,-379.000000
0.004421769,3668.500000
0.004535147,-3612.500000
0.004648526,382.000000
0.004761905,3456.000000
0.004875283,-3954.000000
0.004988662,676.500000
0.005102041,2973.500000
0.005215420,-4016.000000
0.005328798,1450.000000
0.005442177,2839.500000
0.005555556,-3946.000000
0.005668934,1920.000000
0.005782313,2442.500000
0.005895692,-3883.500000
0.006009070,2549.000000
0.006122449,1974.000000
0.006235828,-3947.500000
0.006349206,2696.500000
0.006462585,1249.000000
0.006575964,-4039.000000
0.006689342,3125.000000
0.006802721,781.000000
0.006916100,-3793.500000
0.007029478,3488.000000
0.007142857,238.500000
0.007256236,-3568.000000
0.007369615,3832.500000
0.007482993,-319.500000
0.007596372,-3309.000000
0.007709751,3928.000000
0.007823129,-801.500000
0.007936508,-2872.500000
0.008049887,4242.000000
0.008163265,-1327.500000
0.008276644,-2628.500000
0.008390023,4203.500000
0.008503401,-1932.000000
0.008616780,-2183.000000
0.008730159,4256.000000
0.008843537,-2338.500000
0.008956916,-1796.000000
0.009070295,4067.500000
0.009183673,-2890.000000
0.009297052,-1232.000000
0.009410431,4007.500000
0.009523810,-3071.500000
0.009637188,-709.500000
0.009750567,3700.500000
0.009863946,-3684.000000
0.009977324,-324.000000
0.010090703,3628.500000
0.010204082,-3754.500000
0.010317460,425.500000
0.010430839,3424.500000
0.010544218,-4034.000000
0.010657596,864.000000
0.010770975,2917.500000
0.010884354,-4083.500000
0.010997732,1462.500000
0.011111111,2550.500000
0.011224490,-4214.500000
0.011337868,1833.000000
0.011451247,1980.500000
0.011564626,-4286.000000
0.011678005,2414.000000
0.011791383,1573.500000
0.011904762,-4042.000000
0.012018141,2872.000000
0.012131519,1054.000000
0.012244898,-4037.000000
0.012358277,3153.000000
0.012471655,480.000000
0.012585034,-3949.500000
0.012698413,3460.000000
0.012811791,-16.500000
0.012925170,-3536.000000
0.013038549,3893.000000
0.013151927,-625.500000
0.013265306,-3292.500000
0.013378685,3968.000000
0.013492063,-1029.000000
0.013605442,-2887.000000
0.013718821,4263.000000
0.013832200,-1588.000000
0.013945578,-2630.500000
0.014058957,4046.500000
0.014172336,-2226.000000
0.014285714,-2180.500000
0.014399093,4211.000000
0.014512472,-2511.000000
0.014625850,-1541.500000
0.014739229,4201.500000
0.014852608,-2894.500000
0.014965986,-857.500000
0.015079365,4048.500000
0.015192744,-3207.500000
0.015306122,-498.000000
0.015419501,3894.500000
0.015532880,-3439.500000
0.015646259,249.000000
0.015759637,3724.000000
0.015873016,-3761.500000
0.015986395,601.500000
0.016099773,3100.500000
0.016213152,-4052.500000
0.016326531,1177.000000
0.016439909,2867.000000
0.016553288,-4164.000000
0.016666667,1641.500000
0.016780045,2250.500000
0.016893424,-4154.000000
0.017006803,2232.000000
0.017120181,1973.500000
0.017233560,-4202.500000
0.017346939,2463.000000
0.017460317,1199.000000
0.017573696,-4291.500000
0.017687075,2942.000000
0.017800454,902.000000
0.017913832,-3813.500000
0.018027211,3446.000000
0.018140590,395.500000
0.018253968,-3766.000000
0.018367347,3758.000000
0.018480726,-229.000000
0.018594104,-3408.500000
0.018707483,3927.500000
0.018820862,-982.000000
0.018934240,-3174.500000
0.019047619,3881.500000
0.019160998,-1387.500000
0.019274376,-2830.500000
0.019387755,4157.500000
0.019501134,-1837.000000
0.019614512,-2406.000000
0.019727891,4129.000000
0.019841270,-2359.000000
0.019954649,-1749.500000
0.020068027,4198.500000
0.020181406,-2712.000000
0.020294785,-1461.500000
0.020408163,4011.000000
0.020521542,-3274.500000
0.020634921,-806.500000
0.020748299,3966.500000
0.020861678,-3212.000000
0.020975057,-6.500000
0.021088435,3826.500000
0.021201814,-3540.500000
0.021315193,301.500000
0.021428571,3441.500000
0.021541950,-3794.000000
0.021655329,948.500000
0.021768707,3121.000000
0.021882086,-4074.000000
0.021995465,1355.500000
0.022108844,2527.500000
0.022222222,-4291.000000
0.022335601,1679.500000
0.022448980,2284.000000
0.022562358,-4123.500000
0.022675737,2457.000000
0.022789116,1769.500000
0.022902494,-4004.500000
0.023015873,2900.500000
0.023129252,1436.500000
0.023242630,-3664.000000
0.023356009,3532.500000
0.023469388,857.000000
0.023582766,-3736.000000
0.023696145,3534.000000
0.023809524,71.000000
0.023922902,-3512.500000
0.024036281,3865.500000
0.024149660,-306.500000
0.024263039,-3350.500000
0.024376417,3904.000000
0.024489796,-1048.500000
0.024603175,-3028.000000
0.024716553,4104.000000
0.024829932,-1573.500000
0.024943311,-2722.000000
0.025056689,3937.000000
0.025170068,-2145.500000
0.025283447,-2304.000000
0.025396825,4190.500000
0.025510204,-2388.000000
0.025623583,-1714.000000
0.025736961,4173.500000
0.025850340,-2830.000000
0.025963719,-1160.500000
0.026077098,4165.500000
0.026190476,-3093.500000
0.026303855,-590.000000
0.026417234,3710.000000
0.026530612,-3546.000000
0.026643991,-195.000000
0.026757370,3462.500000
0.026870748,-3894.500000
0.026984127,299.500000
0.027097506,3195.000000
0.027210884,-4152.500000
0.027324263,925.000000
0.027437642,2878.000000
0.027551020,-4123.000000
0.027664399,1454.500000
0.027777778,2405.000000
0.027891156,-4184.500000
0.028004535,2009.000000
0.028117914,2075.500000
0.028231293,-4076.500000
0.028344671,2507.000000
0.028458050,1545.000000
0.028571429,-4089.500000
0.028684807,2905.000000
0.028798186,1186.000000
0.028911565,-3874.500000
0.029024943,3411.000000
0.029138322,606.500000
0.029251701,-3690.000000
0.029365079,3609.000000
0.029478458,-6.000000
0.029591837,-3510.500000
0.029705215,3896.000000
0.029818594,-613.000000
0.029931973,-3298.500000
0.030045351,3928.000000
0.030158730,-1285.000000
0.030272109,-3020.500000
0.030385488,4045.500000
0.030498866,-1668.000000
0.030612245,-2463.000000
0.030725624,4295.500000
0.030839002,-2180.000000
0.030952381,-1997.000000
0.031065760,4115.500000
0.031179138,-2562.500000
0.031292517,-1591.000000
0.031405896,4204.500000
0.031519274,-2881.500000
0.031632653,-989.000000
0.031746032,4007.500000
0.031859410,-3419.000000
0.031972789,-507.500000
0.032086168,3727.500000
0.032199546,-3615.500000
0.032312925,10.000000
0.032426304,3453.000000
0.032539683,-4000.000000
0.032653061,364.000000
0.032766440,2964.500000
0.032879819,-4258.500000
0.032993197,1066.500000
0.033106576,2695.000000
0.033219955,-4251.500000
0.033333333,1556.000000
0.033446712,2354.000000
0.033560091,-4237.500000
0.033673469,2163.000000
0.033786848,1861.500000
0.033900227,-4236.000000
0.034013605,2547.500000
0.034126984,1409.000000
0.034240363,-4069.500000
0.034353741,3131.500000
0.034467120,891.500000
0.034580499,-4045.500000
0.034693878,3272.500000
0.034807256,85.500000
0.034920635,-3767.000000
0.035034014,3643.000000
0.035147392,-282.000000
0.035260771,-3551.500000
0.035374150,3822.500000
0.035487528,-785.000000
0.035600907,-3178.500000
0.035714286,4268.500000
0.035827664,-1298.500000
0.035941043,-2833.500000
0.036054422,4094.500000
0.036167800,-1995.500000
0.036281179,-2390.500000
0.036394558,4280.000000
0.036507937,-2168.500000
0.036621315,-1739.000000
0.036734694,4264.000000
0.036848073,-2636.500000
0.036961451,-1232.500000
0.037074830,4299.500000
0.037188209,-2994.000000
0.037301587,-611.500000
0.037414966,3976.000000
0.037528345,-3439.000000
0.037641723,-261.000000
0.037755102,3790.500000
0.037868481,-3651.000000
0.037981859,446.000000
0.038095238,3531.500000
0.038208617,-3957.000000
0.038321995,821.000000
0.038435374,2967.500000
0.038548753,-3948.500000
0.038662132,1503.500000
0.038775510,2820.500000
0.038888889,-4103.000000
0.039002268,1899.000000
0.039115646,2284.500000
0.039229025,-4213.500000
0.039342404,2506.500000
0.039455782,1907.500000
0.039569161,-3740.000000
0.039682540,3036.000000
0.039795918,1316.000000
0.039909297,-3907.000000
0.040022676,3246.500000
0.040136054,709.000000
0.040249433,-3662.500000
0.040362812,3691.500000
0.040476190,32.500000
0.040589569,-3593.500000
0.040702948,3773.500000
0.040816327,-540.000000
0.040929705,-3427.500000
0.041043084,4055.000000
0.041156463,-997.500000
0.041269841,-2864.500000
0.041383220,4054.000000
0.041496599,-1481.500000
0.041609977,-2512.500000
0.041723356,4425.000000
0.041836735,-1895.000000
0.041950113,-1875.000000
0.042063492,4499.500000
0.042176871,-2464.500000
0.042290249,-1559.500000
0.042403628,4125.000000
0.042517007,-2946.000000
0.042630385,-1130.000000
0.042743764,4096.500000
0.042857143,-3245.000000
0.042970522,-625.000000
0.043083900,3847.500000
0.043197279,-3490.500000
0.043310658,19.500000
0.043424036,3511.000000
0.043537415,-3879.000000
0.043650794,384.500000
0.043764172,3222.500000
0.043877551,-4021.500000
0.043990930,1050.500000
0.044104308,3015.000000
0.044217687,-4034.000000
0.044331066,1649.000000
0.044444444,2702.500000
0.044557823,-3877.500000
0.044671202,2393.500000
0.044784580,2223.000000
0.044897959,-3981.500000
0.045011338,2559.000000
0.045124717,1553.000000
0.045238095,-3848.000000
0.045351474,3041.500000
0.045464853,1067.000000
0.045578231,-4024.000000
0.045691610,3214.000000
0.045804989,276.000000
0.045918367,-3909.500000
0.046031746,3620.000000
0.046145125,-89.500000
0.046258503,-3489.000000
0.046371882,3818.000000
0.046485261,-651.500000
0.046598639,-3130.500000
0.046712018,4241.500000
0.046825397,-942.000000
0.046938776,-2583.000000
0.047052154,4228.000000
0.047165533,-1702.500000
0.047278912,-2595.500000
0.047392290,4342.000000
0.047505669,-2127.000000
0.047619048,-1973.000000
0.047732426,4280.500000
0.047845805,-2733.000000
0.047959184,-1631.500000
0.048072562,3857.500000
0.048185941,-3183.000000
0.048299320,-1132.000000
0.048412698,3814.000000
0.048526077,-3489.000000
0.048639456,-724.000000
0.048752834,3487.500000
0.048866213,-3969.000000
0.048979592,-84.000000
0.049092971,3425.000000
0.049206349,-3782.000000
0.049319728,776.500000
0.049433107,3276.500000
0.049546485,-4021.500000
