label,12_u1_180_p
time_s,envelope_detrended
0.000000000,0.183874
0.000113379,0.185533
0.000226757,0.187189
0.000340136,0.188839
0.000453515,0.190487
0.000566893,0.192135
0.000680272,0.193778
0.000793651,0.195418
0.000907029,0.197055
0.001020408,0.198690
0.001133787,0.200322
0.001247166,0.201952
0.001360544,0.203578
0.001473923,0.205200
0.001587302,0.206821
0.001700680,0.208437
0.001814059,0.210051
0.001927438,0.211662
0.002040816,0.213270
0.002154195,0.214873
0.002267574,0.216473
0.002380952,0.218071
0.002494331,0.219666
0.002607710,0.221258
0.002721088,0.222845
0.002834467,0.224426
0.002947846,0.226008
0.003061224,0.227582
0.003174603,0.229153
0.003287982,0.230721
0.003401361,0.232284
0.003514739,0.233841
0.003628118,0.235394
0.003741497,0.236943
0.003854875,0.238488
0.003968254,0.240024
0.004081633,0.241557
0.004195011,0.243088
0.004308390,0.244611
0.004421769,0.246129
0.004535147,0.247641
0.004648526,0.249151
0.004761905,0.250652
0.004875283,0.252148
0.004988662,0.253639
0.005102041,0.255125
0.005215420,0.256605
0.005328798,0.258080
0.005442177,0.259547
0.005555556,0.261011
0.005668934,0.262467
0.005782313,0.263915
0.005895692,0.265360
0.006009070,0.266798
0.006122449,0.268230
0.006235828,0.269654
0.006349206,0.271072
0.006462585,0.272483
0.006575964,0.273888
0.006689342,0.275288
0.006802721,0.276680
0.006916100,0.278067
0.007029478,0.279445
0.007142857,0.280819
0.007256236,0.282186
0.007369615,0.283546
0.007482993,0.284898
0.007596372,0.286244
0.007709751,0.287586
0.007823129,0.288919
0.007936508,0.290244
0.008049887,0.291563
0.008163265,0.292872
0.008276644,0.294179
0.008390023,0.295474
0.008503401,0.296762
0.008616780,0.298044
0.008730159,0.299315
0.008843537,0.300581
0.008956916,0.301837
0.009070295,0.303084
0.009183673,0.304324
0.009297052,0.305552
0.009410431,0.306773
0.009523810,0.307983
0.009637188,0.309184
0.009750567,0.310375
0.009863946,0.311558
0.009977324,0.312731
0.010090703,0.313895
0.010204082,0.315048
0.010317460,0.316191
0.010430839,0.317326
0.010544218,0.318450
0.010657596,0.319566
0.010770975,0.320671
0.010884354,0.321766
0.010997732,0.322852
0.011111111,0.323928
0.011224490,0.324996
0.011337868,0.326050
0.011451247,0.327099
0.011564626,0.328137
0.011678005,0.329165
0.011791383,0.330184
0.011904762,0.331193
0.012018141,0.332194
0.012131519,0.333186
0.012244898,0.334168
0.012358277,0.335142
0.012471655,0.336108
0.012585034,0.337063
0.012698413,0.338010
0.012811791,0.338949
0.012925170,0.339880
0.013038549,0.340801
0.013151927,0.341713
0.013265306,0.342617
0.013378685,0.343511
0.013492063,0.344399
0.013605442,0.345276
0.013718821,0.346143
0.013832200,0.347004
0.013945578,0.347855
0.014058957,0.348697
0.014172336,0.349532
0.014285714,0.350356
0.014399093,0.351171
0.014512472,0.351979
0.014625850,0.352779
0.014739229,0.353568
0.014852608,0.354349
0.014965986,0.355121
0.015079365,0.355886
0.015192744,0.356643
0.015306122,0.357389
0.015419501,0.358130
0.015532880,0.358863
0.015646259,0.359585
0.015759637,0.360301
0.015873016,0.361010
0.015986395,0.361710
0.016099773,0.362406
0.016213152,0.363093
0.016326531,0.363772
0.016439909,0.364446
0.016553288,0.365114
0.016666667,0.365774
0.016780045,0.366432
0.016893424,0.367082
0.017006803,0.367726
0.017120181,0.368365
0.017233560,0.369002
0.017346939,0.369630
0.017460317,0.370256
0.017573696,0.370876
0.017687075,0.371494
0.017800454,0.372106
0.017913832,0.372713
0.018027211,0.373318
0.018140590,0.373919
0.018253968,0.374516
0.018367347,0.375112
0.018480726,0.375700
0.018594104,0.376289
0.018707483,0.376872
0.018820862,0.377455
0.018934240,0.378033
0.019047619,0.378608
0.019160998,0.379180
0.019274376,0.379748
0.019387755,0.380315
0.019501134,0.380877
0.019614512,0.381438
0.019727891,0.381995
0.019841270,0.382549
0.019954649,0.383100
0.020068027,0.383649
0.020181406,0.384195
0.020294785,0.384735
0.020408163,0.385273
0.020521542,0.385808
0.020634921,0.386341
0.020748299,0.386871
0.020861678,0.387396
0.020975057,0.387918
0.021088435,0.388437
0.021201814,0.388951
0.021315193,0.389462
0.021428571,0.389971
0.021541950,0.390477
0.021655329,0.390978
0.021768707,0.391473
0.021882086,0.391969
0.021995465,0.392459
0.022108844,0.392943
0.022222222,0.393425
0.022335601,0.393905
0.022448980,0.394379
0.022562358,0.394850
0.022675737,0.395319
0.022789116,0.395783
0.022902494,0.396243
0.023015873,0.396699
0.023129252,0.397152
0.023242630,0.397602
0.023356009,0.398049
0.023469388,0.398494
0.023582766,0.398934
0.023696145,0.399370
0.023809524,0.399802
0.023922902,0.400233
0.024036281,0.400660
0.024149660,0.401083
0.024263039,0.401501
0.024376417,0.401920
0.024489796,0.402332
0.024603175,0.402743
0.024716553,0.403150
0.024829932,0.403553
0.024943311,0.403955
0.025056689,0.404352
0.025170068,0.404746
0.025283447,0.405138
0.025396825,0.405527
0.025510204,0.405913
0.025623583,0.406297
0.025736961,0.406675
0.025850340,0.407051
0.025963719,0.407426
0.026077098,0.407794
0.026190476,0.408162
0.026303855,0.408527
0.026417234,0.408887
0.026530612,0.409244
0.026643991,0.409598
0.026757370,0.409950
0.026870748,0.410299
0.026984127,0.410646
0.027097506,0.410987
0.027210884,0.411325
0.027324263,0.411664
0.027437642,0.411997
0.027551020,0.412327
0.027664399,0.412655
0.027777778,0.412983
0.027891156,0.413306
0.028004535,0.413628
0.028117914,0.413948
0.028231293,0.414266
0.028344671,0.414583
0.028458050,0.414898
0.028571429,0.415213
0.028684807,0.415525
0.028798186,0.415834
0.028911565,0.416144
0.029024943,0.416450
0.029138322,0.416757
0.029251701,0.417061
0.029365079,0.417366
0.029478458,0.417670
0.029591837,0.417972
0.029705215,0.418273
0.029818594,0.418572
0.029931973,0.418872
0.030045351,0.419168
0.030158730,0.419462
0.030272109,0.419756
0.030385488,0.420047
0.030498866,0.420338
0.030612245,0.420626
0.030725624,0.420912
0.030839002,0.421196
0.030952381,0.421479
0.031065760,0.421757
0.031179138,0.422035
0.031292517,0.422310
0.031405896,0.422583
0.031519274,0.422850
0.031632653,0.423118
0.031746032,0.423380
0.031859410,0.423639
0.031972789,0.423896
0.032086168,0.424147
0.032199546,0.424396
0.032312925,0.424642
0.032426304,0.424883
0.032539683,0.425121
0.032653061,0.425356
0.032766440,0.425586
0.032879819,0.425814
0.032993197,0.426036
0.033106576,0.426255
0.033219955,0.426469
0.033333333,0.426681
0.033446712,0.426887
0.033560091,0.427090
0.033673469,0.427288
0.033786848,0.427484
0.033900227,0.427674
0.034013605,0.427861
0.034126984,0.428046
0.034240363,0.428225
0.034353741,0.428399
0.034467120,0.428573
0.034580499,0.428742
0.034693878,0.428906
0.034807256,0.429069
0.034920635,0.429227
0.035034014,0.429383
0.035147392,0.429533
0.035260771,0.429683
0.035374150,0.429828
0.035487528,0.429970
0.035600907,0.430109
0.035714286,0.430244
0.035827664,0.430378
0.035941043,0.430507
0.036054422,0.430633
0.036167800,0.430756
0.036281179,0.430877
0.036394558,0.430993
0.036507937,0.431108
0.036621315,0.431219
0.036734694,0.431326
0.036848073,0.431428
0.036961451,0.431528
0.037074830,0.431625
0.037188209,0.431719
0.037301587,0.431811
0.037414966,0.431897
0.037528345,0.431980
0.037641723,0.432061
0.037755102,0.432140
0.037868481,0.432215
0.037981859,0.432286
0.038095238,0.432356
0.038208617,0.432421
0.038321995,0.432486
0.038435374,0.432546
0.038548753,0.432603
0.038662132,0.432660
0.038775510,0.432711
0.038888889,0.432763
0.039002268,0.432810
0.039115646,0.432856
0.039229025,0.432900
0.039342404,0.432938
0.039455782,0.432977
0.039569161,0.433012
0.039682540,0.433046
0.039795918,0.433079
0.039909297,0.433107
0.040022676,0.433135
0.040136054,0.433157
0.040249433,0.433180
0.040362812,0.433197
0.040476190,0.433214
0.040589569,0.433229
0.040702948,0.433241
0.040816327,0.433250
0.040929705,0.433257
0.041043084,0.433261
0.041156463,0.433265
0.041269841,0.433263
0.041383220,0.433259
0.041496599,0.433253
0.041609977,0.433241
0.041723356,0.433229
0.041836735,0.433212
0.041950113,0.433192
0.042063492,0.433169
0.042176871,0.433144
0.042290249,0.433113
0.042403628,0.433077
0.042517007,0.433038
0.042630385,0.432997
0.042743764,0.432951
0.042857143,0.432899
0.042970522,0.432844
0.043083900,0.432784
0.043197279,0.432721
0.043310658,0.432651
0.043424036,0.432580
0.043537415,0.432501
0.043650794,0.432420
0.043764172,0.432333
0.043877551,0.432244
0.043990930,0.432149
0.044104308,0.432052
0.044217687,0.431949
0.044331066,0.431841
0.044444444,0.431730
0.044557823,0.431617
0.044671202,0.431498
0.044784580,0.431377
0.044897959,0.431250
0.045011338,0.431121
0.045124717,0.430989
0.045238095,0.430854
0.045351474,0.430714
0.045464853,0.430571
0.045578231,0.430423
0.045691610,0.430275
0.045804989,0.430122
0.045918367,0.429966
0.046031746,0.429807
0.046145125,0.429646
0.046258503,0.429479
0.046371882,0.429310
0.046485261,0.429137
0.046598639,0.428963
0.046712018,0.428783
0.046825397,0.428600
0.046938776,0.428412
0.047052154,0.428221
0.047165533,0.428025
0.047278912,0.427827
0.047392290,0.427623
