rank,frequency_hz,magnitude_db
1,3000.000,-11.234
2,3000.375,-27.354
3,3000.625,-32.568
4,3001.875,-34.034
5,2999.125,-36.333
6,2998.625,-43.268
7,2998.000,-44.752
8,72.250,-47.146
9,72.875,-48.889
10,73.500,-49.143
