label,10_c_140_p
time_s,raw
0.000000000,2207.500000
0.000113379,2891.000000
0.000226757,-5318.000000
0.000340136,2767.500000
0.000453515,2222.500000
0.000566893,-5330.000000
0.000680272,3219.500000
0.000793651,1565.500000
0.000907029,-5244.500000
0.001020408,3671.500000
0.001133787,815.500000
0.001247166,-5104.500000
0.001360544,4076.000000
0.001473923,135.500000
0.001587302,-4829.000000
0.001700680,4429.000000
0.001814059,-407.000000
0.001927438,-4468.000000
0.002040816,4821.000000
0.002154195,-1083.500000
0.002267574,-3971.500000
0.002380952,5065.500000
0.002494331,-1703.500000
0.002607710,-3450.500000
0.002721088,5136.000000
0.002834467,-2394.500000
0.002947846,-3054.000000
0.003061224,5111.500000
0.003174603,-3080.500000
0.003287982,-2397.000000
0.003401361,5129.500000
0.003514739,-3584.500000
0.003628118,-1785.500000
0.003741497,4827.000000
0.003854875,-4197.000000
0.003968254,-1197.500000
0.004081633,4696.000000
0.004195011,-4447.500000
0.004308390,-397.500000
0.004421769,4480.500000
0.004535147,-4829.000000
0.004648526,269.000000
0.004761905,4153.500000
0.004875283,-4889.500000
0.004988662,1142.500000
0.005102041,3867.000000
0.005215420,-5165.000000
0.005328798,1737.000000
0.005442177,3291.000000
0.005555556,-5247.000000
0.005668934,2412.000000
0.005782313,2756.000000
0.005895692,-5271.000000
0.006009070,2843.000000
0.006122449,2026.000000
0.006235828,-5329.000000
0.006349206,3493.000000
0.006462585,1508.500000
0.006575964,-5049.500000
0.006689342,3958.500000
0.006802721,731.000000
0.006916100,-4756.500000
0.007029478,4474.500000
0.007142857,294.500000
0.007256236,-4471.000000
0.007369615,4941.000000
0.007482993,-534.000000
0.007596372,-4087.000000
0.007709751,5132.000000
0.007823129,-1201.500000
0.007936508,-3607.500000
0.008049887,5231.500000
0.008163265,-1842.500000
0.008276644,-3148.000000
0.008390023,5307.500000
0.008503401,-2433.000000
0.008616780,-2654.500000
0.008730159,5275.500000
0.008843537,-3126.500000
0.008956916,-2081.000000
0.009070295,5182.000000
0.009183673,-3653.000000
0.009297052,-1379.500000
0.009410431,5075.500000
0.009523810,-4033.000000
0.009637188,-672.000000
0.009750567,4776.500000
0.009863946,-4448.000000
0.009977324,-101.500000
0.010090703,4425.500000
0.010204082,-4720.000000
0.010317460,790.500000
0.010430839,4156.500000
0.010544218,-4909.000000
0.010657596,1422.000000
0.010770975,3550.500000
0.010884354,-5132.500000
0.010997732,1936.500000
0.011111111,3182.500000
0.011224490,-5139.500000
0.011337868,2654.500000
0.011451247,2562.000000
0.011564626,-5242.500000
0.011678005,3257.000000
0.011791383,1969.000000
0.011904762,-4941.500000
0.012018141,3805.500000
0.012131519,1359.500000
0.012244898,-4936.500000
0.012358277,4303.000000
0.012471655,698.000000
0.012585034,-4546.500000
0.012698413,4811.000000
0.012811791,35.500000
0.012925170,-4318.500000
0.013038549,4789.500000
0.013151927,-741.000000
0.013265306,-3858.000000
0.013378685,5174.500000
0.013492063,-1327.000000
0.013605442,-3519.500000
0.013718821,5312.500000
0.013832200,-1988.500000
0.013945578,-2824.000000
0.014058957,5620.000000
0.014172336,-2334.000000
0.014285714,-2164.000000
0.014399093,5386.500000
0.014512472,-3103.500000
0.014625850,-1662.000000
0.014739229,5323.500000
0.014852608,-3525.500000
0.014965986,-989.000000
0.015079365,5081.500000
0.015192744,-4246.500000
0.015306122,-518.500000
0.015419501,4710.500000
0.015532880,-4565.500000
0.015646259,185.000000
0.015759637,4363.500000
0.015873016,-4767.000000
0.015986395,915.500000
0.016099773,4130.500000
0.016213152,-4903.000000
