time_s,raw
0.000000000,418.000000
0.000113379,2914.500000
0.000226757,-4753.500000
0.000340136,1238.500000
0.000453515,2863.500000
0.000566893,-4570.500000
0.000680272,1695.500000
0.000793651,2176.500000
0.000907029,-4800.500000
0.001020408,2338.500000
0.001133787,1919.000000
0.001247166,-4651.500000
0.001360544,2779.500000
0.001473923,1085.500000
0.001587302,-4726.000000
0.001700680,3121.500000
0.001814059,721.500000
0.001927438,-4508.000000
0.002040816,3386.000000
0.002154195,-49.500000
0.002267574,-4223.500000
0.002380952,3998.000000
0.002494331,-361.000000
0.002607710,-3801.000000
0.002721088,4018.500000
0.002834467,-1086.000000
0.002947846,-3428.500000
0.003061224,4359.500000
0.003174603,-1380.000000
0.003287982,-2964.000000
0.003401361,4437.000000
0.003514739,-2169.000000
0.003628118,-2490.500000
0.003741497,4613.000000
0.003854875,-2388.000000
0.003968254,-1673.000000
0.004081633,4630.000000
0.004195011,-2933.000000
0.004308390,-1346.500000
0.004421769,4372.000000
0.004535147,-3351.500000
0.004648526,-636.000000
0.004761905,4329.000000
0.004875283,-3690.500000
0.004988662,-64.500000
0.005102041,4037.000000
0.005215420,-3914.000000
0.005328798,655.500000
0.005442177,3753.500000
0.005555556,-4121.500000
0.005668934,1179.500000
0.005782313,3319.000000
0.005895692,-4285.500000
0.006009070,1810.000000
0.006122449,2916.000000
0.006235828,-4582.500000
0.006349206,2072.000000
0.006462585,2143.000000
0.006575964,-4660.500000
0.006689342,2788.000000
0.006802721,1970.000000
0.006916100,-4481.000000
0.007029478,2961.500000
0.007142857,960.500000
0.007256236,-4469.500000
0.007369615,3589.000000
0.007482993,852.500000
0.007596372,-4097.000000
0.007709751,3805.000000
0.007823129,-149.500000
0.007936508,-4100.500000
0.008049887,4228.500000
0.008163265,-319.000000
0.008276644,-3405.000000
0.008390023,4243.500000
0.008503401,-1318.000000
0.008616780,-3388.500000
0.008730159,4291.000000
0.008843537,-1859.500000
0.008956916,-2992.500000
0.009070295,4193.500000
0.009183673,-2580.500000
0.009297052,-2388.500000
0.009410431,4577.500000
0.009523810,-2618.500000
0.009637188,-1629.000000
0.009750567,4382.000000
0.009863946,-3439.500000
0.009977324,-1276.500000
0.010090703,4155.000000
0.010204082,-3521.500000
0.010317460,-409.000000
0.010430839,4218.500000
0.010544218,-4014.500000
0.010657596,-127.500000
0.010770975,3594.000000
0.010884354,-4244.000000
0.010997732,677.500000
0.011111111,3506.000000
0.011224490,-4341.500000
0.011337868,1192.500000
0.011451247,2978.500000
0.011564626,-4500.000000
0.011678005,1925.500000
0.011791383,2867.000000
0.011904762,-4399.000000
0.012018141,2506.000000
0.012131519,2146.000000
0.012244898,-4548.000000
0.012358277,2916.000000
0.012471655,1722.000000
0.012585034,-4240.000000
0.012698413,3447.000000
0.012811791,1217.500000
0.012925170,-4114.500000
0.013038549,3884.500000
0.013151927,733.500000
0.013265306,-3836.000000
0.013378685,4091.500000
0.013492063,-36.000000
0.013605442,-3622.000000
0.013718821,4483.000000
0.013832200,-333.000000
0.013945578,-3090.500000
0.014058957,4710.000000
0.014172336,-1192.500000
0.014285714,-2829.500000
0.014399093,4724.500000
0.014512472,-1488.500000
0.014625850,-2265.500000
0.014739229,4617.000000
0.014852608,-2395.000000
0.014965986,-2032.500000
0.015079365,4561.500000
0.015192744,-2696.000000
0.015306122,-1228.500000
0.015419501,4423.000000
0.015532880,-3276.000000
0.015646259,-902.500000
0.015759637,4426.500000
0.015873016,-3394.500000
0.015986395,-138.000000
0.016099773,4167.000000
0.016213152,-3935.000000
0.016326531,339.500000
0.016439909,3763.500000
0.016553288,-4032.500000
0.016666667,964.500000
0.016780045,3232.000000
0.016893424,-4661.500000
0.017006803,1128.000000
0.017120181,2741.000000
0.017233560,-4579.000000
0.017346939,1907.000000
0.017460317,2462.000000
0.017573696,-4616.000000
0.017687075,2327.500000
0.017800454,1747.500000
0.017913832,-4650.500000
0.018027211,2931.000000
0.018140590,1448.500000
0.018253968,-4344.000000
0.018367347,3374.500000
0.018480726,832.000000
0.018594104,-4273.000000
0.018707483,3694.000000
0.018820862,311.500000
0.018934240,-3980.500000
0.019047619,3974.000000
0.019160998,-351.500000
0.019274376,-3762.000000
0.019387755,4173.000000
0.019501134,-979.000000
0.019614512,-3415.500000
0.019727891,4282.500000
0.019841270,-1628.000000
0.019954649,-3021.500000
0.020068027,4451.500000
0.020181406,-1945.000000
0.020294785,-2356.000000
0.020408163,4514.500000
0.020521542,-2650.500000
0.020634921,-1928.500000
0.020748299,4622.500000
0.020861678,-2669.000000
0.020975057,-1081.000000
0.021088435,4436.000000
0.021201814,-3430.500000
0.021315193,-876.000000
0.021428571,4236.500000
0.021541950,-3451.000000
0.021655329,193.500000
0.021768707,4131.000000
0.021882086,-4146.500000
0.021995465,259.000000
0.022108844,3534.500000
0.022222222,-4314.500000
0.022335601,1013.000000
0.022448980,3134.000000
0.022562358,-4680.500000
0.022675737,1352.000000
0.022789116,2759.500000
0.022902494,-4374.000000
0.023015873,2367.000000
0.023129252,2514.500000
0.023242630,-4508.500000
0.023356009,2578.000000
0.023469388,1834.500000
0.023582766,-4423.000000
0.023696145,3264.500000
0.023809524,1444.500000
0.023922902,-4356.000000
0.024036281,3255.500000
0.024149660,445.000000
0.024263039,-4459.000000
0.024376417,3692.500000
0.024489796,40.500000
0.024603175,-4058.000000
0.024716553,3998.000000
0.024829932,-699.000000
0.024943311,-3833.000000
0.025056689,4088.500000
0.025170068,-1059.000000
0.025283447,-3149.500000
0.025396825,4357.500000
0.025510204,-1749.000000
0.025623583,-2993.000000
0.025736961,4305.500000
0.025850340,-2286.500000
0.025963719,-2295.500000
0.026077098,4605.500000
0.026190476,-2665.000000
0.026303855,-1870.500000
0.026417234,4317.500000
0.026530612,-3211.000000
0.026643991,-1301.500000
0.026757370,4213.500000
0.026870748,-3682.500000
0.026984127,-881.000000
0.027097506,3894.000000
0.027210884,-3986.000000
0.027324263,-15.500000
0.027437642,3787.500000
0.027551020,-4215.500000
0.027664399,407.500000
0.027777778,3326.000000
0.027891156,-4419.000000
0.028004535,1221.000000
0.028117914,3109.500000
0.028231293,-4618.500000
0.028344671,1525.000000
0.028458050,2544.000000
0.028571429,-4656.500000
0.028684807,2225.500000
0.028798186,2165.000000
0.028911565,-4760.000000
0.029024943,2708.000000
0.029138322,1654.500000
0.029251701,-4218.500000
0.029365079,3444.500000
0.029478458,1262.500000
0.029591837,-4291.500000
0.029705215,3490.500000
0.029818594,487.000000
0.029931973,-4138.000000
0.030045351,4009.000000
0.030158730,12.000000
0.030272109,-3899.500000
0.030385488,3947.000000
0.030498866,-894.000000
0.030612245,-3564.000000
0.030725624,4324.000000
0.030839002,-1103.000000
0.030952381,-2854.000000
0.031065760,4642.500000
0.031179138,-1665.000000
0.031292517,-2576.000000
0.031405896,4628.500000
0.031519274,-2230.500000
0.031632653,-1962.000000
0.031746032,4694.000000
0.031859410,-2599.000000
0.031972789,-1389.000000
0.032086168,4504.000000
0.032199546,-3188.000000
0.032312925,-963.500000
0.032426304,4187.500000
0.032539683,-3678.500000
0.032653061,-503.500000
0.032766440,3916.500000
0.032879819,-3943.500000
0.032993197,92.500000
0.033106576,3582.000000
0.033219955,-4388.500000
0.033333333,558.000000
0.033446712,3189.500000
0.033560091,-4423.000000
0.033673469,1482.500000
0.033786848,3057.500000
0.033900227,-4521.500000
0.034013605,1657.000000
0.034126984,2290.500000
0.034240363,-4507.000000
0.034353741,2566.500000
0.034467120,2138.000000
0.034580499,-4500.000000
0.034693878,2777.000000
0.034807256,1289.500000
0.034920635,-4476.000000
0.035034014,3371.500000
0.035147392,1000.500000
0.035260771,-4202.500000
0.035374150,3450.000000
0.035487528,91.500000
0.035600907,-4102.000000
0.035714286,3844.500000
0.035827664,-390.000000
0.035941043,-3889.000000
0.036054422,3977.500000
0.036167800,-1001.000000
0.036281179,-3164.500000
0.036394558,4692.500000
0.036507937,-1025.500000
0.036621315,-2563.000000
0.036734694,4595.500000
0.036848073,-1880.000000
0.036961451,-2228.500000
0.037074830,4792.500000
0.037188209,-2073.000000
0.037301587,-1495.500000
0.037414966,4622.000000
0.037528345,-3037.500000
0.037641723,-1473.000000
0.037755102,4218.500000
0.037868481,-3305.500000
0.037981859,-663.500000
0.038095238,4236.000000
0.038208617,-3561.500000
0.038321995,-108.000000
0.038435374,3901.000000
0.038548753,-3923.000000
0.038662132,618.500000
0.038775510,3854.500000
0.038888889,-3947.500000
0.039002268,1204.000000
0.039115646,3393.500000
0.039229025,-4272.000000
0.039342404,1803.000000
0.039455782,3028.500000
0.039569161,-4139.500000
0.039682540,2314.500000
0.039795918,2552.000000
0.039909297,-4323.500000
0.040022676,2736.500000
0.040136054,1952.000000
0.040249433,-4434.000000
0.040362812,2887.000000
0.040476190,1001.000000
0.040589569,-4597.000000
0.040702948,3207.500000
0.040816327,601.000000
0.040929705,-4152.000000
0.041043084,3775.500000
0.041156463,-72.500000
0.041269841,-3996.000000
0.041383220,4055.500000
0.041496599,-269.500000
0.041609977,-3279.000000
0.041723356,4512.000000
0.041836735,-961.000000
0.041950113,-3201.000000
0.042063492,4276.500000
0.042176871,-1648.500000
0.042290249,-2716.500000
0.042403628,4382.000000
0.042517007,-2260.000000
0.042630385,-2403.500000
0.042743764,4415.500000
0.042857143,-2660.500000
0.042970522,-1813.000000
0.043083900,4322.500000
0.043197279,-3253.500000
0.043310658,-1181.500000
0.043424036,4228.000000
0.043537415,-3511.000000
0.043650794,-527.500000
0.043764172,3983.000000
0.043877551,-3984.500000
0.043990930,-202.000000
0.044104308,3650.500000
0.044217687,-4122.000000
0.044331066,707.500000
0.044444444,3542.000000
0.044557823,-4359.000000
0.044671202,1103.500000
0.044784580,2896.000000
0.044897959,-4555.500000
0.045011338,1784.500000
0.045124717,2663.000000
0.045238095,-4435.000000
0.045351474,2287.500000
0.045464853,2111.000000
0.045578231,-4567.000000
0.045691610,2744.500000
0.045804989,1608.500000
0.045918367,-4477.000000
0.046031746,3222.000000
0.046145125,1052.500000
0.046258503,-4255.000000
0.046371882,3747.000000
0.046485261,639.000000
0.046598639,-4052.000000
0.046712018,3941.000000
0.046825397,-97.000000
0.046938776,-3799.000000
0.047052154,4255.000000
0.047165533,-408.000000
0.047278912,-3127.000000
0.047392290,4525.000000
0.047505669,-1280.000000
0.047619048,-3108.000000
0.047732426,4587.500000
0.047845805,-1648.500000
0.047959184,-2263.000000
0.048072562,4670.500000
0.048185941,-2376.000000
0.048299320,-2159.500000
0.048412698,4480.000000
0.048526077,-2641.500000
0.048639456,-1207.500000
0.048752834,4694.500000
