label,12_u1_160_p
time_s,envelope_detrended
0.000000000,-0.004121
0.000113379,-0.003911
0.000226757,-0.003716
0.000340136,-0.003531
0.000453515,-0.003361
0.000566893,-0.003207
0.000680272,-0.003062
0.000793651,-0.002927
0.000907029,-0.002808
0.001020408,-0.002703
0.001133787,-0.002614
0.001247166,-0.002534
0.001360544,-0.002464
0.001473923,-0.002410
0.001587302,-0.002370
0.001700680,-0.002341
0.001814059,-0.002326
0.001927438,-0.002322
0.002040816,-0.002332
0.002154195,-0.002358
0.002267574,-0.002393
0.002380952,-0.002439
0.002494331,-0.002500
0.002607710,-0.002570
0.002721088,-0.002656
0.002834467,-0.002752
0.002947846,-0.002862
0.003061224,-0.002983
0.003174603,-0.003119
0.003287982,-0.003270
0.003401361,-0.003425
0.003514739,-0.003601
0.003628118,-0.003782
0.003741497,-0.003983
0.003854875,-0.004194
0.003968254,-0.004415
0.004081633,-0.004650
0.004195011,-0.004901
0.004308390,-0.005162
0.004421769,-0.005438
0.004535147,-0.005729
0.004648526,-0.006030
0.004761905,-0.006351
0.004875283,-0.006677
0.004988662,-0.007023
0.005102041,-0.007379
0.005215420,-0.007755
0.005328798,-0.008142
0.005442177,-0.008538
0.005555556,-0.008954
0.005668934,-0.009380
0.005782313,-0.009821
0.005895692,-0.010272
0.006009070,-0.010744
0.006122449,-0.011225
0.006235828,-0.011721
0.006349206,-0.012227
0.006462585,-0.012754
0.006575964,-0.013285
0.006689342,-0.013836
0.006802721,-0.014398
0.006916100,-0.014974
0.007029478,-0.015560
0.007142857,-0.016162
0.007256236,-0.016778
0.007369615,-0.017404
0.007482993,-0.018041
0.007596372,-0.018692
0.007709751,-0.019359
0.007823129,-0.020035
0.007936508,-0.020722
0.008049887,-0.021424
0.008163265,-0.022135
0.008276644,-0.022857
0.008390023,-0.023588
0.008503401,-0.024335
0.008616780,-0.025092
0.008730159,-0.025858
0.008843537,-0.026640
0.008956916,-0.027427
0.009070295,-0.028229
0.009183673,-0.029040
0.009297052,-0.029862
0.009410431,-0.030694
0.009523810,-0.031536
0.009637188,-0.032388
0.009750567,-0.033250
0.009863946,-0.034122
0.009977324,-0.035009
0.010090703,-0.035901
0.010204082,-0.036803
0.010317460,-0.037720
