label,7_c_120_p
time_s,envelope_detrended
0.000000000,-0.416026
0.000113379,-0.412408
0.000226757,-0.408767
0.000340136,-0.405094
0.000453515,-0.401396
0.000566893,-0.397670
0.000680272,-0.393916
0.000793651,-0.390134
0.000907029,-0.386328
0.001020408,-0.382494
0.001133787,-0.378637
0.001247166,-0.374751
0.001360544,-0.370841
0.001473923,-0.366908
0.001587302,-0.362947
0.001700680,-0.358962
0.001814059,-0.354958
0.001927438,-0.350927
0.002040816,-0.346871
0.002154195,-0.342792
0.002267574,-0.338694
0.002380952,-0.334572
0.002494331,-0.330427
0.002607710,-0.326259
0.002721088,-0.322071
0.002834467,-0.317865
0.002947846,-0.313635
0.003061224,-0.309386
0.003174603,-0.305119
0.003287982,-0.300828
0.003401361,-0.296522
0.003514739,-0.292194
0.003628118,-0.287846
0.003741497,-0.283484
0.003854875,-0.279099
0.003968254,-0.274699
0.004081633,-0.270276
0.004195011,-0.265844
0.004308390,-0.261388
0.004421769,-0.256917
0.004535147,-0.252428
0.004648526,-0.247925
0.004761905,-0.243408
0.004875283,-0.238872
0.004988662,-0.234317
0.005102041,-0.229752
0.005215420,-0.225169
0.005328798,-0.220576
0.005442177,-0.215965
0.005555556,-0.211344
0.005668934,-0.206704
0.005782313,-0.202054
0.005895692,-0.197391
0.006009070,-0.192718
0.006122449,-0.188031
0.006235828,-0.183335
0.006349206,-0.178624
0.006462585,-0.173909
0.006575964,-0.169179
0.006689342,-0.164440
0.006802721,-0.159697
0.006916100,-0.154944
0.007029478,-0.150181
0.007142857,-0.145409
0.007256236,-0.140638
0.007369615,-0.135852
0.007482993,-0.131066
0.007596372,-0.126275
0.007709751,-0.121475
0.007823129,-0.116674
0.007936508,-0.111869
0.008049887,-0.107060
0.008163265,-0.102250
0.008276644,-0.097436
0.008390023,-0.092621
0.008503401,-0.087807
0.008616780,-0.082988
0.008730159,-0.078169
0.008843537,-0.073354
0.008956916,-0.068535
0.009070295,-0.063716
0.009183673,-0.058902
0.009297052,-0.054087
0.009410431,-0.049277
