time_s,raw
0.000000000,2554.000000
0.000113379,1477.500000
0.000226757,-3814.500000
0.000340136,2957.000000
0.000453515,965.000000
0.000566893,-3651.000000
0.000680272,3198.500000
0.000793651,372.000000
0.000907029,-3517.500000
0.001020408,3448.000000
0.001133787,-141.500000
0.001247166,-3248.000000
0.001360544,3607.500000
0.001473923,-775.500000
0.001587302,-2997.500000
0.001700680,3786.500000
0.001814059,-1196.500000
0.001927438,-2415.500000
0.002040816,4050.500000
0.002154195,-1595.500000
0.002267574,-1972.500000
0.002380952,4062.000000
0.002494331,-2100.500000
0.002607710,-1527.000000
0.002721088,4065.000000
0.002834467,-2460.000000
0.002947846,-1104.000000
0.003061224,3926.500000
0.003174603,-3004.500000
0.003287982,-722.000000
0.003401361,3672.000000
0.003514739,-3368.500000
0.003628118,-186.000000
0.003741497,3428.000000
0.003854875,-3645.500000
0.003968254,232.000000
0.004081633,3105.500000
0.004195011,-3905.500000
0.004308390,745.500000
0.004421769,2791.000000
0.004535147,-3975.500000
0.004648526,1280.000000
0.004761905,2455.000000
0.004875283,-3959.000000
0.004988662,1797.500000
0.005102041,2106.000000
0.005215420,-3923.000000
0.005328798,2301.000000
0.005442177,1720.500000
0.005555556,-3849.000000
0.005668934,2683.500000
0.005782313,1133.500000
0.005895692,-3850.000000
0.006009070,2901.000000
0.006122449,550.500000
0.006235828,-3666.000000
0.006349206,3189.500000
0.006462585,-30.000000
0.006575964,-3481.000000
0.006689342,3432.000000
0.006802721,-497.500000
0.006916100,-3060.000000
0.007029478,3778.000000
0.007142857,-896.500000
0.007256236,-2604.500000
0.007369615,4000.500000
0.007482993,-1315.500000
0.007596372,-2094.500000
0.007709751,4184.500000
0.007823129,-1735.000000
0.007936508,-1728.500000
0.008049887,4099.000000
0.008163265,-2329.000000
0.008276644,-1358.500000
0.008390023,3887.500000
0.008503401,-2854.000000
0.008616780,-1007.000000
0.008730159,3686.000000
0.008843537,-3229.000000
0.008956916,-530.000000
0.009070295,3496.000000
0.009183673,-3535.500000
0.009297052,-18.000000
0.009410431,3272.500000
0.009523810,-3722.000000
0.009637188,615.000000
0.009750567,3062.000000
0.009863946,-3777.000000
0.009977324,1139.500000
0.010090703,2704.500000
0.010204082,-3877.500000
0.010317460,1618.000000
0.010430839,2297.500000
0.010544218,-3974.500000
0.010657596,1947.000000
0.010770975,1724.000000
0.010884354,-4070.500000
0.010997732,2336.500000
0.011111111,1241.500000
0.011224490,-3873.500000
0.011337868,2682.000000
0.011451247,707.000000
0.011564626,-3818.500000
0.011678005,2980.000000
0.011791383,287.000000
0.011904762,-3460.500000
0.012018141,3421.500000
0.012131519,-195.000000
0.012244898,-3160.500000
0.012358277,3683.000000
0.012471655,-632.000000
0.012585034,-2691.000000
0.012698413,3911.500000
0.012811791,-1137.500000
0.012925170,-2397.500000
0.013038549,3922.000000
0.013151927,-1697.500000
0.013265306,-1987.000000
0.013378685,4020.500000
0.013492063,-2199.000000
0.013605442,-1659.000000
0.013718821,3807.500000
0.013832200,-2734.500000
0.013945578,-1172.000000
0.014058957,3726.500000
0.014172336,-3007.000000
0.014285714,-661.500000
0.014399093,3555.500000
0.014512472,-3317.500000
0.014625850,-137.500000
0.014739229,3501.500000
0.014852608,-3441.500000
0.014965986,484.500000
0.015079365,3266.500000
0.015192744,-3678.500000
0.015306122,908.500000
0.015419501,2842.500000
0.015532880,-3842.500000
0.015646259,1336.500000
0.015759637,2401.500000
0.015873016,-3993.000000
0.015986395,1727.500000
0.016099773,1896.000000
0.016213152,-4071.500000
