rank,frequency_hz,magnitude_db
1,3000.000,-19.040
2,3013.875,-39.429
3,2986.125,-43.404
4,3004.625,-44.891
5,120.625,-52.808
6,2990.750,-55.062
7,2995.375,-55.519
8,452.375,-56.176
9,1358.250,-56.962
10,1433.625,-57.618
