rank,frequency_hz,magnitude_db
1,3000.000,-18.868
2,3000.875,-48.287
3,2998.250,-53.564
4,180.000,-53.669
5,2999.125,-58.476
6,3002.625,-59.239
7,2820.000,-62.052
8,2997.375,-62.089
9,3046.875,-66.112
10,3003.125,-69.292
