time_s,envelope_detrended
0.000000000,0.447501
0.000113379,0.434315
0.000226757,0.421134
0.000340136,0.407963
0.000453515,0.394806
0.000566893,0.381664
0.000680272,0.368537
0.000793651,0.355434
0.000907029,0.342355
0.001020408,0.329301
0.001133787,0.316271
0.001247166,0.303276
0.001360544,0.290314
0.001473923,0.277387
0.001587302,0.264495
0.001700680,0.251646
0.001814059,0.238836
0.001927438,0.226075
0.002040816,0.213353
0.002154195,0.200681
0.002267574,0.188062
0.002380952,0.175487
0.002494331,0.162970
0.002607710,0.150503
0.002721088,0.138094
0.002834467,0.125744
0.002947846,0.113448
0.003061224,0.101210
0.003174603,0.089036
0.003287982,0.076925
0.003401361,0.064878
0.003514739,0.052890
0.003628118,0.040970
0.003741497,0.029114
0.003854875,0.017327
0.003968254,0.005602
0.004081633,-0.006053
0.004195011,-0.017636
0.004308390,-0.029154
0.004421769,-0.040600
0.004535147,-0.051977
0.004648526,-0.063285
0.004761905,-0.074520
0.004875283,-0.085687
0.004988662,-0.096775
0.005102041,-0.107795
0.005215420,-0.118742
0.005328798,-0.129620
0.005442177,-0.140420
0.005555556,-0.151146
0.005668934,-0.161800
0.005782313,-0.172379
0.005895692,-0.182886
0.006009070,-0.193314
0.006122449,-0.203674
0.006235828,-0.213950
0.006349206,-0.224158
0.006462585,-0.234288
0.006575964,-0.244340
0.006689342,-0.254318
0.006802721,-0.264218
0.006916100,-0.274040
0.007029478,-0.283788
0.007142857,-0.293459
0.007256236,-0.303050
0.007369615,-0.312564
0.007482993,-0.322000
0.007596372,-0.331362
0.007709751,-0.340641
0.007823129,-0.349841
0.007936508,-0.358964
0.008049887,-0.368013
0.008163265,-0.376979
0.008276644,-0.385866
0.008390023,-0.394676
0.008503401,-0.403412
0.008616780,-0.412065
0.008730159,-0.420644
0.008843537,-0.429141
0.008956916,-0.437564
0.009070295,-0.445914
0.009183673,-0.454185
0.009297052,-0.462378
0.009410431,-0.470498
0.009523810,-0.478540
0.009637188,-0.486508
0.009750567,-0.494408
0.009863946,-0.502230
0.009977324,-0.509978
0.010090703,-0.517658
0.010204082,-0.525264
0.010317460,-0.532797
0.010430839,-0.540262
0.010544218,-0.547653
0.010657596,-0.554981
0.010770975,-0.562235
0.010884354,-0.569421
0.010997732,-0.576544
0.011111111,-0.583598
0.011224490,-0.590583
0.011337868,-0.597500
0.011451247,-0.604354
0.011564626,-0.611139
0.011678005,-0.617865
0.011791383,-0.624518
0.011904762,-0.631112
0.012018141,-0.637643
0.012131519,-0.644105
0.012244898,-0.650509
0.012358277,-0.656844
0.012471655,-0.663120
0.012585034,-0.669329
0.012698413,-0.675478
0.012811791,-0.681564
0.012925170,-0.687586
0.013038549,-0.693545
0.013151927,-0.699445
0.013265306,-0.705276
0.013378685,-0.711049
0.013492063,-0.716763
0.013605442,-0.722409
0.013718821,-0.727996
0.013832200,-0.733525
0.013945578,-0.738990
0.014058957,-0.744391
0.014172336,-0.749734
0.014285714,-0.755018
0.014399093,-0.760238
0.014512472,-0.765400
0.014625850,-0.770503
0.014739229,-0.775543
0.014852608,-0.780529
0.014965986,-0.785451
0.015079365,-0.790319
0.015192744,-0.795124
0.015306122,-0.799876
0.015419501,-0.804568
0.015532880,-0.809202
0.015646259,-0.813777
0.015759637,-0.818294
0.015873016,-0.822756
0.015986395,-0.827165
0.016099773,-0.831511
0.016213152,-0.835807
0.016326531,-0.840040
0.016439909,-0.844224
0.016553288,-0.848345
0.016666667,-0.852417
0.016780045,-0.856430
0.016893424,-0.860384
0.017006803,-0.864285
0.017120181,-0.868127
0.017233560,-0.871915
0.017346939,-0.875644
0.017460317,-0.879320
0.017573696,-0.882937
0.017687075,-0.886501
0.017800454,-0.890005
0.017913832,-0.893451
0.018027211,-0.896844
0.018140590,-0.900177
0.018253968,-0.903457
0.018367347,-0.906673
0.018480726,-0.909836
0.018594104,-0.912945
0.018707483,-0.915990
0.018820862,-0.918981
0.018934240,-0.921914
0.019047619,-0.924788
0.019160998,-0.927604
0.019274376,-0.930365
0.019387755,-0.933063
0.019501134,-0.935708
0.019614512,-0.938298
0.019727891,-0.940825
0.019841270,-0.943299
0.019954649,-0.945713
0.020068027,-0.948069
0.020181406,-0.950372
0.020294785,-0.952620
0.020408163,-0.954810
0.020521542,-0.956946
0.020634921,-0.959023
0.020748299,-0.961047
0.020861678,-0.963017
0.020975057,-0.964933
0.021088435,-0.966795
0.021201814,-0.968604
0.021315193,-0.970354
0.021428571,-0.972055
0.021541950,-0.973702
0.021655329,-0.975296
0.021768707,-0.976841
0.021882086,-0.978332
0.021995465,-0.979769
0.022108844,-0.981157
0.022222222,-0.982491
0.022335601,-0.983777
0.022448980,-0.985009
0.022562358,-0.986192
0.022675737,-0.987321
0.022789116,-0.988407
0.022902494,-0.989438
0.023015873,-0.990421
0.023129252,-0.991355
0.023242630,-0.992235
0.023356009,-0.993071
0.023469388,-0.993858
0.023582766,-0.994592
0.023696145,-0.995281
0.023809524,-0.995922
0.023922902,-0.996514
0.024036281,-0.997057
0.024149660,-0.997555
0.024263039,-0.998006
0.024376417,-0.998407
0.024489796,-0.998764
0.024603175,-0.999072
0.024716553,-0.999337
0.024829932,-0.999557
0.024943311,-0.999734
0.025056689,-0.999866
0.025170068,-0.999955
0.025283447,-0.999999
0.025396825,-1.000000
0.025510204,-0.999962
0.025623583,-0.999879
0.025736961,-0.999762
0.025850340,-0.999602
0.025963719,-0.999407
0.026077098,-0.999168
0.026190476,-0.998900
0.026303855,-0.998593
0.026417234,-0.998252
0.026530612,-0.997876
0.026643991,-0.997467
0.026757370,-0.997028
0.026870748,-0.996555
0.026984127,-0.996052
0.027097506,-0.995521
0.027210884,-0.994960
0.027324263,-0.994374
0.027437642,-0.993760
0.027551020,-0.993121
0.027664399,-0.992457
0.027777778,-0.991770
0.027891156,-0.991062
0.028004535,-0.990331
0.028117914,-0.989574
0.028231293,-0.988799
0.028344671,-0.988004
0.028458050,-0.987194
0.028571429,-0.986360
0.028684807,-0.985511
0.028798186,-0.984643
0.028911565,-0.983760
0.029024943,-0.982863
0.029138322,-0.981946
0.029251701,-0.981015
0.029365079,-0.980069
0.029478458,-0.979108
0.029591837,-0.978137
0.029705215,-0.977148
0.029818594,-0.976148
0.029931973,-0.975139
0.030045351,-0.974115
0.030158730,-0.973076
0.030272109,-0.972033
0.030385488,-0.970975
0.030498866,-0.969912
0.030612245,-0.968840
0.030725624,-0.967758
0.030839002,-0.966671
0.030952381,-0.965574
0.031065760,-0.964477
0.031179138,-0.963371
0.031292517,-0.962265
0.031405896,-0.961149
0.031519274,-0.960033
0.031632653,-0.958917
0.031746032,-0.957797
0.031859410,-0.956681
0.031972789,-0.955561
0.032086168,-0.954440
0.032199546,-0.953320
0.032312925,-0.952205
0.032426304,-0.951090
0.032539683,-0.949979
0.032653061,-0.948874
0.032766440,-0.947769
0.032879819,-0.946669
0.032993197,-0.945574
0.033106576,-0.944483
0.033219955,-0.943398
0.033333333,-0.942318
0.033446712,-0.941243
0.033560091,-0.940172
0.033673469,-0.939112
0.033786848,-0.938056
0.033900227,-0.937011
0.034013605,-0.935970
0.034126984,-0.934934
0.034240363,-0.933909
0.034353741,-0.932888
0.034467120,-0.931877
0.034580499,-0.930871
0.034693878,-0.929870
0.034807256,-0.928879
0.034920635,-0.927893
0.035034014,-0.926912
0.035147392,-0.925940
0.035260771,-0.924969
0.035374150,-0.924008
0.035487528,-0.923051
0.035600907,-0.922100
0.035714286,-0.921154
0.035827664,-0.920212
0.035941043,-0.919281
0.036054422,-0.918349
0.036167800,-0.917423
0.036281179,-0.916506
0.036394558,-0.915590
0.036507937,-0.914683
0.036621315,-0.913781
0.036734694,-0.912885
0.036848073,-0.911993
0.036961451,-0.911106
0.037074830,-0.910225
0.037188209,-0.909348
0.037301587,-0.908481
0.037414966,-0.907619
0.037528345,-0.906762
0.037641723,-0.905910
0.037755102,-0.905063
0.037868481,-0.904226
0.037981859,-0.903394
0.038095238,-0.902567
0.038208617,-0.901745
0.038321995,-0.900928
0.038435374,-0.900120
0.038548753,-0.899318
0.038662132,-0.898516
0.038775510,-0.897723
0.038888889,-0.896936
0.039002268,-0.896154
0.039115646,-0.895371
0.039229025,-0.894594
0.039342404,-0.893822
0.039455782,-0.893054
0.039569161,-0.892287
0.039682540,-0.891525
0.039795918,-0.890763
0.039909297,-0.890006
0.040022676,-0.889248
0.040136054,-0.888487
0.040249433,-0.887730
0.040362812,-0.886973
0.040476190,-0.886211
0.040589569,-0.885450
0.040702948,-0.884688
0.040816327,-0.883917
0.040929705,-0.883151
0.041043084,-0.882375
0.041156463,-0.881594
0.041269841,-0.880809
0.041383220,-0.880018
0.041496599,-0.879223
0.041609977,-0.878423
0.041723356,-0.877614
0.041836735,-0.876799
0.041950113,-0.875975
0.042063492,-0.875146
0.042176871,-0.874308
0.042290249,-0.873460
0.042403628,-0.872607
0.042517007,-0.871744
0.042630385,-0.870871
0.042743764,-0.869994
0.042857143,-0.869102
0.042970522,-0.868205
0.043083900,-0.867304
0.043197279,-0.866388
0.043310658,-0.865467
0.043424036,-0.864532
0.043537415,-0.863591
0.043650794,-0.862641
0.043764172,-0.861687
0.043877551,-0.860717
