rank,frequency_hz,magnitude_db
1,3000.000,-26.770
2,2998.750,-36.254
3,3001.250,-41.500
4,3002.500,-53.337
5,40.125,-53.960
6,2997.500,-55.653
7,42.000,-55.727
8,41.250,-55.987
9,39.000,-56.557
10,38.500,-56.894
