label,8_c_140_p
time_s,envelope
0.000000000,18.880243
0.000113379,18.880342
0.000226757,18.880426
0.000340136,18.880499
0.000453515,18.880556
0.000566893,18.880600
0.000680272,18.880630
0.000793651,18.880648
0.000907029,18.880650
0.001020408,18.880640
0.001133787,18.880617
0.001247166,18.880581
0.001360544,18.880531
0.001473923,18.880466
0.001587302,18.880392
0.001700680,18.880302
0.001814059,18.880199
0.001927438,18.880083
0.002040816,18.879955
0.002154195,18.879814
0.002267574,18.879660
0.002380952,18.879494
0.002494331,18.879313
0.002607710,18.879122
0.002721088,18.878916
0.002834467,18.878698
0.002947846,18.878468
0.003061224,18.878223
0.003174603,18.877968
0.003287982,18.877701
0.003401361,18.877419
0.003514739,18.877125
0.003628118,18.876818
0.003741497,18.876499
0.003854875,18.876167
0.003968254,18.875824
0.004081633,18.875465
0.004195011,18.875097
0.004308390,18.874714
0.004421769,18.874321
0.004535147,18.873915
0.004648526,18.873495
0.004761905,18.873064
0.004875283,18.872620
0.004988662,18.872166
0.005102041,18.871696
0.005215420,18.871218
0.005328798,18.870726
0.005442177,18.870222
0.005555556,18.869705
0.005668934,18.869179
0.005782313,18.868639
0.005895692,18.868088
0.006009070,18.867525
0.006122449,18.866949
0.006235828,18.866364
0.006349206,18.865767
0.006462585,18.865156
0.006575964,18.864536
0.006689342,18.863903
0.006802721,18.863260
0.006916100,18.862606
0.007029478,18.861938
0.007142857,18.861259
0.007256236,18.860571
0.007369615,18.859873
0.007482993,18.859159
0.007596372,18.858438
0.007709751,18.857702
0.007823129,18.856958
0.007936508,18.856201
0.008049887,18.855434
0.008163265,18.854656
0.008276644,18.853867
0.008390023,18.853065
0.008503401,18.852255
0.008616780,18.851433
0.008730159,18.850597
0.008843537,18.849752
0.008956916,18.848898
0.009070295,18.848030
0.009183673,18.847153
0.009297052,18.846264
0.009410431,18.845364
0.009523810,18.844452
0.009637188,18.843531
0.009750567,18.842598
0.009863946,18.841654
0.009977324,18.840698
0.010090703,18.839733
0.010204082,18.838755
0.010317460,18.837769
0.010430839,18.836771
0.010544218,18.835760
0.010657596,18.834740
0.010770975,18.833708
0.010884354,18.832666
0.010997732,18.831614
0.011111111,18.830549
0.011224490,18.829477
0.011337868,18.828392
0.011451247,18.827297
0.011564626,18.826191
0.011678005,18.825075
0.011791383,18.823950
0.011904762,18.822815
0.012018141,18.821669
0.012131519,18.820515
0.012244898,18.819349
0.012358277,18.818174
0.012471655,18.816990
0.012585034,18.815798
