label,4_u1_180_p
time_s,envelope
0.000000000,3.295503
0.000113379,3.293863
0.000226757,3.292206
0.000340136,3.290532
0.000453515,3.288841
0.000566893,3.287133
0.000680272,3.285408
0.000793651,3.283667
0.000907029,3.281910
0.001020408,3.280136
0.001133787,3.278345
0.001247166,3.276539
0.001360544,3.274716
0.001473923,3.272877
0.001587302,3.271022
0.001700680,3.269152
0.001814059,3.267266
0.001927438,3.265363
0.002040816,3.263446
0.002154195,3.261513
0.002267574,3.259564
0.002380952,3.257600
0.002494331,3.255621
0.002607710,3.253626
0.002721088,3.251616
0.002834467,3.249592
0.002947846,3.247552
0.003061224,3.245497
0.003174603,3.243427
0.003287982,3.241342
0.003401361,3.239243
0.003514739,3.237128
0.003628118,3.235000
0.003741497,3.232856
0.003854875,3.230698
0.003968254,3.228526
0.004081633,3.226339
0.004195011,3.224137
0.004308390,3.221921
0.004421769,3.219692
0.004535147,3.217447
0.004648526,3.215189
0.004761905,3.212917
0.004875283,3.210630
0.004988662,3.208330
0.005102041,3.206016
0.005215420,3.203687
0.005328798,3.201346
0.005442177,3.198991
0.005555556,3.196621
0.005668934,3.194239
0.005782313,3.191843
0.005895692,3.189433
0.006009070,3.187011
0.006122449,3.184574
0.006235828,3.182125
0.006349206,3.179663
0.006462585,3.177187
0.006575964,3.174698
0.006689342,3.172197
0.006802721,3.169682
0.006916100,3.167155
0.007029478,3.164615
0.007142857,3.162062
0.007256236,3.159497
0.007369615,3.156919
0.007482993,3.154328
0.007596372,3.151725
0.007709751,3.149110
0.007823129,3.146482
0.007936508,3.143843
0.008049887,3.141191
0.008163265,3.138526
0.008276644,3.135850
0.008390023,3.133162
0.008503401,3.130462
0.008616780,3.127750
0.008730159,3.125026
0.008843537,3.122291
0.008956916,3.119544
0.009070295,3.116786
0.009183673,3.114016
0.009297052,3.111234
0.009410431,3.108442
0.009523810,3.105638
0.009637188,3.102823
0.009750567,3.099997
0.009863946,3.097160
0.009977324,3.094312
0.010090703,3.091453
0.010204082,3.088584
0.010317460,3.085704
0.010430839,3.082814
0.010544218,3.079912
0.010657596,3.077001
0.010770975,3.074080
0.010884354,3.071148
0.010997732,3.068206
0.011111111,3.065255
0.011224490,3.062293
0.011337868,3.059322
0.011451247,3.056341
0.011564626,3.053350
0.011678005,3.050350
0.011791383,3.047341
0.011904762,3.044322
0.012018141,3.041294
0.012131519,3.038257
0.012244898,3.035211
0.012358277,3.032156
0.012471655,3.029093
0.012585034,3.026021
0.012698413,3.022941
0.012811791,3.019852
0.012925170,3.016754
0.013038549,3.013649
0.013151927,3.010535
0.013265306,3.007413
0.013378685,3.004283
0.013492063,3.001145
0.013605442,2.997999
0.013718821,2.994846
0.013832200,2.991685
0.013945578,2.988516
0.014058957,2.985340
0.014172336,2.982156
0.014285714,2.978966
0.014399093,2.975767
0.014512472,2.972562
0.014625850,2.969349
0.014739229,2.966130
0.014852608,2.962903
0.014965986,2.959669
0.015079365,2.956428
0.015192744,2.953181
0.015306122,2.949926
0.015419501,2.946665
0.015532880,2.943397
0.015646259,2.940123
0.015759637,2.936842
0.015873016,2.933554
0.015986395,2.930259
0.016099773,2.926959
0.016213152,2.923652
0.016326531,2.920338
0.016439909,2.917018
0.016553288,2.913692
0.016666667,2.910360
0.016780045,2.907022
0.016893424,2.903678
0.017006803,2.900327
0.017120181,2.896971
0.017233560,2.893609
0.017346939,2.890242
0.017460317,2.886868
0.017573696,2.883489
0.017687075,2.880104
0.017800454,2.876714
0.017913832,2.873318
0.018027211,2.869917
0.018140590,2.866511
0.018253968,2.863099
0.018367347,2.859682
0.018480726,2.856260
0.018594104,2.852832
0.018707483,2.849400
0.018820862,2.845963
0.018934240,2.842520
0.019047619,2.839073
0.019160998,2.835621
0.019274376,2.832164
0.019387755,2.828703
0.019501134,2.825236
0.019614512,2.821765
0.019727891,2.818290
0.019841270,2.814810
0.019954649,2.811326
0.020068027,2.807837
0.020181406,2.804344
0.020294785,2.800846
0.020408163,2.797344
0.020521542,2.793839
0.020634921,2.790328
0.020748299,2.786814
0.020861678,2.783296
0.020975057,2.779773
0.021088435,2.776247
0.021201814,2.772717
0.021315193,2.769182
0.021428571,2.765644
0.021541950,2.762103
0.021655329,2.758557
0.021768707,2.755008
0.021882086,2.751455
0.021995465,2.747898
0.022108844,2.744339
0.022222222,2.740775
0.022335601,2.737208
0.022448980,2.733638
0.022562358,2.730065
0.022675737,2.726488
0.022789116,2.722908
0.022902494,2.719325
0.023015873,2.715739
0.023129252,2.712150
0.023242630,2.708557
0.023356009,2.704962
0.023469388,2.701364
0.023582766,2.697763
0.023696145,2.694159
0.023809524,2.690552
0.023922902,2.686942
0.024036281,2.683330
0.024149660,2.679715
0.024263039,2.676097
0.024376417,2.672477
0.024489796,2.668854
0.024603175,2.665228
0.024716553,2.661600
0.024829932,2.657969
0.024943311,2.654335
0.025056689,2.650699
0.025170068,2.647061
0.025283447,2.643420
0.025396825,2.639776
0.025510204,2.636130
0.025623583,2.632481
0.025736961,2.628830
0.025850340,2.625176
0.025963719,2.621520
0.026077098,2.617862
0.026190476,2.614201
0.026303855,2.610538
0.026417234,2.606872
0.026530612,2.603204
0.026643991,2.599534
0.026757370,2.595862
0.026870748,2.592187
0.026984127,2.588511
0.027097506,2.584831
0.027210884,2.581151
0.027324263,2.577468
0.027437642,2.573783
0.027551020,2.570096
0.027664399,2.566407
0.027777778,2.562716
0.027891156,2.559024
0.028004535,2.555330
0.028117914,2.551634
0.028231293,2.547937
0.028344671,2.544238
0.028458050,2.540538
0.028571429,2.536836
0.028684807,2.533133
0.028798186,2.529428
0.028911565,2.525723
0.029024943,2.522016
0.029138322,2.518308
0.029251701,2.514599
0.029365079,2.510889
0.029478458,2.507178
0.029591837,2.503467
0.029705215,2.499754
0.029818594,2.496041
0.029931973,2.492327
0.030045351,2.488613
0.030158730,2.484899
0.030272109,2.481183
0.030385488,2.477468
0.030498866,2.473752
0.030612245,2.470036
0.030725624,2.466320
0.030839002,2.462604
0.030952381,2.458888
0.031065760,2.455172
0.031179138,2.451457
0.031292517,2.447741
0.031405896,2.444026
0.031519274,2.440311
0.031632653,2.436597
0.031746032,2.432883
0.031859410,2.429169
0.031972789,2.425457
0.032086168,2.421745
0.032199546,2.418034
0.032312925,2.414324
0.032426304,2.410615
0.032539683,2.406908
0.032653061,2.403201
0.032766440,2.399496
0.032879819,2.395791
0.032993197,2.392089
0.033106576,2.388387
0.033219955,2.384688
0.033333333,2.380990
0.033446712,2.377294
0.033560091,2.373599
0.033673469,2.369907
0.033786848,2.366216
0.033900227,2.362528
0.034013605,2.358841
0.034126984,2.355157
0.034240363,2.351475
0.034353741,2.347796
0.034467120,2.344119
0.034580499,2.340445
0.034693878,2.336773
0.034807256,2.333104
0.034920635,2.329438
0.035034014,2.325774
0.035147392,2.322114
0.035260771,2.318457
0.035374150,2.314802
0.035487528,2.311151
0.035600907,2.307503
0.035714286,2.303859
0.035827664,2.300218
0.035941043,2.296580
0.036054422,2.292946
0.036167800,2.289316
0.036281179,2.285690
0.036394558,2.282067
0.036507937,2.278449
0.036621315,2.274834
0.036734694,2.271224
0.036848073,2.267617
0.036961451,2.264015
0.037074830,2.260418
0.037188209,2.256825
0.037301587,2.253237
0.037414966,2.249653
0.037528345,2.246075
0.037641723,2.242501
0.037755102,2.238932
0.037868481,2.235368
0.037981859,2.231810
0.038095238,2.228257
0.038208617,2.224709
0.038321995,2.221167
0.038435374,2.217631
0.038548753,2.214100
0.038662132,2.210575
0.038775510,2.207056
0.038888889,2.203543
0.039002268,2.200036
0.039115646,2.196536
0.039229025,2.193042
0.039342404,2.189554
0.039455782,2.186073
0.039569161,2.182599
0.039682540,2.179132
0.039795918,2.175672
0.039909297,2.172219
0.040022676,2.168773
0.040136054,2.165334
0.040249433,2.161903
0.040362812,2.158480
0.040476190,2.155065
0.040589569,2.151657
0.040702948,2.148257
0.040816327,2.144866
0.040929705,2.141483
0.041043084,2.138108
0.041156463,2.134742
0.041269841,2.131384
0.041383220,2.128034
0.041496599,2.124694
0.041609977,2.121362
0.041723356,2.118040
0.041836735,2.114726
0.041950113,2.111422
0.042063492,2.108127
0.042176871,2.104841
0.042290249,2.101565
0.042403628,2.098298
0.042517007,2.095041
0.042630385,2.091794
0.042743764,2.088557
0.042857143,2.085330
0.042970522,2.082113
0.043083900,2.078906
0.043197279,2.075709
0.043310658,2.072523
0.043424036,2.069347
0.043537415,2.066182
0.043650794,2.063028
0.043764172,2.059885
0.043877551,2.056753
0.043990930,2.053632
0.044104308,2.050522
0.044217687,2.047423
0.044331066,2.044337
0.044444444,2.041261
0.044557823,2.038197
0.044671202,2.035145
0.044784580,2.032105
0.044897959,2.029078
0.045011338,2.026062
0.045124717,2.023059
0.045238095,2.020068
0.045351474,2.017090
0.045464853,2.014125
0.045578231,2.011173
0.045691610,2.008234
0.045804989,2.005307
0.045918367,2.002395
0.046031746,1.999496
0.046145125,1.996611
0.046258503,1.993739
0.046371882,1.990881
0.046485261,1.988037
0.046598639,1.985208
0.046712018,1.982393
0.046825397,1.979592
0.046938776,1.976806
0.047052154,1.974034
0.047165533,1.971278
0.047278912,1.968536
0.047392290,1.965810
0.047505669,1.963099
0.047619048,1.960403
0.047732426,1.957723
0.047845805,1.955059
0.047959184,1.952411
0.048072562,1.949778
0.048185941,1.947162
0.048299320,1.944562
0.048412698,1.941979
0.048526077,1.939412
0.048639456,1.936862
0.048752834,1.934329
0.048866213,1.931813
0.048979592,1.929314
0.049092971,1.926833
0.049206349,1.924369
0.049319728,1.921923
0.049433107,1.919494
0.049546485,1.917084
0.049659864,1.914691
0.049773243,1.912317
0.049886621,1.909961
0.050000000,1.907623
0.050113379,1.905304
0.050226757,1.903004
0.050340136,1.900723
0.050453515,1.898461
0.050566893,1.896218
0.050680272,1.893994
0.050793651,1.891790
0.050907029,1.889606
0.051020408,1.887441
0.051133787,1.885297
0.051247166,1.883172
0.051360544,1.881068
0.051473923,1.878984
0.051587302,1.876921
0.051700680,1.874879
0.051814059,1.872857
0.051927438,1.870857
0.052040816,1.868877
0.052154195,1.866919
0.052267574,1.864982
0.052380952,1.863066
0.052494331,1.861173
0.052607710,1.859301
0.052721088,1.857451
0.052834467,1.855624
0.052947846,1.853818
0.053061224,1.852035
0.053174603,1.850275
0.053287982,1.848537
0.053401361,1.846822
0.053514739,1.845130
0.053628118,1.843462
0.053741497,1.841816
0.053854875,1.840194
0.053968254,1.838596
0.054081633,1.837021
0.054195011,1.835470
0.054308390,1.833943
0.054421769,1.832441
0.054535147,1.830962
0.054648526,1.829508
0.054761905,1.828079
0.054875283,1.826674
0.054988662,1.825294
0.055102041,1.823940
0.055215420,1.822610
0.055328798,1.821306
0.055442177,1.820027
0.055555556,1.818774
0.055668934,1.817546
0.055782313,1.816344
0.055895692,1.815169
0.056009070,1.814019
0.056122449,1.812896
0.056235828,1.811799
0.056349206,1.810728
0.056462585,1.809685
0.056575964,1.808667
0.056689342,1.807677
0.056802721,1.806714
0.056916100,1.805778
0.057029478,1.804869
0.057142857,1.803988
0.057256236,1.803134
0.057369615,1.802307
0.057482993,1.801509
0.057596372,1.800738
0.057709751,1.799995
0.057823129,1.799281
0.057936508,1.798595
0.058049887,1.797937
0.058163265,1.797307
0.058276644,1.796706
0.058390023,1.796134
0.058503401,1.795591
0.058616780,1.795076
0.058730159,1.794591
0.058843537,1.794134
0.058956916,1.793706
0.059070295,1.793308
0.059183673,1.792939
0.059297052,1.792599
0.059410431,1.792289
0.059523810,1.792008
0.059637188,1.791757
0.059750567,1.791536
0.059863946,1.791344
0.059977324,1.791183
0.060090703,1.791051
0.060204082,1.790949
0.060317460,1.790877
0.060430839,1.790836
0.060544218,1.790825
0.060657596,1.790844
0.060770975,1.790893
0.060884354,1.790973
0.060997732,1.791084
0.061111111,1.791225
0.061224490,1.791397
0.061337868,1.791600
0.061451247,1.791833
0.061564626,1.792097
0.061678005,1.792393
0.061791383,1.792720
0.061904762,1.793077
0.062018141,1.793466
0.062131519,1.793886
0.062244898,1.794338
0.062358277,1.794821
0.062471655,1.795335
0.062585034,1.795881
0.062698413,1.796459
0.062811791,1.797068
0.062925170,1.797710
0.063038549,1.798382
0.063151927,1.799087
0.063265306,1.799824
0.063378685,1.800592
0.063492063,1.801392
0.063605442,1.802225
0.063718821,1.803089
0.063832200,1.803985
0.063945578,1.804913
0.064058957,1.805873
0.064172336,1.806865
0.064285714,1.807889
0.064399093,1.808944
0.064512472,1.810032
0.064625850,1.811152
0.064739229,1.812303
0.064852608,1.813487
0.064965986,1.814702
0.065079365,1.815950
0.065192744,1.817229
0.065306122,1.818540
0.065419501,1.819882
0.065532880,1.821257
0.065646259,1.822663
0.065759637,1.824101
0.065873016,1.825571
0.065986395,1.827072
0.066099773,1.828605
0.066213152,1.830169
0.066326531,1.831765
0.066439909,1.833393
0.066553288,1.835052
0.066666667,1.836742
0.066780045,1.838463
0.066893424,1.840216
0.067006803,1.842000
0.067120181,1.843814
0.067233560,1.845660
0.067346939,1.847537
0.067460317,1.849445
0.067573696,1.851384
0.067687075,1.853353
0.067800454,1.855353
0.067913832,1.857384
0.068027211,1.859445
0.068140590,1.861537
0.068253968,1.863658
0.068367347,1.865811
0.068480726,1.867993
0.068594104,1.870206
0.068707483,1.872448
0.068820862,1.874720
0.068934240,1.877022
0.069047619,1.879354
0.069160998,1.881716
0.069274376,1.884107
0.069387755,1.886527
0.069501134,1.888977
0.069614512,1.891456
0.069727891,1.893964
0.069841270,1.896501
0.069954649,1.899067
0.070068027,1.901662
0.070181406,1.904286
0.070294785,1.906938
0.070408163,1.909618
0.070521542,1.912327
0.070634921,1.915064
0.070748299,1.917829
0.070861678,1.920622
0.070975057,1.923443
0.071088435,1.926291
0.071201814,1.929168
0.071315193,1.932071
0.071428571,1.935002
0.071541950,1.937961
0.071655329,1.940946
0.071768707,1.943958
0.071882086,1.946998
0.071995465,1.950063
0.072108844,1.953156
0.072222222,1.956275
0.072335601,1.959420
0.072448980,1.962592
0.072562358,1.965789
0.072675737,1.969012
0.072789116,1.972261
0.072902494,1.975536
0.073015873,1.978836
0.073129252,1.982162
0.073242630,1.985513
0.073356009,1.988889
0.073469388,1.992289
0.073582766,1.995715
0.073696145,1.999165
0.073809524,2.002640
0.073922902,2.006139
0.074036281,2.009662
0.074149660,2.013209
0.074263039,2.016780
0.074376417,2.020375
0.074489796,2.023994
0.074603175,2.027636
0.074716553,2.031301
0.074829932,2.034990
0.074943311,2.038701
0.075056689,2.042435
0.075170068,2.046192
0.075283447,2.049972
0.075396825,2.053773
0.075510204,2.057597
0.075623583,2.061443
0.075736961,2.065310
0.075850340,2.069200
0.075963719,2.073110
0.076077098,2.077042
0.076190476,2.080996
0.076303855,2.084970
0.076417234,2.088964
0.076530612,2.092980
0.076643991,2.097016
0.076757370,2.101072
0.076870748,2.105148
0.076984127,2.109244
0.077097506,2.113359
0.077210884,2.117495
0.077324263,2.121649
0.077437642,2.125822
0.077551020,2.130015
0.077664399,2.134226
0.077777778,2.138455
0.077891156,2.142703
0.078004535,2.146969
0.078117914,2.151253
0.078231293,2.155555
0.078344671,2.159874
