rank,frequency_hz,magnitude_db
1,3000.000,-15.166
2,3014.125,-46.782
3,2985.875,-49.794
4,3004.750,-55.496
5,2820.000,-58.368
6,3023.500,-59.398
7,1153.000,-60.660
8,3009.500,-62.751
9,384.250,-62.858
10,461.000,-64.179
