rank,frequency_hz,magnitude_db
1,3000.000,-17.892
2,180.000,-58.058
3,40.125,-58.668
4,40.625,-58.923
5,39.875,-59.087
6,41.125,-59.179
7,40.875,-59.376
8,41.375,-59.738
9,40.375,-59.829
10,39.625,-59.911
