rank,frequency_hz,magnitude_db
1,3000.000,-13.765
2,3002.375,-52.681
3,2997.625,-53.694
4,3018.625,-53.876
5,180.000,-56.401
6,2820.000,-56.972
7,2981.375,-57.899
8,3009.375,-59.105
9,455.125,-59.169
10,121.375,-60.616
