time_s,envelope
0.000000000,2.125193
0.000113379,2.128310
0.000226757,2.131444
0.000340136,2.134596
0.000453515,2.137764
0.000566893,2.140949
0.000680272,2.144150
0.000793651,2.147367
0.000907029,2.150599
0.001020408,2.153847
0.001133787,2.157110
0.001247166,2.160388
0.001360544,2.163681
0.001473923,2.166988
0.001587302,2.170308
0.001700680,2.173643
0.001814059,2.176991
0.001927438,2.180351
0.002040816,2.183725
0.002154195,2.187111
0.002267574,2.190508
0.002380952,2.193918
0.002494331,2.197339
0.002607710,2.200772
0.002721088,2.204215
0.002834467,2.207668
0.002947846,2.211132
0.003061224,2.214605
0.003174603,2.218088
0.003287982,2.221580
0.003401361,2.225081
0.003514739,2.228590
0.003628118,2.232108
0.003741497,2.235633
0.003854875,2.239166
0.003968254,2.242706
0.004081633,2.246253
0.004195011,2.249806
0.004308390,2.253366
0.004421769,2.256931
0.004535147,2.260501
0.004648526,2.264077
0.004761905,2.267658
0.004875283,2.271243
0.004988662,2.274832
0.005102041,2.278425
0.005215420,2.282022
0.005328798,2.285621
0.005442177,2.289223
0.005555556,2.292828
0.005668934,2.296435
0.005782313,2.300043
0.005895692,2.303653
0.006009070,2.307264
0.006122449,2.310875
0.006235828,2.314487
0.006349206,2.318098
0.006462585,2.321709
0.006575964,2.325320
0.006689342,2.328928
0.006802721,2.332536
0.006916100,2.336142
0.007029478,2.339745
0.007142857,2.343346
0.007256236,2.346944
0.007369615,2.350538
0.007482993,2.354130
0.007596372,2.357716
0.007709751,2.361299
0.007823129,2.364877
0.007936508,2.368449
0.008049887,2.372017
0.008163265,2.375578
0.008276644,2.379133
0.008390023,2.382682
0.008503401,2.386224
0.008616780,2.389759
0.008730159,2.393286
0.008843537,2.396805
0.008956916,2.400316
0.009070295,2.403819
0.009183673,2.407312
0.009297052,2.410796
0.009410431,2.414271
0.009523810,2.417736
0.009637188,2.421190
0.009750567,2.424634
0.009863946,2.428067
0.009977324,2.431489
0.010090703,2.434900
0.010204082,2.438298
0.010317460,2.441685
0.010430839,2.445059
0.010544218,2.448421
0.010657596,2.451769
0.010770975,2.455105
0.010884354,2.458426
0.010997732,2.461734
0.011111111,2.465027
0.011224490,2.468307
0.011337868,2.471571
0.011451247,2.474820
0.011564626,2.478054
0.011678005,2.481272
0.011791383,2.484474
0.011904762,2.487660
0.012018141,2.490829
0.012131519,2.493982
0.012244898,2.497118
0.012358277,2.500236
0.012471655,2.503336
0.012585034,2.506419
0.012698413,2.509483
0.012811791,2.512529
0.012925170,2.515556
0.013038549,2.518564
0.013151927,2.521553
0.013265306,2.524522
0.013378685,2.527472
0.013492063,2.530401
0.013605442,2.533310
0.013718821,2.536199
0.013832200,2.539066
0.013945578,2.541913
0.014058957,2.544738
0.014172336,2.547542
0.014285714,2.550324
0.014399093,2.553084
0.014512472,2.555821
0.014625850,2.558537
0.014739229,2.561229
0.014852608,2.563899
0.014965986,2.566546
0.015079365,2.569169
0.015192744,2.571769
0.015306122,2.574345
0.015419501,2.576897
0.015532880,2.579425
0.015646259,2.581928
0.015759637,2.584407
0.015873016,2.586862
0.015986395,2.589291
0.016099773,2.591694
0.016213152,2.594073
0.016326531,2.596426
0.016439909,2.598752
0.016553288,2.601053
0.016666667,2.603328
0.016780045,2.605576
0.016893424,2.607797
0.017006803,2.609992
0.017120181,2.612159
0.017233560,2.614299
0.017346939,2.616412
0.017460317,2.618497
0.017573696,2.620555
0.017687075,2.622584
0.017800454,2.624585
0.017913832,2.626558
0.018027211,2.628503
0.018140590,2.630419
0.018253968,2.632306
0.018367347,2.634164
0.018480726,2.635993
0.018594104,2.637793
0.018707483,2.639564
0.018820862,2.641305
0.018934240,2.643017
0.019047619,2.644699
0.019160998,2.646352
0.019274376,2.647975
0.019387755,2.649567
0.019501134,2.651130
0.019614512,2.652662
0.019727891,2.654164
0.019841270,2.655636
0.019954649,2.657078
0.020068027,2.658488
0.020181406,2.659869
0.020294785,2.661218
0.020408163,2.662537
