label,7_c_220_p
time_s,envelope
0.000000000,72.128250
0.000113379,72.125114
0.000226757,72.121964
0.000340136,72.118782
0.000453515,72.115570
0.000566893,72.112335
0.000680272,72.109085
0.000793651,72.105812
0.000907029,72.102509
0.001020408,72.099182
0.001133787,72.095840
0.001247166,72.092476
0.001360544,72.089088
0.001473923,72.085693
0.001587302,72.082268
0.001700680,72.078827
0.001814059,72.075363
0.001927438,72.071892
0.002040816,72.068405
0.002154195,72.064896
0.002267574,72.061371
0.002380952,72.057838
0.002494331,72.054283
0.002607710,72.050720
0.002721088,72.047150
0.002834467,72.043564
0.002947846,72.039963
0.003061224,72.036346
0.003174603,72.032722
0.003287982,72.029099
0.003401361,72.025459
0.003514739,72.021812
0.003628118,72.018158
0.003741497,72.014488
0.003854875,72.010818
0.003968254,72.007141
0.004081633,72.003456
0.004195011,71.999763
0.004308390,71.996071
0.004421769,71.992371
0.004535147,71.988663
0.004648526,71.984947
0.004761905,71.981232
0.004875283,71.977516
0.004988662,71.973793
0.005102041,71.970062
0.005215420,71.966339
0.005328798,71.962608
0.005442177,71.958870
0.005555556,71.955147
0.005668934,71.951416
0.005782313,71.947678
0.005895692,71.943947
0.006009070,71.940208
0.006122449,71.936478
0.006235828,71.932747
0.006349206,71.929016
0.006462585,71.925285
0.006575964,71.921562
0.006689342,71.917847
0.006802721,71.914131
0.006916100,71.910416
0.007029478,71.906708
0.007142857,71.903015
0.007256236,71.899323
0.007369615,71.895630
0.007482993,71.891953
0.007596372,71.888268
0.007709751,71.884605
0.007823129,71.880943
0.007936508,71.877296
0.008049887,71.873657
0.008163265,71.870033
0.008276644,71.866417
0.008390023,71.862808
0.008503401,71.859215
0.008616780,71.855629
0.008730159,71.852058
0.008843537,71.848495
0.008956916,71.844955
0.009070295,71.841415
0.009183673,71.837898
0.009297052,71.834396
0.009410431,71.830902
0.009523810,71.827423
0.009637188,71.823967
0.009750567,71.820511
0.009863946,71.817085
0.009977324,71.813660
0.010090703,71.810265
0.010204082,71.806870
0.010317460,71.803497
0.010430839,71.800148
0.010544218,71.796799
0.010657596,71.793472
0.010770975,71.790176
0.010884354,71.786880
0.010997732,71.783607
0.011111111,71.780350
0.011224490,71.777115
0.011337868,71.773895
0.011451247,71.770691
0.011564626,71.767502
0.011678005,71.764336
0.011791383,71.761185
0.011904762,71.758057
0.012018141,71.754951
0.012131519,71.751854
0.012244898,71.748779
0.012358277,71.745735
0.012471655,71.742706
0.012585034,71.739700
0.012698413,71.736702
0.012811791,71.733742
0.012925170,71.730789
0.013038549,71.727875
0.013151927,71.724976
0.013265306,71.722099
0.013378685,71.719238
0.013492063,71.716415
0.013605442,71.713600
