label,5_u1_200_p
time_s,raw
0.000000000,-3215.000000
0.000113379,3810.500000
0.000226757,-586.000000
0.000340136,-2964.000000
0.000453515,3596.500000
0.000566893,-1264.500000
0.000680272,-2603.000000
0.000793651,3816.500000
0.000907029,-1871.000000
0.001020408,-2273.500000
0.001133787,3776.000000
0.001247166,-1913.000000
0.001360544,-1320.000000
0.001473923,4144.500000
0.001587302,-2426.000000
0.001700680,-1267.500000
0.001814059,3691.500000
0.001927438,-3018.500000
0.002040816,-674.000000
0.002154195,3780.500000
0.002267574,-3083.000000
0.002380952,-240.500000
0.002494331,3218.000000
0.002607710,-3746.500000
0.002721088,168.000000
0.002834467,3132.000000
0.002947846,-3760.000000
0.003061224,893.500000
0.003174603,2770.000000
0.003287982,-4123.000000
0.003401361,1206.000000
0.003514739,2391.000000
0.003628118,-3972.000000
0.003741497,1977.500000
0.003854875,2077.000000
0.003968254,-4018.500000
0.004081633,2231.500000
0.004195011,1354.500000
0.004308390,-4033.000000
0.004421769,2672.500000
0.004535147,1036.500000
0.004648526,-4045.500000
0.004761905,3022.000000
0.004875283,484.000000
0.004988662,-3715.500000
0.005102041,3429.500000
0.005215420,-102.000000
0.005328798,-3692.000000
0.005442177,3565.000000
0.005555556,-637.500000
0.005668934,-3202.500000
0.005782313,4162.000000
0.005895692,-953.500000
0.006009070,-2654.500000
0.006122449,4195.500000
0.006235828,-1717.000000
0.006349206,-2213.500000
0.006462585,4269.000000
0.006575964,-2139.500000
0.006689342,-1910.000000
0.006802721,4116.000000
0.006916100,-2801.500000
0.007029478,-1481.000000
0.007142857,3946.000000
0.007256236,-3270.500000
0.007369615,-917.000000
0.007482993,4142.500000
0.007596372,-3241.000000
0.007709751,-155.000000
0.007823129,3804.000000
0.007936508,-3856.500000
0.008049887,245.500000
0.008163265,3725.000000
0.008276644,-3772.000000
0.008390023,1192.000000
0.008503401,3419.500000
0.008616780,-4440.500000
0.008730159,1174.000000
0.008843537,2464.500000
0.008956916,-4498.000000
0.009070295,2011.500000
0.009183673,2266.500000
0.009297052,-4417.500000
0.009410431,2429.500000
0.009523810,1778.000000
0.009637188,-4361.500000
0.009750567,3030.000000
0.009863946,1347.000000
0.009977324,-4306.500000
0.010090703,3426.500000
0.010204082,688.500000
0.010317460,-4006.500000
0.010430839,4017.500000
0.010544218,442.000000
0.010657596,-3778.500000
0.010770975,4102.500000
0.010884354,-656.500000
0.010997732,-3490.500000
0.011111111,4510.000000
0.011224490,-867.500000
0.011337868,-2915.500000
0.011451247,4404.000000
0.011564626,-1988.000000
0.011678005,-2876.500000
0.011791383,4526.000000
0.011904762,-1970.500000
0.012018141,-1907.500000
0.012131519,4716.500000
0.012244898,-2900.000000
0.012358277,-1902.000000
0.012471655,4441.500000
0.012585034,-3087.500000
0.012698413,-743.000000
0.012811791,4714.000000
0.012925170,-3614.500000
0.013038549,-562.000000
0.013151927,4033.000000
0.013265306,-4243.500000
0.013378685,251.500000
0.013492063,3959.000000
0.013605442,-4414.500000
0.013718821,717.500000
0.013832200,3454.000000
0.013945578,-4741.000000
0.014058957,1352.000000
0.014172336,2856.000000
0.014285714,-4922.000000
0.014399093,1916.500000
0.014512472,2712.500000
0.014625850,-4615.500000
0.014739229,2712.500000
0.014852608,2137.500000
0.014965986,-4930.500000
0.015079365,2870.500000
0.015192744,1375.500000
0.015306122,-4676.500000
0.015419501,3689.500000
0.015532880,1018.500000
0.015646259,-4463.000000
0.015759637,3774.500000
0.015873016,97.500000
0.015986395,-4438.000000
0.016099773,4354.000000
0.016213152,-274.500000
0.016326531,-3876.500000
0.016439909,4668.000000
0.016553288,-1026.000000
0.016666667,-3681.000000
0.016780045,4918.000000
0.016893424,-1555.500000
0.017006803,-2691.500000
0.017120181,5116.500000
0.017233560,-2054.500000
0.017346939,-2597.500000
0.017460317,5044.500000
0.017573696,-2846.000000
0.017687075,-1795.500000
0.017800454,5084.500000
0.017913832,-3311.000000
0.018027211,-1390.000000
0.018140590,4862.500000
0.018253968,-3908.500000
0.018367347,-725.500000
0.018480726,4634.500000
0.018594104,-4369.000000
0.018707483,-205.500000
0.018820862,4375.000000
0.018934240,-4719.500000
0.019047619,860.000000
0.019160998,4257.500000
0.019274376,-4690.000000
0.019387755,1452.000000
0.019501134,3627.000000
0.019614512,-4988.000000
0.019727891,1951.500000
0.019841270,3170.000000
0.019954649,-5108.500000
0.020068027,2478.000000
0.020181406,2449.000000
0.020294785,-5464.000000
0.020408163,2841.500000
0.020521542,1509.000000
0.020634921,-5373.500000
0.020748299,3628.500000
0.020861678,1478.500000
0.020975057,-5027.000000
0.021088435,3971.000000
0.021201814,437.500000
0.021315193,-5010.000000
0.021428571,4634.000000
0.021541950,247.000000
0.021655329,-4108.500000
0.021768707,5193.000000
0.021882086,-896.500000
0.021995465,-4319.500000
0.022108844,4898.500000
0.022222222,-1583.500000
0.022335601,-3511.000000
0.022448980,5291.500000
0.022562358,-2251.000000
0.022675737,-3384.500000
0.022789116,5177.500000
0.022902494,-2980.500000
0.023015873,-2535.000000
0.023129252,5389.000000
0.023242630,-3458.500000
0.023356009,-1998.000000
0.023469388,5194.000000
0.023582766,-3905.500000
0.023696145,-1023.500000
0.023809524,5537.000000
0.023922902,-4181.500000
0.024036281,-369.500000
0.024149660,4891.500000
0.024263039,-4739.000000
0.024376417,423.000000
0.024489796,4774.000000
0.024603175,-4959.000000
0.024716553,751.000000
0.024829932,3765.000000
0.024943311,-5701.500000
0.025056689,1442.000000
0.025170068,3775.500000
0.025283447,-5353.500000
0.025396825,2220.000000
0.025510204,3022.500000
0.025623583,-5909.000000
0.025736961,2757.500000
0.025850340,2625.500000
0.025963719,-5343.500000
0.026077098,3842.500000
0.026190476,2073.000000
0.026303855,-5611.000000
0.026417234,3941.500000
0.026530612,1186.000000
0.026643991,-5104.500000
0.026757370,4765.000000
0.026870748,513.500000
0.026984127,-5074.500000
0.027097506,4893.500000
0.027210884,-418.000000
0.027324263,-4613.500000
