label,3_c_180_p
time_s,envelope_detrended
0.000000000,0.164329
0.000113379,0.164231
0.000226757,0.164133
0.000340136,0.164035
0.000453515,0.163937
0.000566893,0.163838
0.000680272,0.163739
0.000793651,0.163639
0.000907029,0.163540
0.001020408,0.163439
0.001133787,0.163339
0.001247166,0.163239
0.001360544,0.163138
0.001473923,0.163036
0.001587302,0.162935
0.001700680,0.162833
0.001814059,0.162732
0.001927438,0.162629
0.002040816,0.162527
0.002154195,0.162424
0.002267574,0.162322
0.002380952,0.162219
0.002494331,0.162115
0.002607710,0.162012
0.002721088,0.161908
0.002834467,0.161804
0.002947846,0.161700
0.003061224,0.161596
0.003174603,0.161491
0.003287982,0.161387
0.003401361,0.161282
0.003514739,0.161177
0.003628118,0.161071
0.003741497,0.160966
0.003854875,0.160860
0.003968254,0.160754
0.004081633,0.160648
0.004195011,0.160542
0.004308390,0.160435
0.004421769,0.160328
0.004535147,0.160221
0.004648526,0.160113
0.004761905,0.160006
0.004875283,0.159897
0.004988662,0.159789
0.005102041,0.159680
0.005215420,0.159572
0.005328798,0.159462
0.005442177,0.159352
0.005555556,0.159242
0.005668934,0.159132
0.005782313,0.159021
0.005895692,0.158910
0.006009070,0.158798
0.006122449,0.158686
0.006235828,0.158574
0.006349206,0.158461
0.006462585,0.158347
0.006575964,0.158233
0.006689342,0.158119
0.006802721,0.158004
0.006916100,0.157888
0.007029478,0.157772
0.007142857,0.157656
0.007256236,0.157538
0.007369615,0.157421
0.007482993,0.157302
0.007596372,0.157183
0.007709751,0.157064
0.007823129,0.156943
0.007936508,0.156822
0.008049887,0.156701
0.008163265,0.156579
0.008276644,0.156456
0.008390023,0.156332
0.008503401,0.156208
0.008616780,0.156083
0.008730159,0.155957
0.008843537,0.155830
0.008956916,0.155703
0.009070295,0.155575
0.009183673,0.155446
0.009297052,0.155316
0.009410431,0.155186
0.009523810,0.155055
0.009637188,0.154923
0.009750567,0.154789
0.009863946,0.154656
0.009977324,0.154521
0.010090703,0.154385
0.010204082,0.154248
0.010317460,0.154110
0.010430839,0.153972
0.010544218,0.153832
0.010657596,0.153691
0.010770975,0.153549
0.010884354,0.153407
0.010997732,0.153263
0.011111111,0.153117
0.011224490,0.152971
0.011337868,0.152824
0.011451247,0.152675
0.011564626,0.152525
0.011678005,0.152374
0.011791383,0.152222
0.011904762,0.152069
0.012018141,0.151914
0.012131519,0.151758
0.012244898,0.151601
0.012358277,0.151442
0.012471655,0.151282
0.012585034,0.151121
0.012698413,0.150959
0.012811791,0.150795
0.012925170,0.150630
0.013038549,0.150463
0.013151927,0.150296
0.013265306,0.150127
0.013378685,0.149956
0.013492063,0.149784
0.013605442,0.149611
0.013718821,0.149437
0.013832200,0.149261
0.013945578,0.149083
0.014058957,0.148904
0.014172336,0.148724
0.014285714,0.148542
0.014399093,0.148359
0.014512472,0.148175
0.014625850,0.147989
0.014739229,0.147801
0.014852608,0.147612
0.014965986,0.147421
0.015079365,0.147229
0.015192744,0.147035
0.015306122,0.146840
0.015419501,0.146643
0.015532880,0.146444
0.015646259,0.146244
0.015759637,0.146042
0.015873016,0.145838
0.015986395,0.145633
0.016099773,0.145426
0.016213152,0.145218
0.016326531,0.145007
0.016439909,0.144795
0.016553288,0.144581
0.016666667,0.144366
0.016780045,0.144149
0.016893424,0.143930
0.017006803,0.143709
0.017120181,0.143486
0.017233560,0.143262
0.017346939,0.143035
0.017460317,0.142807
0.017573696,0.142577
0.017687075,0.142346
0.017800454,0.142112
0.017913832,0.141877
0.018027211,0.141639
0.018140590,0.141400
0.018253968,0.141159
0.018367347,0.140916
0.018480726,0.140672
0.018594104,0.140426
0.018707483,0.140177
0.018820862,0.139927
0.018934240,0.139675
0.019047619,0.139421
0.019160998,0.139166
0.019274376,0.138908
0.019387755,0.138649
0.019501134,0.138388
0.019614512,0.138125
0.019727891,0.137861
0.019841270,0.137594
0.019954649,0.137326
0.020068027,0.137056
0.020181406,0.136784
0.020294785,0.136510
0.020408163,0.136234
0.020521542,0.135957
0.020634921,0.135678
0.020748299,0.135397
0.020861678,0.135114
0.020975057,0.134829
0.021088435,0.134543
0.021201814,0.134254
0.021315193,0.133964
0.021428571,0.133672
0.021541950,0.133378
0.021655329,0.133082
0.021768707,0.132785
0.021882086,0.132485
0.021995465,0.132183
0.022108844,0.131880
0.022222222,0.131575
