label,12_u1_220_p
time_s,envelope
0.000000000,34.671570
0.000113379,34.669487
0.000226757,34.667431
0.000340136,34.665405
0.000453515,34.663418
0.000566893,34.661461
0.000680272,34.659538
0.000793651,34.657650
0.000907029,34.655796
0.001020408,34.653976
0.001133787,34.652191
0.001247166,34.650444
0.001360544,34.648731
0.001473923,34.647057
0.001587302,34.645420
0.001700680,34.643818
0.001814059,34.642258
0.001927438,34.640732
0.002040816,34.639248
0.002154195,34.637802
0.002267574,34.636395
0.002380952,34.635029
0.002494331,34.633701
0.002607710,34.632416
0.002721088,34.631168
0.002834467,34.629967
0.002947846,34.628811
0.003061224,34.627693
0.003174603,34.626617
0.003287982,34.625591
0.003401361,34.624603
0.003514739,34.623661
0.003628118,34.622765
0.003741497,34.621914
0.003854875,34.621109
0.003968254,34.620346
0.004081633,34.619633
0.004195011,34.618965
0.004308390,34.618343
0.004421769,34.617767
0.004535147,34.617241
0.004648526,34.616760
0.004761905,34.616325
0.004875283,34.615936
0.004988662,34.615597
0.005102041,34.615303
0.005215420,34.615059
0.005328798,34.614861
0.005442177,34.614716
0.005555556,34.614616
0.005668934,34.614563
0.005782313,34.614563
0.005895692,34.614609
0.006009070,34.614704
0.006122449,34.614853
0.006235828,34.615044
0.006349206,34.615288
0.006462585,34.615578
0.006575964,34.615921
0.006689342,34.616306
0.006802721,34.616745
0.006916100,34.617229
0.007029478,34.617760
0.007142857,34.618343
0.007256236,34.618969
0.007369615,34.619640
0.007482993,34.620361
0.007596372,34.621132
0.007709751,34.621944
0.007823129,34.622803
0.007936508,34.623703
0.008049887,34.624653
0.008163265,34.625645
0.008276644,34.626678
0.008390023,34.627758
0.008503401,34.628876
0.008616780,34.630039
0.008730159,34.631241
0.008843537,34.632488
0.008956916,34.633770
0.009070295,34.635094
0.009183673,34.636456
0.009297052,34.637859
0.009410431,34.639297
0.009523810,34.640778
0.009637188,34.642296
0.009750567,34.643848
0.009863946,34.645443
0.009977324,34.647076
0.010090703,34.648743
0.010204082,34.650452
0.010317460,34.652195
0.010430839,34.653980
0.010544218,34.655804
0.010657596,34.657665
0.010770975,34.659561
0.010884354,34.661499
0.010997732,34.663479
0.011111111,34.665493
0.011224490,34.667545
0.011337868,34.669640
0.011451247,34.671768
0.011564626,34.673939
0.011678005,34.676144
0.011791383,34.678391
0.011904762,34.680672
0.012018141,34.682991
0.012131519,34.685349
0.012244898,34.687744
0.012358277,34.690174
0.012471655,34.692646
0.012585034,34.695152
0.012698413,34.697697
0.012811791,34.700272
0.012925170,34.702888
0.013038549,34.705540
0.013151927,34.708225
0.013265306,34.710945
0.013378685,34.713699
0.013492063,34.716488
0.013605442,34.719307
0.013718821,34.722157
0.013832200,34.725040
0.013945578,34.727951
0.014058957,34.730896
0.014172336,34.733864
0.014285714,34.736862
0.014399093,34.739887
0.014512472,34.742943
0.014625850,34.746025
0.014739229,34.749130
0.014852608,34.752258
0.014965986,34.755417
0.015079365,34.758598
0.015192744,34.761799
0.015306122,34.765030
0.015419501,34.768276
0.015532880,34.771549
0.015646259,34.774845
0.015759637,34.778156
0.015873016,34.781494
0.015986395,34.784847
0.016099773,34.788223
0.016213152,34.791618
0.016326531,34.795029
0.016439909,34.798462
0.016553288,34.801910
0.016666667,34.805378
0.016780045,34.808861
0.016893424,34.812359
0.017006803,34.815876
0.017120181,34.819405
0.017233560,34.822948
0.017346939,34.826508
0.017460317,34.830082
0.017573696,34.833668
0.017687075,34.837269
0.017800454,34.840878
0.017913832,34.844505
0.018027211,34.848141
0.018140590,34.851788
0.018253968,34.855450
0.018367347,34.859119
0.018480726,34.862801
0.018594104,34.866493
0.018707483,34.870193
0.018820862,34.873901
0.018934240,34.877621
0.019047619,34.881351
0.019160998,34.885086
0.019274376,34.888832
0.019387755,34.892586
0.019501134,34.896351
0.019614512,34.900116
0.019727891,34.903896
0.019841270,34.907681
0.019954649,34.911472
0.020068027,34.915268
0.020181406,34.919079
0.020294785,34.922894
0.020408163,34.926712
0.020521542,34.930542
