rank,frequency_hz,magnitude_db
1,3000.000,-14.988
2,3005.250,-52.584
3,765.000,-55.302
4,1275.125,-56.555
5,763.250,-56.993
6,2997.375,-57.730
7,1274.750,-58.292
8,2989.500,-58.977
9,1272.750,-59.015
10,3010.500,-59.777
