rank,frequency_hz,magnitude_db
1,3000.000,-19.574
2,53.250,-59.920
3,180.000,-61.459
4,2998.375,-63.135
5,3001.625,-64.309
6,2993.500,-65.275
7,2820.000,-67.440
8,42.625,-69.265
9,3013.125,-69.872
10,41.000,-70.227
