time_s,envelope_detrended
0.000000000,-0.325792
0.000113379,-0.323418
0.000226757,-0.321046
0.000340136,-0.318678
0.000453515,-0.316313
0.000566893,-0.313952
0.000680272,-0.311596
0.000793651,-0.309245
0.000907029,-0.306899
0.001020408,-0.304559
0.001133787,-0.302226
0.001247166,-0.299899
0.001360544,-0.297580
0.001473923,-0.295268
0.001587302,-0.292964
0.001700680,-0.290668
0.001814059,-0.288381
0.001927438,-0.286103
0.002040816,-0.283835
0.002154195,-0.281577
0.002267574,-0.279328
0.002380952,-0.277091
0.002494331,-0.274864
0.002607710,-0.272648
0.002721088,-0.270443
0.002834467,-0.268250
0.002947846,-0.266070
0.003061224,-0.263901
0.003174603,-0.261745
0.003287982,-0.259602
0.003401361,-0.257472
0.003514739,-0.255355
0.003628118,-0.253251
0.003741497,-0.251162
0.003854875,-0.249086
0.003968254,-0.247024
0.004081633,-0.244977
0.004195011,-0.242945
0.004308390,-0.240926
0.004421769,-0.238923
0.004535147,-0.236935
0.004648526,-0.234962
0.004761905,-0.233004
0.004875283,-0.231062
0.004988662,-0.229135
0.005102041,-0.227224
0.005215420,-0.225329
0.005328798,-0.223449
0.005442177,-0.221586
0.005555556,-0.219738
0.005668934,-0.217907
0.005782313,-0.216092
0.005895692,-0.214293
0.006009070,-0.212511
0.006122449,-0.210745
0.006235828,-0.208996
0.006349206,-0.207263
0.006462585,-0.205547
0.006575964,-0.203847
0.006689342,-0.202164
0.006802721,-0.200497
0.006916100,-0.198848
0.007029478,-0.197214
0.007142857,-0.195598
0.007256236,-0.193998
0.007369615,-0.192415
0.007482993,-0.190848
0.007596372,-0.189298
0.007709751,-0.187765
0.007823129,-0.186249
0.007936508,-0.184749
0.008049887,-0.183266
0.008163265,-0.181799
0.008276644,-0.180349
0.008390023,-0.178915
0.008503401,-0.177498
0.008616780,-0.176097
0.008730159,-0.174712
0.008843537,-0.173344
0.008956916,-0.171992
0.009070295,-0.170656
0.009183673,-0.169337
0.009297052,-0.168033
0.009410431,-0.166746
0.009523810,-0.165474
0.009637188,-0.164218
0.009750567,-0.162978
0.009863946,-0.161754
0.009977324,-0.160545
0.010090703,-0.159352
0.010204082,-0.158174
0.010317460,-0.157011
0.010430839,-0.155864
0.010544218,-0.154731
0.010657596,-0.153614
0.010770975,-0.152511
0.010884354,-0.151423
0.010997732,-0.150350
0.011111111,-0.149291
0.011224490,-0.148247
0.011337868,-0.147217
0.011451247,-0.146201
0.011564626,-0.145199
0.011678005,-0.144211
0.011791383,-0.143237
0.011904762,-0.142276
0.012018141,-0.141329
0.012131519,-0.140395
0.012244898,-0.139475
0.012358277,-0.138568
0.012471655,-0.137673
0.012585034,-0.136791
0.012698413,-0.135923
0.012811791,-0.135067
0.012925170,-0.134223
0.013038549,-0.133391
0.013151927,-0.132572
0.013265306,-0.131765
0.013378685,-0.130969
0.013492063,-0.130186
0.013605442,-0.129414
0.013718821,-0.128654
0.013832200,-0.127905
0.013945578,-0.127167
0.014058957,-0.126440
0.014172336,-0.125725
0.014285714,-0.125020
0.014399093,-0.124326
0.014512472,-0.123643
0.014625850,-0.122971
0.014739229,-0.122308
0.014852608,-0.121656
0.014965986,-0.121014
0.015079365,-0.120382
0.015192744,-0.119760
0.015306122,-0.119147
0.015419501,-0.118544
0.015532880,-0.117951
0.015646259,-0.117367
0.015759637,-0.116792
0.015873016,-0.116226
0.015986395,-0.115669
0.016099773,-0.115121
0.016213152,-0.114581
0.016326531,-0.114050
0.016439909,-0.113527
0.016553288,-0.113013
0.016666667,-0.112507
0.016780045,-0.112008
0.016893424,-0.111518
0.017006803,-0.111035
0.017120181,-0.110559
0.017233560,-0.110092
0.017346939,-0.109631
0.017460317,-0.109178
0.017573696,-0.108732
0.017687075,-0.108292
0.017800454,-0.107859
0.017913832,-0.107433
0.018027211,-0.107014
0.018140590,-0.106601
0.018253968,-0.106194
0.018367347,-0.105793
0.018480726,-0.105398
0.018594104,-0.105010
0.018707483,-0.104627
0.018820862,-0.104250
0.018934240,-0.103878
0.019047619,-0.103512
0.019160998,-0.103151
0.019274376,-0.102795
0.019387755,-0.102445
0.019501134,-0.102099
0.019614512,-0.101758
0.019727891,-0.101423
0.019841270,-0.101092
0.019954649,-0.100765
0.020068027,-0.100443
0.020181406,-0.100126
0.020294785,-0.099813
0.020408163,-0.099504
0.020521542,-0.099200
0.020634921,-0.098899
0.020748299,-0.098603
0.020861678,-0.098310
0.020975057,-0.098021
0.021088435,-0.097736
0.021201814,-0.097455
0.021315193,-0.097177
0.021428571,-0.096902
0.021541950,-0.096631
0.021655329,-0.096363
0.021768707,-0.096098
0.021882086,-0.095837
0.021995465,-0.095579
0.022108844,-0.095323
0.022222222,-0.095071
0.022335601,-0.094821
0.022448980,-0.094574
0.022562358,-0.094329
0.022675737,-0.094088
0.022789116,-0.093849
0.022902494,-0.093612
0.023015873,-0.093378
0.023129252,-0.093146
0.023242630,-0.092916
0.023356009,-0.092688
0.023469388,-0.092463
0.023582766,-0.092239
0.023696145,-0.092018
0.023809524,-0.091798
0.023922902,-0.091581
0.024036281,-0.091365
0.024149660,-0.091151
0.024263039,-0.090939
0.024376417,-0.090728
0.024489796,-0.090519
0.024603175,-0.090311
0.024716553,-0.090105
0.024829932,-0.089900
0.024943311,-0.089697
0.025056689,-0.089495
0.025170068,-0.089294
0.025283447,-0.089095
0.025396825,-0.088897
0.025510204,-0.088700
0.025623583,-0.088504
0.025736961,-0.088309
0.025850340,-0.088115
0.025963719,-0.087923
0.026077098,-0.087731
0.026190476,-0.087540
0.026303855,-0.087350
0.026417234,-0.087161
0.026530612,-0.086973
0.026643991,-0.086786
0.026757370,-0.086599
0.026870748,-0.086413
0.026984127,-0.086228
0.027097506,-0.086043
0.027210884,-0.085859
0.027324263,-0.085675
0.027437642,-0.085492
0.027551020,-0.085309
0.027664399,-0.085127
0.027777778,-0.084945
0.027891156,-0.084763
0.028004535,-0.084581
0.028117914,-0.084400
0.028231293,-0.084219
0.028344671,-0.084038
0.028458050,-0.083856
0.028571429,-0.083675
0.028684807,-0.083494
0.028798186,-0.083313
0.028911565,-0.083132
0.029024943,-0.082950
0.029138322,-0.082768
0.029251701,-0.082586
0.029365079,-0.082404
0.029478458,-0.082221
0.029591837,-0.082037
0.029705215,-0.081853
0.029818594,-0.081669
0.029931973,-0.081484
0.030045351,-0.081299
0.030158730,-0.081113
0.030272109,-0.080926
0.030385488,-0.080738
0.030498866,-0.080550
0.030612245,-0.080361
0.030725624,-0.080171
0.030839002,-0.079981
0.030952381,-0.079789
0.031065760,-0.079597
0.031179138,-0.079403
0.031292517,-0.079209
0.031405896,-0.079014
0.031519274,-0.078817
0.031632653,-0.078620
0.031746032,-0.078422
0.031859410,-0.078222
0.031972789,-0.078022
0.032086168,-0.077820
0.032199546,-0.077617
0.032312925,-0.077414
0.032426304,-0.077209
0.032539683,-0.077002
0.032653061,-0.076795
0.032766440,-0.076586
0.032879819,-0.076376
0.032993197,-0.076165
0.033106576,-0.075952
0.033219955,-0.075738
0.033333333,-0.075523
