time_s,trend
0.000000000,31.471573
0.000113379,31.471287
0.000226757,31.471003
0.000340136,31.470716
0.000453515,31.470430
0.000566893,31.470148
0.000680272,31.469860
0.000793651,31.469574
0.000907029,31.469292
0.001020408,31.469006
0.001133787,31.468719
0.001247166,31.468435
0.001360544,31.468149
0.001473923,31.467863
0.001587302,31.467581
0.001700680,31.467293
0.001814059,31.467007
0.001927438,31.466724
0.002040816,31.466438
0.002154195,31.466152
0.002267574,31.465868
0.002380952,31.465582
0.002494331,31.465296
0.002607710,31.465014
0.002721088,31.464725
0.002834467,31.464439
0.002947846,31.464157
0.003061224,31.463871
0.003174603,31.463585
0.003287982,31.463301
0.003401361,31.463015
0.003514739,31.462729
0.003628118,31.462446
0.003741497,31.462160
0.003854875,31.461876
0.003968254,31.461590
0.004081633,31.461304
0.004195011,31.461020
0.004308390,31.460733
0.004421769,31.460447
0.004535147,31.460165
0.004648526,31.459879
0.004761905,31.459593
0.004875283,31.459309
0.004988662,31.459023
0.005102041,31.458736
0.005215420,31.458452
0.005328798,31.458166
0.005442177,31.457880
0.005555556,31.457598
0.005668934,31.457312
0.005782313,31.457027
0.005895692,31.456741
0.006009070,31.456455
0.006122449,31.456171
0.006235828,31.455885
0.006349206,31.455599
0.006462585,31.455317
0.006575964,31.455030
0.006689342,31.454746
0.006802721,31.454460
0.006916100,31.454174
0.007029478,31.453892
0.007142857,31.453604
0.007256236,31.453318
0.007369615,31.453035
0.007482993,31.452749
0.007596372,31.452465
0.007709751,31.452179
0.007823129,31.451893
0.007936508,31.451611
0.008049887,31.451324
0.008163265,31.451040
0.008276644,31.450754
0.008390023,31.450468
0.008503401,31.450184
0.008616780,31.449898
0.008730159,31.449615
0.008843537,31.449329
0.008956916,31.449045
0.009070295,31.448759
0.009183673,31.448473
0.009297052,31.448189
0.009410431,31.447903
0.009523810,31.447620
0.009637188,31.447334
0.009750567,31.447050
0.009863946,31.446764
0.009977324,31.446482
0.010090703,31.446196
0.010204082,31.445911
0.010317460,31.445625
0.010430839,31.445341
0.010544218,31.445055
0.010657596,31.444769
0.010770975,31.444487
0.010884354,31.444201
0.010997732,31.443916
0.011111111,31.443630
0.011224490,31.443348
0.011337868,31.443062
0.011451247,31.442778
0.011564626,31.442492
0.011678005,31.442207
0.011791383,31.441925
0.011904762,31.441639
0.012018141,31.441355
0.012131519,31.441069
0.012244898,31.440786
0.012358277,31.440500
0.012471655,31.440216
0.012585034,31.439930
0.012698413,31.439646
0.012811791,31.439360
0.012925170,31.439077
0.013038549,31.438793
0.013151927,31.438507
0.013265306,31.438225
0.013378685,31.437939
0.013492063,31.437654
0.013605442,31.437368
0.013718821,31.437086
0.013832200,31.436802
0.013945578,31.436516
0.014058957,31.436232
0.014172336,31.435949
0.014285714,31.435663
0.014399093,31.435379
0.014512472,31.435093
0.014625850,31.434811
0.014739229,31.434526
0.014852608,31.434240
0.014965986,31.433956
0.015079365,31.433674
0.015192744,31.433388
0.015306122,31.433104
0.015419501,31.432821
0.015532880,31.432535
0.015646259,31.432251
0.015759637,31.431969
0.015873016,31.431684
0.015986395,31.431398
0.016099773,31.431116
0.016213152,31.430832
0.016326531,31.430546
0.016439909,31.430262
0.016553288,31.429979
0.016666667,31.429695
0.016780045,31.429409
0.016893424,31.429127
0.017006803,31.428843
0.017120181,31.428560
0.017233560,31.428276
0.017346939,31.427990
0.017460317,31.427706
0.017573696,31.427423
0.017687075,31.427139
0.017800454,31.426857
0.017913832,31.426571
0.018027211,31.426287
0.018140590,31.426004
0.018253968,31.425720
0.018367347,31.425438
0.018480726,31.425154
0.018594104,31.424868
0.018707483,31.424583
0.018820862,31.424301
0.018934240,31.424017
0.019047619,31.423735
0.019160998,31.423450
0.019274376,31.423168
0.019387755,31.422884
0.019501134,31.422602
0.019614512,31.422318
0.019727891,31.422031
0.019841270,31.421749
0.019954649,31.421465
0.020068027,31.421181
0.020181406,31.420898
0.020294785,31.420614
0.020408163,31.420332
0.020521542,31.420048
0.020634921,31.419765
0.020748299,31.419481
0.020861678,31.419199
0.020975057,31.418915
0.021088435,31.418633
0.021201814,31.418348
0.021315193,31.418064
0.021428571,31.417782
0.021541950,31.417498
0.021655329,31.417217
0.021768707,31.416935
0.021882086,31.416651
0.021995465,31.416368
0.022108844,31.416084
0.022222222,31.415802
0.022335601,31.415518
0.022448980,31.415236
0.022562358,31.414951
0.022675737,31.414671
0.022789116,31.414387
0.022902494,31.414104
0.023015873,31.413820
0.023129252,31.413538
0.023242630,31.413254
0.023356009,31.412973
0.023469388,31.412691
0.023582766,31.412407
0.023696145,31.412125
0.023809524,31.411840
0.023922902,31.411560
0.024036281,31.411278
0.024149660,31.410994
0.024263039,31.410713
0.024376417,31.410429
0.024489796,31.410147
0.024603175,31.409863
0.024716553,31.409582
0.024829932,31.409300
0.024943311,31.409016
0.025056689,31.408735
0.025170068,31.408453
0.025283447,31.408169
0.025396825,31.407888
0.025510204,31.407606
0.025623583,31.407322
0.025736961,31.407042
0.025850340,31.406757
0.025963719,31.406477
0.026077098,31.406195
0.026190476,31.405914
0.026303855,31.405630
0.026417234,31.405348
0.026530612,31.405067
0.026643991,31.404783
0.026757370,31.404503
0.026870748,31.404221
0.026984127,31.403940
0.027097506,31.403656
0.027210884,31.403376
0.027324263,31.403091
0.027437642,31.402811
0.027551020,31.402531
0.027664399,31.402248
0.027777778,31.401968
0.027891156,31.401684
0.028004535,31.401403
0.028117914,31.401123
0.028231293,31.400841
0.028344671,31.400560
0.028458050,31.400276
0.028571429,31.399996
0.028684807,31.399715
0.028798186,31.399433
0.028911565,31.399153
0.029024943,31.398870
0.029138322,31.398588
0.029251701,31.398308
0.029365079,31.398027
0.029478458,31.397747
0.029591837,31.397463
0.029705215,31.397182
0.029818594,31.396902
0.029931973,31.396622
0.030045351,31.396341
0.030158730,31.396059
0.030272109,31.395779
0.030385488,31.395498
0.030498866,31.395218
0.030612245,31.394938
0.030725624,31.394657
0.030839002,31.394373
0.030952381,31.394093
0.031065760,31.393812
0.031179138,31.393532
0.031292517,31.393251
0.031405896,31.392971
0.031519274,31.392691
0.031632653,31.392410
0.031746032,31.392130
