label,12_c_140_p
time_s,raw
0.000000000,1366.500000
0.000113379,-3694.500000
0.000226757,2690.500000
0.000340136,958.500000
0.000453515,-3637.500000
0.000566893,2962.000000
0.000680272,415.500000
0.000793651,-3398.500000
0.000907029,3367.000000
0.001020408,18.000000
0.001133787,-3223.000000
0.001247166,3405.500000
0.001360544,-689.000000
0.001473923,-2950.500000
0.001587302,3761.500000
0.001700680,-1056.500000
0.001814059,-2580.000000
0.001927438,3827.000000
0.002040816,-1582.000000
0.002154195,-2099.000000
0.002267574,4024.000000
0.002380952,-1906.000000
0.002494331,-1737.500000
0.002607710,3794.000000
0.002721088,-2548.000000
0.002834467,-1473.000000
0.002947846,3722.500000
0.003061224,-2863.000000
0.003174603,-1013.000000
0.003287982,3504.500000
0.003401361,-3289.500000
0.003514739,-541.500000
0.003628118,3372.000000
0.003741497,-3408.000000
0.003854875,97.000000
0.003968254,3209.500000
0.004081633,-3602.000000
0.004195011,662.000000
0.004308390,2982.500000
0.004421769,-3629.000000
0.004535147,1141.500000
0.004648526,2607.000000
0.004761905,-3882.000000
0.004875283,1522.500000
0.004988662,2170.000000
0.005102041,-3922.500000
0.005215420,2041.000000
0.005328798,1717.500000
0.005442177,-3878.500000
0.005555556,2336.000000
0.005668934,1192.000000
0.005782313,-3782.500000
0.005895692,2670.000000
0.006009070,748.500000
0.006122449,-3661.500000
0.006235828,3102.000000
0.006349206,311.500000
0.006462585,-3386.500000
0.006575964,3473.500000
0.006689342,-114.000000
0.006802721,-3068.500000
0.006916100,3713.000000
0.007029478,-636.000000
0.007142857,-2744.500000
0.007256236,3794.500000
0.007369615,-1199.500000
0.007482993,-2520.000000
0.007596372,3845.500000
0.007709751,-1749.500000
0.007823129,-2104.000000
0.007936508,3839.500000
0.008049887,-2254.500000
0.008163265,-1751.500000
0.008276644,3761.000000
0.008390023,-2634.500000
0.008503401,-1295.000000
0.008616780,3691.000000
0.008730159,-3003.500000
0.008843537,-828.500000
0.008956916,3524.000000
0.009070295,-3211.000000
0.009183673,-169.000000
0.009297052,3407.000000
0.009410431,-3596.000000
0.009523810,249.500000
0.009637188,3078.000000
0.009750567,-3584.500000
0.009863946,864.500000
0.009977324,2906.500000
0.010090703,-3818.500000
0.010204082,1158.500000
0.010317460,2236.500000
0.010430839,-3975.500000
0.010544218,1618.500000
0.010657596,1964.000000
0.010770975,-4003.000000
0.010884354,1922.500000
0.010997732,1326.000000
0.011111111,-3983.000000
0.011224490,2473.000000
0.011337868,1124.000000
0.011451247,-3600.500000
0.011564626,2916.500000
0.011678005,594.500000
0.011791383,-3513.500000
0.011904762,3329.500000
0.012018141,183.000000
0.012131519,-3178.500000
0.012244898,3549.500000
0.012358277,-396.000000
0.012471655,-2926.500000
0.012585034,3739.500000
0.012698413,-929.000000
0.012811791,-2665.000000
0.012925170,3797.500000
0.013038549,-1467.000000
0.013151927,-2318.000000
0.013265306,3909.500000
0.013378685,-1873.500000
0.013492063,-1913.000000
0.013605442,3795.500000
0.013718821,-2358.500000
0.013832200,-1439.500000
0.013945578,3847.000000
0.014058957,-2533.500000
0.014172336,-944.500000
0.014285714,3788.500000
0.014399093,-2998.500000
0.014512472,-402.500000
0.014625850,3596.000000
0.014739229,-3238.000000
0.014852608,64.000000
0.014965986,3312.000000
0.015079365,-3490.000000
0.015192744,528.500000
0.015306122,3052.500000
0.015419501,-3632.500000
0.015532880,984.500000
0.015646259,2578.500000
0.015759637,-3850.500000
0.015873016,1415.500000
0.015986395,2300.000000
0.016099773,-3835.000000
0.016213152,1921.500000
0.016326531,1813.500000
0.016439909,-3896.000000
0.016553288,2276.500000
0.016666667,1411.000000
0.016780045,-3670.000000
0.016893424,2732.000000
0.017006803,870.000000
0.017120181,-3615.500000
0.017233560,3061.500000
0.017346939,629.000000
0.017460317,-3205.500000
0.017573696,3554.500000
0.017687075,-68.000000
0.017800454,-3257.500000
0.017913832,3359.000000
0.018027211,-624.000000
0.018140590,-2841.500000
0.018253968,3876.500000
0.018367347,-1097.500000
0.018480726,-2592.000000
0.018594104,3673.500000
0.018707483,-1678.000000
0.018820862,-2122.500000
0.018934240,3974.000000
0.019047619,-1763.500000
0.019160998,-1568.000000
0.019274376,3897.000000
0.019387755,-2441.500000
0.019501134,-1261.000000
0.019614512,3854.000000
0.019727891,-2594.500000
0.019841270,-765.500000
0.019954649,3781.500000
0.020068027,-3047.000000
0.020181406,-368.000000
0.020294785,3532.500000
0.020408163,-3282.500000
0.020521542,258.500000
0.020634921,3328.000000
0.020748299,-3595.000000
0.020861678,678.500000
0.020975057,2826.000000
0.021088435,-3693.000000
0.021201814,1048.500000
0.021315193,2589.000000
0.021428571,-3767.000000
0.021541950,1617.000000
0.021655329,2263.000000
0.021768707,-3835.000000
0.021882086,1992.000000
0.021995465,1773.000000
0.022108844,-3791.500000
0.022222222,2463.000000
0.022335601,1374.500000
0.022448980,-3680.000000
0.022562358,2831.000000
0.022675737,760.500000
0.022789116,-3544.500000
0.022902494,3072.500000
0.023015873,356.500000
0.023129252,-3323.500000
0.023242630,3411.500000
0.023356009,-240.500000
0.023469388,-3121.000000
0.023582766,3550.000000
0.023696145,-613.000000
0.023809524,-2799.500000
0.023922902,3830.000000
0.024036281,-1264.000000
0.024149660,-2583.500000
0.024263039,3734.000000
0.024376417,-1706.000000
0.024489796,-2025.000000
0.024603175,3929.000000
0.024716553,-2181.000000
0.024829932,-1617.000000
0.024943311,3855.500000
0.025056689,-2426.500000
0.025170068,-1039.500000
0.025283447,3915.000000
0.025396825,-2814.500000
0.025510204,-829.500000
0.025623583,3407.000000
0.025736961,-3378.500000
0.025850340,-398.500000
0.025963719,3322.000000
0.026077098,-3616.000000
0.026190476,56.000000
0.026303855,2940.500000
0.026417234,-3886.500000
0.026530612,660.500000
0.026643991,2787.000000
0.026757370,-3703.000000
0.026870748,1289.500000
0.026984127,2473.500000
0.027097506,-3829.000000
0.027210884,1720.000000
0.027324263,2187.500000
0.027437642,-3766.500000
0.027551020,2151.000000
0.027664399,1622.000000
0.027777778,-3887.500000
0.027891156,2427.000000
0.028004535,1052.000000
0.028117914,-3685.000000
0.028231293,2883.000000
0.028344671,614.500000
0.028458050,-3598.500000
0.028571429,3083.000000
0.028684807,-6.000000
0.028798186,-3445.000000
0.028911565,3352.500000
0.029024943,-377.000000
0.029138322,-3067.000000
0.029251701,3680.000000
0.029365079,-900.000000
0.029478458,-2686.000000
0.029591837,3862.500000
0.029705215,-1342.000000
0.029818594,-2202.000000
0.029931973,3962.500000
0.030045351,-1788.000000
0.030158730,-1962.000000
0.030272109,3850.500000
0.030385488,-2383.500000
0.030498866,-1554.500000
0.030612245,3828.500000
0.030725624,-2741.500000
0.030839002,-1088.000000
0.030952381,3617.000000
0.031065760,-3131.000000
0.031179138,-684.000000
0.031292517,3467.000000
0.031405896,-3392.000000
0.031519274,-129.000000
0.031632653,3223.000000
0.031746032,-3599.000000
0.031859410,399.000000
