time_s,envelope_detrended
0.000000000,0.291913
0.000113379,0.289863
0.000226757,0.287818
0.000340136,0.285774
0.000453515,0.283735
0.000566893,0.281701
0.000680272,0.279671
0.000793651,0.277647
0.000907029,0.275628
0.001020408,0.273616
0.001133787,0.271610
0.001247166,0.269612
0.001360544,0.267620
0.001473923,0.265636
0.001587302,0.263661
0.001700680,0.261694
0.001814059,0.259734
0.001927438,0.257785
0.002040816,0.255845
0.002154195,0.253914
0.002267574,0.251993
0.002380952,0.250081
0.002494331,0.248181
0.002607710,0.246291
0.002721088,0.244413
0.002834467,0.242546
0.002947846,0.240691
0.003061224,0.238847
0.003174603,0.237015
0.003287982,0.235196
0.003401361,0.233389
0.003514739,0.231595
0.003628118,0.229815
0.003741497,0.228047
0.003854875,0.226292
0.003968254,0.224552
0.004081633,0.222824
0.004195011,0.221110
0.004308390,0.219410
0.004421769,0.217724
0.004535147,0.216051
0.004648526,0.214394
0.004761905,0.212749
0.004875283,0.211119
0.004988662,0.209503
0.005102041,0.207901
0.005215420,0.206314
0.005328798,0.204741
0.005442177,0.203183
0.005555556,0.201638
0.005668934,0.200109
0.005782313,0.198593
0.005895692,0.197092
0.006009070,0.195604
0.006122449,0.194131
0.006235828,0.192672
0.006349206,0.191226
0.006462585,0.189796
0.006575964,0.188378
0.006689342,0.186976
0.006802721,0.185587
0.006916100,0.184212
0.007029478,0.182850
0.007142857,0.181502
0.007256236,0.180167
0.007369615,0.178847
0.007482993,0.177540
0.007596372,0.176245
0.007709751,0.174964
0.007823129,0.173696
0.007936508,0.172442
0.008049887,0.171199
0.008163265,0.169970
0.008276644,0.168754
0.008390023,0.167551
0.008503401,0.166359
0.008616780,0.165181
0.008730159,0.164015
0.008843537,0.162861
0.008956916,0.161718
0.009070295,0.160588
0.009183673,0.159471
0.009297052,0.158365
0.009410431,0.157271
0.009523810,0.156189
0.009637188,0.155118
0.009750567,0.154057
0.009863946,0.153009
0.009977324,0.151972
0.010090703,0.150947
0.010204082,0.149931
0.010317460,0.148927
0.010430839,0.147932
0.010544218,0.146949
0.010657596,0.145976
0.010770975,0.145012
0.010884354,0.144059
0.010997732,0.143115
0.011111111,0.142181
0.011224490,0.141256
0.011337868,0.140340
0.011451247,0.139433
0.011564626,0.138536
0.011678005,0.137646
0.011791383,0.136764
0.011904762,0.135891
0.012018141,0.135026
0.012131519,0.134168
0.012244898,0.133318
0.012358277,0.132474
0.012471655,0.131637
0.012585034,0.130808
0.012698413,0.129985
0.012811791,0.129169
0.012925170,0.128357
0.013038549,0.127553
0.013151927,0.126755
0.013265306,0.125962
0.013378685,0.125175
0.013492063,0.124393
0.013605442,0.123616
0.013718821,0.122844
0.013832200,0.122076
0.013945578,0.121313
0.014058957,0.120554
0.014172336,0.119799
0.014285714,0.119049
0.014399093,0.118301
0.014512472,0.117557
0.014625850,0.116817
0.014739229,0.116080
0.014852608,0.115346
0.014965986,0.114614
0.015079365,0.113886
0.015192744,0.113159
0.015306122,0.112436
0.015419501,0.111714
0.015532880,0.110995
0.015646259,0.110278
0.015759637,0.109563
0.015873016,0.108849
0.015986395,0.108136
0.016099773,0.107425
0.016213152,0.106715
0.016326531,0.106007
0.016439909,0.105300
0.016553288,0.104593
0.016666667,0.103886
0.016780045,0.103180
0.016893424,0.102476
0.017006803,0.101770
0.017120181,0.101066
0.017233560,0.100362
0.017346939,0.099658
0.017460317,0.098952
0.017573696,0.098248
0.017687075,0.097544
0.017800454,0.096838
0.017913832,0.096132
0.018027211,0.095427
0.018140590,0.094719
0.018253968,0.094012
0.018367347,0.093305
0.018480726,0.092597
0.018594104,0.091887
0.018707483,0.091177
0.018820862,0.090465
0.018934240,0.089753
0.019047619,0.089038
0.019160998,0.088324
0.019274376,0.087609
0.019387755,0.086892
0.019501134,0.086173
0.019614512,0.085453
0.019727891,0.084732
0.019841270,0.084009
0.019954649,0.083286
0.020068027,0.082562
0.020181406,0.081835
0.020294785,0.081108
0.020408163,0.080381
0.020521542,0.079651
0.020634921,0.078921
0.020748299,0.078189
0.020861678,0.077456
0.020975057,0.076723
0.021088435,0.075988
0.021201814,0.075252
0.021315193,0.074515
0.021428571,0.073778
0.021541950,0.073039
0.021655329,0.072300
0.021768707,0.071559
0.021882086,0.070818
0.021995465,0.070075
0.022108844,0.069332
0.022222222,0.068588
0.022335601,0.067844
0.022448980,0.067100
0.022562358,0.066353
0.022675737,0.065607
0.022789116,0.064860
0.022902494,0.064113
0.023015873,0.063365
0.023129252,0.062617
0.023242630,0.061868
0.023356009,0.061118
0.023469388,0.060368
0.023582766,0.059619
0.023696145,0.058867
0.023809524,0.058117
0.023922902,0.057365
0.024036281,0.056613
0.024149660,0.055862
0.024263039,0.055109
0.024376417,0.054356
0.024489796,0.053603
0.024603175,0.052851
0.024716553,0.052096
0.024829932,0.051344
0.024943311,0.050591
0.025056689,0.049836
0.025170068,0.049084
0.025283447,0.048329
0.025396825,0.047576
0.025510204,0.046823
0.025623583,0.046070
0.025736961,0.045318
0.025850340,0.044565
0.025963719,0.043812
0.026077098,0.043060
0.026190476,0.042307
0.026303855,0.041555
0.026417234,0.040802
0.026530612,0.040051
0.026643991,0.039299
0.026757370,0.038546
0.026870748,0.037794
0.026984127,0.037043
0.027097506,0.036290
0.027210884,0.035538
0.027324263,0.034785
0.027437642,0.034031
0.027551020,0.033280
0.027664399,0.032527
0.027777778,0.031773
0.027891156,0.031020
