time_s,trend
0.000000000,5.869874
0.000113379,5.869764
0.000226757,5.869654
0.000340136,5.869545
0.000453515,5.869435
0.000566893,5.869325
0.000680272,5.869215
0.000793651,5.869105
0.000907029,5.868996
0.001020408,5.868886
0.001133787,5.868776
0.001247166,5.868666
0.001360544,5.868556
0.001473923,5.868447
0.001587302,5.868337
0.001700680,5.868227
0.001814059,5.868117
0.001927438,5.868008
0.002040816,5.867898
0.002154195,5.867788
0.002267574,5.867679
0.002380952,5.867569
0.002494331,5.867459
0.002607710,5.867350
0.002721088,5.867240
0.002834467,5.867130
0.002947846,5.867021
0.003061224,5.866911
0.003174603,5.866801
0.003287982,5.866692
0.003401361,5.866582
0.003514739,5.866472
0.003628118,5.866363
0.003741497,5.866253
0.003854875,5.866144
0.003968254,5.866035
0.004081633,5.865924
0.004195011,5.865815
0.004308390,5.865705
0.004421769,5.865596
0.004535147,5.865487
0.004648526,5.865377
0.004761905,5.865267
0.004875283,5.865158
0.004988662,5.865048
0.005102041,5.864939
0.005215420,5.864830
0.005328798,5.864720
0.005442177,5.864611
0.005555556,5.864501
0.005668934,5.864392
0.005782313,5.864282
0.005895692,5.864173
0.006009070,5.864064
0.006122449,5.863954
0.006235828,5.863844
0.006349206,5.863735
0.006462585,5.863626
0.006575964,5.863516
0.006689342,5.863407
0.006802721,5.863298
0.006916100,5.863189
0.007029478,5.863079
0.007142857,5.862970
0.007256236,5.862861
0.007369615,5.862751
0.007482993,5.862642
0.007596372,5.862533
0.007709751,5.862424
0.007823129,5.862315
0.007936508,5.862205
0.008049887,5.862096
0.008163265,5.861987
0.008276644,5.861878
0.008390023,5.861769
0.008503401,5.861660
0.008616780,5.861550
0.008730159,5.861441
0.008843537,5.861332
0.008956916,5.861223
0.009070295,5.861114
0.009183673,5.861004
0.009297052,5.860896
0.009410431,5.860786
0.009523810,5.860678
0.009637188,5.860569
0.009750567,5.860460
0.009863946,5.860350
0.009977324,5.860241
0.010090703,5.860132
0.010204082,5.860023
0.010317460,5.859914
0.010430839,5.859806
0.010544218,5.859697
0.010657596,5.859588
0.010770975,5.859479
0.010884354,5.859370
0.010997732,5.859261
0.011111111,5.859152
0.011224490,5.859043
0.011337868,5.858934
0.011451247,5.858826
0.011564626,5.858717
0.011678005,5.858608
0.011791383,5.858500
0.011904762,5.858390
0.012018141,5.858282
0.012131519,5.858173
0.012244898,5.858064
0.012358277,5.857955
0.012471655,5.857847
0.012585034,5.857738
0.012698413,5.857629
0.012811791,5.857521
0.012925170,5.857412
0.013038549,5.857304
0.013151927,5.857195
0.013265306,5.857086
0.013378685,5.856977
0.013492063,5.856869
0.013605442,5.856761
0.013718821,5.856652
0.013832200,5.856544
0.013945578,5.856435
0.014058957,5.856327
0.014172336,5.856218
0.014285714,5.856109
