rank,frequency_hz,magnitude_db
1,3000.000,-14.235
2,2981.625,-54.899
3,1283.000,-56.927
4,1285.625,-58.650
5,1276.625,-58.678
6,2820.000,-60.339
7,1278.750,-60.579
8,1278.500,-60.933
9,1281.375,-61.012
10,1279.375,-61.222
